,9CL_Bc65_Bc01,9CL_Bc65_Bc03,9CL_Bc65_Bc04,9CL_Bc65_Bc05,9CL_Bc65_Bc06,9CL_Bc65_Bc07,9CL_Bc65_Bc08,9CL_Bc65_Bc09,9CL_Bc65_Bc10,9CL_Bc65_Bc11,9CL_Bc65_Bc12,9CL_Bc65_Bc15,9CL_Bc65_Bc16,9CL_Bc65_Bc17,9CL_Bc65_Bc18,9CL_Bc65_Bc19,9CL_Bc65_Bc20,9CL_Bc65_Bc22,9CL_Bc65_Bc23,9CL_Bc65_Bc24,9CL_Bc65_Bc25,9CL_Bc65_Bc26,9CL_Bc65_Bc27,9CL_Bc65_Bc28,9CL_Bc65_Bc29,9CL_Bc65_Bc30,9CL_Bc65_Bc31,9CL_Bc65_Bc32,9CL_Bc66_Bc01,9CL_Bc66_Bc04,9CL_Bc66_Bc05,9CL_Bc66_Bc06,9CL_Bc66_Bc07,9CL_Bc66_Bc08,9CL_Bc66_Bc09,9CL_Bc66_Bc10,9CL_Bc66_Bc11,9CL_Bc66_Bc12,9CL_Bc66_Bc13,9CL_Bc66_Bc14,9CL_Bc66_Bc15,9CL_Bc66_Bc16,9CL_Bc66_Bc17,9CL_Bc66_Bc18,9CL_Bc66_Bc20,9CL_Bc66_Bc22,9CL_Bc66_Bc23,9CL_Bc66_Bc25,9CL_Bc66_Bc26,9CL_Bc66_Bc27,9CL_Bc66_Bc28,9CL_Bc66_Bc29,9CL_Bc66_Bc30,9CL_Bc66_Bc31,9CL_Bc66_Bc32,9CL_Bc67_Bc01,9CL_Bc67_Bc02,9CL_Bc67_Bc03,9CL_Bc67_Bc04,9CL_Bc67_Bc05,9CL_Bc67_Bc06,9CL_Bc67_Bc07,9CL_Bc67_Bc08,9CL_Bc67_Bc09,9CL_Bc67_Bc10,9CL_Bc67_Bc12,9CL_Bc67_Bc13,9CL_Bc67_Bc14,9CL_Bc67_Bc17,9CL_Bc67_Bc18,9CL_Bc67_Bc19,9CL_Bc67_Bc24,9CL_Bc67_Bc25,9CL_Bc67_Bc26,9CL_Bc67_Bc27,9CL_Bc67_Bc28,9CL_Bc67_Bc29,9CL_Bc67_Bc30,9CL_Bc67_Bc31,9CL_Bc67_Bc32
DUSP6,0.0,0.6368036,0.6747987,2.1861367,0.0,0.0,0.37541023,0.0,0.8552667,0.0,2.4509869,0.0,0.0,0.0,1.090439,1.539944,0.8662954,1.2553201,1.2368643,0.0,1.5560241,0.0,1.4188682,0.0,0.0,0.63802314,1.9002092,0.0,0.0,1.8429722,0.0,0.7362181,0.0,0.0,0.0,1.7016511,0.66485244,0.5986567,0.0,1.3930728,0.0,0.0,0.6026031,0.0,1.1097316,0.0,2.8906777,1.0846213,1.2153075,1.0669955,0.0,1.009082,0.5429309,0.0,0.8262338,0.6621301,1.4686707,0.55589175,0.4777414,0.7500409,0.0,0.8895398,0.0,0.0,2.0008266,0.80124485,1.7145108,1.4464664,0.0,2.2425802,0.0,0.0,0.0,1.7156569,1.6936182,1.2556093,0.0,1.217206,0.68213916,0.0
SAMD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9747851,0.8552667,0.61238414,0.0,0.0,0.0,0.0,0.0,0.47668228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8680619,0.0,0.0,1.3464215,0.0,1.016558,0.0,0.0,0.0,0.0,0.79873866,0.0,0.0,0.0,0.0,1.3117119,0.0,0.0,1.0550818,0.0,0.0,0.0,0.0,0.0,0.0,0.78192025,0.66952884,0.0,0.0,0.0,0.0,0.0,0.6621301,0.0,0.0,0.0,0.0,0.0,0.8895398,0.0,0.0,0.7255471,0.0,0.5647415,0.0,0.0,0.0,0.71153146,0.0,0.0,0.0,0.0,2.4015164,0.0,1.217206,0.0,0.0
DDX6,0.5482815,1.300542,0.6747987,0.0,0.9786325,1.0522845,1.0375712,2.0284626,1.8575481,0.61238414,1.2510666,0.5321646,0.0,0.7778587,0.0,1.0410414,0.0,0.8129196,1.2368643,0.0,0.0,1.0262316,0.0,0.8680619,0.7533247,1.024417,1.6611704,1.3759581,1.5101328,0.0,0.0,1.1556376,1.6750087,0.79873866,1.2853225,2.136726,0.66485244,0.5986567,1.5296799,2.148036,0.9179424,1.0550818,1.7852732,1.6561955,0.0,0.7710295,1.6096971,0.0,0.0,1.5713761,1.7975407,1.5009978,2.0134878,0.0,0.8262338,0.6621301,0.98272574,1.9384482,0.7996926,0.7500409,1.2902378,1.5227951,1.5230974,0.0,0.0,0.80124485,0.5647415,0.0,1.5035219,0.0,1.4137456,1.0983963,0.0,0.0,0.9081409,0.81314474,0.0,1.5187702,1.7733449,1.7018042
RBM15,0.0,0.0,0.0,0.0,0.0,0.0,0.37541023,0.9747851,0.0,0.0,0.0,0.0,0.0,0.7778587,0.0,0.0,0.0,0.8129196,1.3233808,0.0,0.80943847,0.0,0.0,0.0,0.0,0.0,0.0,0.6862682,0.0,1.4325022,0.0,0.7362181,0.0,0.0,0.0,0.5579948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5009552,0.6933092,0.0,0.0,0.66952884,0.0,0.62676203,0.0,0.0,0.0,0.0,0.0,0.55589175,0.4777414,0.0,0.0,0.5405813,0.0,0.0,0.7255471,1.777196,0.5647415,0.0,0.6282754,0.0,0.71153146,0.69298524,1.5485992,0.0,0.0,0.0,0.0,0.78338474,0.0,0.0
SERPINF2,0.0,1.3782115,0.89423186,1.3422595,0.6045387,1.0522845,0.0,0.9747851,0.8552667,0.61238414,0.0,0.5321646,1.7376636,3.1509957,1.7137548,0.79815704,0.0,0.8129196,0.59604776,0.0,0.0,0.0,0.71498054,1.8762778,1.1780703,1.024417,0.0,0.6862682,1.2934933,0.72418845,0.43323272,2.8001235,2.4720833,1.2370607,0.0,0.91402054,1.0607052,0.0,1.7085361,1.3930728,1.5937202,1.0550818,1.7852732,1.2651442,1.6227664,0.7710295,1.7920294,1.9278854,0.78192025,1.3506544,0.0,0.62676203,0.5429309,3.072634,3.0706155,2.774006,0.74881166,0.0,2.1221588,0.0,0.50586087,1.6680894,0.9309951,0.0,2.3601696,1.5443529,0.0,0.0,2.362563,0.61072165,0.0,2.079158,1.7816812,0.76084405,0.0,1.7950795,1.7662061,0.78338474,0.0,0.0
TAF8,0.0,0.0,0.6747987,0.0,0.0,0.0,0.0,0.0,0.8552667,0.0,0.0,1.1339283,1.2065766,0.0,0.0,0.79815704,0.0,0.0,0.0,0.0,0.80943847,0.0,0.0,0.0,0.0,0.0,0.0,0.6862682,0.0,0.0,0.7345147,0.0,0.0,0.0,2.6446965,0.0,0.66485244,0.5986567,0.6440487,0.0,0.56079584,0.0,0.0,0.6140325,0.0,0.7710295,1.0988283,0.0,1.2153075,0.0,0.0,0.0,0.5429309,0.0,0.0,0.0,0.0,0.0,0.7996926,0.44375157,0.8401978,0.5405813,0.41366088,2.4406037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2556093,0.0,0.0,1.0839078,0.0
ACTB,5.1078367,4.8608336,5.6800985,5.4072227,4.498182,4.9205856,4.753913,3.9544792,4.3400593,4.387182,5.1587276,4.8588486,4.9993587,4.8342276,5.295108,5.0388412,4.771847,4.9523125,5.0282264,5.203877,5.086468,5.088447,5.3976316,4.7816567,4.7210045,3.9993768,4.9338756,4.861498,4.476393,5.326677,4.78992,5.1077113,4.909002,4.8012066,4.9201517,5.0135183,4.7793374,5.6218853,4.662347,4.1197543,4.470465,5.237607,4.738522,5.201574,4.8286834,4.4150176,4.3310533,5.166444,4.9647994,5.1342506,5.6967287,5.292499,3.8987248,4.3671336,4.5100775,5.0744643,4.9318733,5.3757677,5.2055373,4.973595,4.8195434,4.604636,4.895577,5.178479,5.168535,5.620916,5.327527,5.3798842,4.9905734,5.194444,4.880342,5.074852,4.1737866,5.615387,4.49739,4.667384,4.3412066,5.141711,4.9124966,5.498459
HMOX1,0.0,1.5176985,0.6747987,0.58225816,1.4636327,0.0,0.0,0.0,0.0,2.15216,0.48459473,1.9910916,0.77519345,2.7161288,0.0,0.0,1.3233997,0.0,0.0,1.3480788,0.0,1.0262316,0.0,1.3256359,0.0,1.024417,0.88452065,1.3759581,0.63224626,0.72418845,0.0,1.4502245,0.7346299,0.0,0.0,0.0,0.0,0.0,0.6440487,1.9536532,0.9179424,0.0,2.133197,0.0,0.0,0.0,0.0,1.0846213,0.78192025,1.0669955,0.0,0.0,0.0,1.1905065,0.8262338,2.5806663,0.0,0.0,0.4777414,0.7500409,0.8401978,0.0,1.6289961,0.0,1.141583,0.0,0.0,0.0,1.0111464,0.98712933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0600972,0.0
C7orf31,0.0,0.0,0.0,0.0,0.6045387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7778587,0.0,0.0,0.0,0.8129196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92171717,0.0,0.0,0.0,0.0,0.0,0.7710295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6621301,0.0,0.0,0.0,0.44375157,0.0,0.0,0.0,0.0,0.7255471,0.0,0.0,0.0,1.0111464,0.0,0.0,0.0,0.0,0.0,0.0,1.7950795,2.0102026,0.0,0.0,0.0
SHROOM1,0.0,0.0,0.0,0.94784844,0.0,0.0,0.6477192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71498054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.016004,0.0,0.0,0.0,0.0,0.0,0.0,0.92171717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62676203,0.0,0.0,0.0,0.0,0.44291687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71153146,0.0,0.0,0.0,0.0,0.81314474,0.0,0.0,0.0,0.0
TAF15,1.6363307,1.1712651,0.39327028,2.4222322,1.362623,0.6586041,0.0,1.4588928,1.6205765,0.61238414,0.93953544,0.71975046,2.7115204,1.8398553,3.079319,1.7725381,1.4918275,2.2142045,1.5405576,1.7896802,1.789521,0.85138845,0.71498054,2.648424,2.408426,0.8497676,1.3464215,1.3764563,1.1645818,1.5519563,1.7715764,1.4502245,2.016004,0.47708336,0.0,0.31742248,1.8969032,0.970531,0.85707647,1.1849138,1.9431107,1.0550818,1.3594468,1.5718204,2.2990668,1.5009552,1.3865373,1.3705406,0.46551394,1.4670926,0.9851683,1.3988138,1.7381449,0.7628473,0.4961275,0.0,1.3313667,1.5512738,1.0428478,1.6465553,1.7243525,0.5405813,2.0020611,1.5025924,0.7255471,2.3819973,1.186922,1.4464664,2.5833373,1.5660961,1.278924,1.5038254,2.0531323,2.3693738,0.55380124,0.48704147,1.617509,0.0,2.1205578,1.9428258
KRT19,3.8809037,4.439119,2.909383,3.8957849,2.1369634,2.5002158,2.856538,3.369368,2.5777907,3.09651,1.8888336,4.162552,0.0,2.5469468,3.8591733,2.376908,3.7457924,3.515017,2.1203897,4.0847225,3.6150374,4.125165,3.0368161,3.0788934,3.803055,4.107808,4.651988,0.0,3.3441622,2.890866,3.6624446,3.2590404,2.5596905,1.9620194,2.8151095,0.91402054,1.7441467,4.547993,3.3683097,3.2858334,2.2270777,1.5569693,3.2180424,5.1588545,1.8056394,3.1879966,3.258408,3.2755642,3.2073417,2.9503696,4.6053452,4.341518,4.154668,0.0,1.2723963,3.8700733,1.3313667,5.582303,2.6290789,4.1730475,3.0004194,2.1004746,3.264846,2.5822322,3.495775,3.2881994,3.6020317,2.8472548,1.2873372,3.7435153,3.7244213,2.6387565,3.1445613,3.65384,1.6936182,4.230758,3.9649692,5.046986,0.68213916,4.456587
NUDT7,0.5482815,0.0,0.0,0.0,0.0,0.0,0.86152416,0.0,0.0,0.0,0.48459473,0.0,0.0,0.7778587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533247,0.0,0.0,0.0,0.0,0.0,0.0,1.4502245,0.7346299,0.0,2.1801353,0.0,0.0,1.6289197,0.6440487,0.0,0.0,0.0,1.6359514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1477243,0.9309951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71153146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QKI,1.1602814,1.0227593,0.6747987,1.4255883,1.250252,0.6586041,1.4324905,1.7836925,0.0,0.0,1.251245,0.0,0.0,0.0,1.090439,1.2363101,0.0,0.8129196,0.0,0.0,0.80943847,0.0,0.71498054,0.0,0.0,0.0,0.0,1.5984087,1.2934933,0.0,1.1533972,1.1556376,1.6750087,0.79873866,0.0,0.91402054,1.7441467,0.0,1.032597,0.92171717,0.56079584,0.0,0.6026031,0.99167126,0.0,0.0,1.0988283,0.0,0.0,0.0,0.0,1.6785356,0.0,1.7187394,0.0,0.0,0.98272574,0.0,0.4777414,0.7500409,1.2902378,1.1477243,1.1149372,1.0103861,0.0,0.80124485,1.3952471,0.96471465,0.0,0.61072165,0.71153146,1.0983963,1.2441306,0.0,0.9081409,0.81314474,0.0,0.78338474,1.3697366,0.0
GPKOW,1.1602814,1.300542,0.0,0.0,0.0,0.6586041,0.37541023,0.9747851,0.8552667,0.0,0.48459473,0.5321646,0.0,0.7778587,1.090439,0.0,0.0,0.0,0.0,2.0949523,1.2508446,0.0,0.0,0.8680619,0.7533247,1.3024253,0.0,0.0,0.0,0.72418845,1.1533972,1.1556376,0.0,0.0,1.2853225,0.91402054,0.66485244,0.0,1.032597,1.3930728,0.0,1.0550818,0.6026031,0.6140325,0.0,0.0,0.0,1.592625,0.0,0.0,0.0,0.0,0.0,0.0,1.2723963,0.0,0.98272574,0.9110732,0.7996926,0.44375157,0.0,0.0,0.0,1.0103861,0.7255471,0.80124485,1.186922,1.4464664,0.6282754,0.0,1.1230503,1.0983963,0.0,0.76084405,0.0,0.81314474,0.0,1.217206,1.0839078,0.0
RPL9,4.2888603,2.4227943,2.3403497,2.4465387,3.599015,1.7537194,2.8285549,1.1554612,4.5487185,0.0,2.2546108,2.078141,1.50697,1.324941,1.6907089,2.6743593,2.9542112,2.9821098,2.2343073,1.1654426,1.0314547,2.6361217,0.883784,2.9728503,4.122263,2.5303066,2.583708,1.7967595,3.2045214,2.4684248,1.8199967,1.8288733,0.92542225,2.7937927,0.0,2.049894,2.2634137,1.5543417,1.6358631,2.5788126,2.319141,1.2658782,2.5738404,2.5063856,0.8566923,1.8894761,2.5386667,1.9394965,3.013899,1.6966797,1.2118329,1.8918908,2.9770021,1.7191496,1.5947955,0.8428318,3.1254356,0.7093722,2.2866213,2.8456228,1.9732953,1.9967186,2.305638,1.85285,2.1824703,2.4017684,3.5180066,0.0,1.6509379,2.1075664,2.7029855,1.8555558,4.456811,2.0800242,3.5510476,0.9929754,0.0,4.121186,0.8659113,4.178506
UNC93A,0.0,0.0,0.0,0.58225816,0.0,0.0,0.37541023,0.0,0.0,0.0,0.0,0.0,0.0,0.7778587,0.0,0.0,0.0,1.5609705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72418845,0.0,1.6774882,0.0,0.0,0.0,0.5579948,0.0,0.0,0.6440487,0.0,0.0,0.0,0.9759685,0.99167126,0.0,0.0,0.0,1.0846213,0.0,0.66952884,0.0,0.62676203,0.5429309,1.1905065,1.2723963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80124485,0.0,0.0,0.0,0.0,0.0,0.0,2.2664094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1A1,0.0,2.037691,0.0,0.0,0.0,0.0,0.7938361,0.0,0.0,2.0946646,0.0,0.87939566,0.0,0.0,1.5400237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0151567,0.0,1.3733062,0.0,0.0,0.0,0.0,1.5499275,0.0,0.0,2.2665668,0.0,1.6707449,0.0,0.0,0.0,0.9213516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6739703,0.0,1.4154688,0.0,1.2286971,1.0414524,0.0,0.0,0.0,1.2360679,0.0,1.9863697,0.0,0.0,0.0,0.0,2.2809577,0.8409454,0.0,1.0963842,1.262481,1.6472507,1.7421627,0.0,0.9642042,0.0,0.0,2.226559,0.0
LARP4,1.6829972,0.0,1.3586439,0.94784844,0.0,0.0,0.6381382,0.0,0.8552667,0.0,1.0545039,0.5321646,0.77519345,0.7778587,0.0,1.2363101,0.0,0.0,0.9669318,1.902114,0.80943847,0.6393587,0.71498054,0.0,0.0,1.8494642,1.3464215,0.0,1.5101328,0.0,0.7345147,1.1556376,1.1535488,0.0,1.2853225,1.3834559,1.0607052,0.970531,0.0,0.0,0.9179424,0.0,0.9759685,0.0,0.0,0.7710295,1.6096971,0.0,1.2153075,0.0,0.9851683,1.009082,0.5429309,1.1905065,0.8262338,0.0,1.4686707,0.0,1.0428478,1.1737733,1.0903239,2.0086222,0.0,1.0103861,0.0,1.240293,0.0,1.8318844,0.6282754,0.61072165,1.1230503,0.69298524,0.80422264,0.0,1.3760966,0.0,0.0,0.78338474,0.68213916,0.91413265
PDZK1,0.5482815,0.0,0.0,0.94784844,0.0,0.0,0.6477192,0.0,0.0,0.61238414,0.0,0.0,1.7376636,2.0870173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024417,0.0,0.0,0.0,0.0,0.0,1.8625472,0.0,0.0,0.0,0.0,0.0,0.0,1.032597,0.0,0.9179424,1.5569693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5713761,0.0,0.62676203,0.5429309,0.0,0.8262338,1.0570387,0.0,0.0,0.0,0.0,0.50586087,0.5405813,0.0,0.0,2.1354706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHDRBS1,0.5482815,0.0,1.3586439,1.5994644,1.250252,1.0522845,0.37541023,0.9747851,1.6205765,0.0,1.5562695,0.5321646,0.0,0.7778587,0.68702346,1.9611106,0.8662954,0.0,0.59604776,0.0,0.80943847,1.0262316,1.6441461,0.0,0.0,0.63802314,0.88452065,1.5984087,1.6880947,1.4325022,1.8597842,1.1556376,2.2698226,1.540775,1.8296441,1.8294019,1.5637739,0.5986567,1.032597,2.148036,1.9482689,1.0550818,1.6359514,0.6140325,0.0,1.2011633,1.0988283,0.0,0.78192025,1.0669955,0.0,1.2849873,0.0,0.7628473,0.0,1.3394004,0.74881166,0.0,2.0459769,1.1737733,1.4567674,2.1004746,0.9309951,0.0,1.4345089,0.0,0.5647415,1.770215,1.0111464,0.61072165,1.6386927,1.9456325,0.0,0.0,1.6936182,1.7950795,0.0,1.9379274,1.3697366,1.3835961
U2AF1,0.0,0.0,0.678228,0.0,0.0,0.0,0.0,2.9086087,2.2095933,2.6153767,0.0,1.7168545,0.0,0.0,0.0,0.0,2.3652399,0.0,0.0,0.0,0.0,0.6478254,0.0,1.222046,0.0,0.0,0.0,0.0,0.0,0.0,2.5166423,1.6774882,1.9399372,0.0,0.0,1.8846903,0.0,2.3647137,0.0,1.8401703,0.0,0.0,0.0,0.0,2.2661867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0876377,0.0,2.5999258,0.0,0.0,0.0,0.50586087,0.0,0.0,1.5122638,0.82841724,0.0,0.0,1.2343249,0.0,0.0,0.9682933,0.0,1.9705738,0.0,0.0,0.0,1.4427727,0.0,0.0,0.0
IDH1,0.0,1.5176985,1.5799166,1.7475388,2.868362,2.642573,0.0,0.9747851,0.8552667,2.4834654,1.5562695,2.2440407,3.040094,3.5589807,0.68702346,1.3996073,2.7824728,1.7947421,0.59604776,1.902114,2.503059,1.8518492,0.0,1.8762778,2.0469573,1.3024253,0.0,2.5522125,0.63224626,0.0,2.7839355,2.272558,2.6402369,2.582287,2.439154,0.0,2.8901308,0.5986567,3.1223733,0.92171717,3.1910546,3.3036191,2.3120947,0.6140325,2.212023,0.0,0.0,1.0846213,0.0,2.037736,2.0429137,1.8292551,0.0,2.8344612,1.2723963,2.774006,1.3433629,2.4343965,2.2590508,1.3330824,1.8353457,2.6323264,2.7636728,2.5822322,2.2541182,1.5443529,0.5647415,1.770215,3.0074759,2.407046,1.6386927,2.079158,1.2441306,1.9021685,0.9081409,1.7950795,1.7662061,0.0,1.0839078,0.0
CLEC2L,0.0,0.0,0.0,0.0,0.0,0.0,0.6477192,0.0,0.0,0.0,0.0,0.0,0.0,0.7778587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8278879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7345147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0669955,0.0,0.62676203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5912337,1.0903239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61072165,1.9772222,0.0,0.0,0.0,1.9342471,1.56129,0.0,0.0,0.0,0.0
SMC3,1.537165,0.6368036,2.855426,0.58225816,0.9786325,2.018185,2.7162328,3.1116366,0.8552667,1.9335153,1.4152668,0.0,0.0,0.0,2.186312,0.79815704,0.8662954,1.7947421,1.2368643,1.6629848,0.0,1.3044863,1.6441461,1.3256359,0.0,1.024417,0.0,0.6862682,0.63224626,0.72418845,0.0,0.0,2.2698226,0.79873866,0.0,2.4388905,0.66485244,1.2409848,0.0,1.3930728,0.56079584,1.5569693,0.0,1.4796644,0.7014982,1.731295,2.6393583,0.0,2.7231348,1.7520798,0.9851683,1.009082,2.687836,0.7628473,0.8262338,1.7395167,1.3313667,1.1726323,1.9635093,1.6989762,0.8401978,1.3527423,0.41366088,2.077771,0.7255471,1.5443529,0.92345935,0.96471465,2.5150218,0.61072165,0.0,1.3860514,1.7816812,1.4861952,1.6936182,1.2556093,0.0,1.7501514,1.3697366,2.2993462
IGF2BP3,1.810244,0.6368036,0.0,1.2149805,0.0,1.7335064,0.6477192,0.9747851,0.0,0.61238414,0.0,0.0,0.77519345,0.7778587,0.68702346,0.0,0.0,0.0,0.59604776,0.885836,1.2508446,0.0,0.0,0.8680619,0.0,1.3024253,0.88452065,0.0,1.016558,1.1397902,0.7345147,1.4936651,1.1535488,0.0,1.8296441,0.5720084,0.66485244,1.7780048,0.0,0.92171717,1.3883586,1.5569693,0.0,0.0,0.8514986,0.7710295,1.3865373,0.0,0.78192025,0.0,0.0,1.009082,0.5521057,0.0,1.2723963,0.0,0.46416,0.55589175,0.0,0.7500409,0.0,0.8895398,1.2702438,1.0103861,0.0,0.0,0.92345935,0.96471465,1.573892,0.61072165,1.4137456,0.69298524,0.80422264,0.0,0.0,1.7950795,0.0,0.78338474,0.0,1.7018042
IGF2BP1,1.3663743,0.6368036,1.9142464,1.4339095,0.0,1.3340217,1.6392534,1.7836925,1.6205765,1.8031851,0.809611,0.8776445,1.2065766,1.5108142,0.68702346,1.3996073,1.3233997,1.7947421,0.9669318,1.902114,1.789521,1.7004343,0.71498054,1.3256359,0.0,1.698122,1.9002092,1.3759581,1.69135,1.4325022,1.4477211,0.7362181,1.8599712,1.540775,0.0,1.8294019,0.66485244,1.2409848,1.5296799,2.5732856,1.1805605,0.0,0.9759685,0.6172392,0.0,1.2011633,1.7920294,0.0,0.78192025,2.2596622,2.0429137,1.2849873,2.0221152,1.7187394,0.8262338,1.0570387,0.98272574,0.5605716,1.7748553,1.6989762,1.2902378,0.8895398,2.2189324,0.0,1.141583,0.80124485,2.4532354,1.770215,1.0111464,0.98712933,2.1113956,2.3022935,1.2441306,0.7613767,0.0,2.143581,0.0,1.2238712,2.2827823,1.7018042
HPCAL1,0.0,0.6368036,0.0,0.94784844,2.0338242,0.6586041,0.37541023,0.0,0.0,0.9894107,1.4152668,1.65167,0.0,0.0,0.0,1.2363101,0.8662954,0.0,0.9669318,0.0,1.2508446,1.5219305,2.5245771,0.0,1.1780703,0.0,2.092989,0.6862682,0.0,1.1397902,0.0,0.7362181,1.4478905,1.2370607,0.0,0.0,0.0,0.5986567,1.032597,0.0,0.9179424,0.0,0.6026031,0.99167126,0.0,1.9183853,0.6933092,1.0846213,0.78192025,0.0,0.9851683,1.5009978,0.0,0.0,1.2723963,0.6621301,0.44291687,2.9748855,1.0428478,0.44375157,0.50586087,0.5405813,0.41366088,0.0,0.0,0.80124485,1.186922,0.0,0.0,0.0,1.1230503,1.0983963,0.0,0.76084405,1.9342471,1.56129,0.0,1.9379274,0.0,1.3835961
AARS1,0.90038645,1.5176985,1.3586439,1.2149805,1.250252,1.3340217,1.1872158,0.0,1.3094141,1.6532868,0.48459473,1.1339283,1.7376636,0.7778587,0.68702346,1.3996073,0.0,0.0,1.2368643,0.0,0.80943847,1.0262316,1.9830519,1.3256359,1.8901333,1.3024253,1.3464215,1.5984087,0.0,1.8429722,0.0,1.6774882,2.3760579,0.0,1.8296441,0.5579948,1.7441467,0.5986567,0.6440487,0.92171717,2.1424942,0.0,1.2472059,0.6140325,0.0,0.0,0.0,2.178526,0.0,1.7520798,0.0,1.009082,1.3569106,1.4891036,1.8146279,0.0,0.98272574,0.55589175,0.4777414,0.0,1.2902378,1.5227951,1.5230974,0.0,1.141583,1.5443529,1.9561354,0.96471465,0.0,1.6503495,0.71153146,0.0,1.2441306,0.76084405,0.0,1.56129,0.0,1.217206,1.9269644,0.91413265
MKI67,1.537165,0.0,2.0471075,0.0,0.0,0.0,1.0375712,1.7836925,0.0,0.9894107,1.0545039,0.0,0.0,0.0,1.9353893,1.8712627,0.0,0.8129196,0.9669318,1.3480788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2934933,1.8429722,0.0,0.0,1.8599712,0.0,1.2853225,1.3834559,1.3435463,1.2409848,1.5296799,0.0,1.9482689,1.0550818,0.0,1.2651442,1.6227664,1.5009552,1.7920294,0.0,1.2153075,1.0669955,0.0,0.0,1.5271901,0.0,0.8262338,0.0,0.0,0.55589175,0.7996926,0.44375157,1.935241,0.5405813,1.4046413,1.0103861,0.0,0.0,1.186922,0.0,0.0,0.0,0.0,2.772285,0.0,0.0,0.0,0.0,0.0,1.5187702,1.0839078,1.3835961
ZNF224,1.1602814,0.97656024,0.6747987,0.95881176,2.0912468,0.6586041,1.5369047,0.9747851,0.0,0.9894107,0.0,2.3991356,0.77519345,0.0,0.0,0.53163904,0.0,1.3578472,1.8493568,0.0,1.5560241,1.1464006,1.8204752,0.8680619,1.6322062,0.0,1.6065078,1.724184,0.0,1.4803169,0.0,0.0,0.0,0.79873866,1.2853225,0.0,0.0,0.5986567,1.032597,2.934821,1.4764847,0.0,1.3442556,1.9950032,0.7014982,2.1346598,0.0,0.0,0.79271126,0.0,0.9851683,1.3842922,0.0,0.0,1.7328991,2.4638255,1.2863632,1.0889004,1.1852477,0.0,0.0,1.506398,0.7054158,0.0,0.0,0.0,0.0,0.0,0.68450886,0.0,3.110482,0.0,1.2441306,0.0,0.0,1.56129,0.0,0.78338474,0.0,1.3835961
