,9CL_Bc65_Bc01,9CL_Bc65_Bc03,9CL_Bc65_Bc04,9CL_Bc65_Bc05,9CL_Bc65_Bc06,9CL_Bc65_Bc07,9CL_Bc65_Bc08,9CL_Bc65_Bc09,9CL_Bc65_Bc10,9CL_Bc65_Bc11,9CL_Bc65_Bc12,9CL_Bc65_Bc15,9CL_Bc65_Bc16,9CL_Bc65_Bc17,9CL_Bc65_Bc18,9CL_Bc65_Bc19,9CL_Bc65_Bc20,9CL_Bc65_Bc22,9CL_Bc65_Bc23,9CL_Bc65_Bc24,9CL_Bc65_Bc25,9CL_Bc65_Bc26,9CL_Bc65_Bc27,9CL_Bc65_Bc28,9CL_Bc65_Bc29,9CL_Bc65_Bc30,9CL_Bc65_Bc31,9CL_Bc65_Bc32,9CL_Bc66_Bc01,9CL_Bc66_Bc04,9CL_Bc66_Bc05,9CL_Bc66_Bc06,9CL_Bc66_Bc07,9CL_Bc66_Bc08,9CL_Bc66_Bc09,9CL_Bc66_Bc10,9CL_Bc66_Bc11,9CL_Bc66_Bc12,9CL_Bc66_Bc13,9CL_Bc66_Bc14,9CL_Bc66_Bc15,9CL_Bc66_Bc16,9CL_Bc66_Bc17,9CL_Bc66_Bc18,9CL_Bc66_Bc20,9CL_Bc66_Bc22,9CL_Bc66_Bc23,9CL_Bc66_Bc25,9CL_Bc66_Bc26,9CL_Bc66_Bc27,9CL_Bc66_Bc28,9CL_Bc66_Bc29,9CL_Bc66_Bc30,9CL_Bc66_Bc31,9CL_Bc66_Bc32,9CL_Bc67_Bc01,9CL_Bc67_Bc02,9CL_Bc67_Bc03,9CL_Bc67_Bc04,9CL_Bc67_Bc05,9CL_Bc67_Bc06,9CL_Bc67_Bc07,9CL_Bc67_Bc08,9CL_Bc67_Bc09,9CL_Bc67_Bc10,9CL_Bc67_Bc12,9CL_Bc67_Bc13,9CL_Bc67_Bc14,9CL_Bc67_Bc17,9CL_Bc67_Bc18,9CL_Bc67_Bc19,9CL_Bc67_Bc24,9CL_Bc67_Bc25,9CL_Bc67_Bc26,9CL_Bc67_Bc27,9CL_Bc67_Bc28,9CL_Bc67_Bc29,9CL_Bc67_Bc30,9CL_Bc67_Bc31,9CL_Bc67_Bc32
NUDT7,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QKI,3.0,2.0,1.0,4.0,3.0,1.0,7.0,3.0,0.0,0.0,4.001,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,3.0,4.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0
GPKOW,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0
RPL9,98.433,11.542,9.739,13.351,42.825,5.124,34.946,1.318,69.165,0.0,13.683,9.948,3.0,2.347,4.478,22.11,13.197,14.93,10.234,1.549,1.448,14.475,1.36,13.418,54.0,12.946,8.613,5.1,26.812,10.163,4.769,4.804,1.404,12.548,0.0,9.057,9.125,4.553,4.572,8.048,12.189,1.36,14.653,13.281,1.333,4.833,11.659,3.041,16.334,4.674,1.406,6.462,25.836,4.002,3.057,1.409,39.067,1.389,14.437,29.026,9.408,8.877,17.626,3.079,7.382,8.176,43.106,0.0,4.817,8.587,13.426,5.397,69.0,6.144,22.876,1.354,0.0,51.0,1.408,43.0
UNC93A,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR1A1,0.0,7.494,0.0,0.0,0.0,0.0,2.66,0.0,0.0,8.431,0.0,2.006,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.227,0.0,2.623,0.0,0.0,0.0,0.0,3.491,0.0,0.0,7.971,0.0,1.65,0.0,0.0,0.0,1.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972,0.0,2.725,0.0,2.574,3.29,0.0,0.0,0.0,3.709,0.0,12.275,0.0,0.0,0.0,0.0,5.41,1.508,0.0,1.922,2.535,3.395,4.131,0.0,1.293,0.0,0.0,8.453,0.0
LARP4,6.0,0.0,3.0,2.0,0.0,0.0,1.96,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,6.0,0.0,3.0,4.0,3.0,9.0,0.0,1.0,0.0,2.0,0.0,3.23,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0
PDZK1,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHDRBS1,1.0,0.0,3.0,5.0,3.0,2.0,1.0,1.0,3.0,0.0,6.0,1.0,0.0,1.0,1.0,10.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,5.0,2.0,8.0,3.0,2.0,7.0,4.0,1.0,2.0,5.0,8.0,1.0,5.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,11.0,4.0,5.0,10.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,4.0,6.0,0.0,0.0,3.0,4.0,0.0,5.0,3.0,2.0
U2AF1,0.0,0.0,1.007,0.0,0.0,0.0,0.0,10.5,6.0,15.0,0.0,6.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.018,0.0,1.732,0.0,0.0,0.0,0.0,0.0,0.0,10.5,4.0,5.493,0.0,0.0,7.474,0.0,11.762,0.0,3.5,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,22.365,0.0,0.0,0.0,1.0,0.0,0.0,2.025,1.21,0.0,0.0,1.5,0.0,0.0,1.575,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IDH1,0.0,4.0,4.0,6.0,20.0,14.0,0.0,1.0,1.0,13.0,6.0,12.0,17.0,29.0,1.0,5.0,11.0,4.0,1.0,4.0,9.0,6.0,0.0,4.0,6.0,3.0,0.0,12.0,1.0,0.0,14.0,8.0,12.0,10.0,4.0,0.0,18.0,1.0,24.0,1.0,31.0,14.0,11.0,1.0,8.0,0.0,0.0,1.0,0.0,7.0,4.0,6.0,0.0,14.0,2.0,16.0,5.082,14.0,14.0,5.0,8.0,18.0,29.0,7.0,8.0,3.0,1.0,3.0,22.0,12.0,4.0,7.0,2.0,5.0,1.0,4.0,3.0,0.0,2.0,0.0
CLEC2L,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0
SMC3,5.0,1.0,17.0,1.0,2.0,7.0,31.0,13.0,1.0,7.0,5.0,0.0,0.0,0.0,8.0,2.0,1.0,4.0,3.0,3.0,0.0,3.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,14.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,4.0,1.0,4.0,13.0,0.0,12.0,5.0,1.0,2.0,19.0,1.0,1.0,5.0,5.0,3.0,10.0,8.0,2.0,4.0,1.0,4.0,1.0,3.0,2.0,1.0,13.0,1.0,0.0,3.0,4.0,3.0,3.0,2.0,0.0,4.0,3.0,6.0
IGF2BP3,7.0,1.0,0.0,3.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,1.0,3.174,2.0,0.0,2.0,1.033,1.0,6.0,0.0,1.0,4.0,2.0,0.0,0.0,1.321,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.022,0.0,2.0,0.0,1.06,1.0,0.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,2.0,1.0,4.375,1.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0
IGF2BP1,4.0,1.0,6.0,4.044,0.0,3.0,9.112,3.0,3.0,6.0,2.0,2.0,2.0,3.0,1.0,5.0,2.0,4.0,2.0,4.0,4.0,5.0,1.0,2.0,0.0,5.0,4.0,3.0,5.02,3.0,3.0,1.0,5.0,3.0,0.0,7.0,1.0,3.0,4.0,8.0,3.0,0.0,2.0,1.007,0.0,2.0,5.0,0.0,1.0,9.0,4.0,3.0,9.09,4.0,1.0,2.0,3.0,1.011,8.0,8.0,4.0,2.0,16.0,0.0,2.0,1.0,14.0,3.0,2.0,2.0,7.0,9.0,2.0,1.001,0.0,6.0,0.0,2.019,9.001,3.0
HPCAL1,0.0,1.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,4.0,11.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,25.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,3.0,0.0,5.0,0.0,2.0
AARS1,2.0,4.0,3.0,3.0,3.0,3.0,5.0,0.0,2.0,5.0,1.0,3.0,4.0,1.0,1.0,5.0,0.0,0.0,3.0,0.0,1.0,2.0,6.0,2.0,5.0,3.0,2.0,4.0,0.0,5.0,0.0,4.0,9.0,0.0,2.0,1.0,5.0,1.0,1.0,1.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,2.0,4.0,3.0,4.0,0.0,3.0,1.0,1.0,0.0,4.0,5.0,7.0,0.0,2.0,3.0,8.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,6.0,1.0
MKI67,5.0,0.0,7.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,6.0,9.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,8.0,1.0,0.0,3.0,4.0,3.0,5.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,9.0,1.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0
ZNF224,3.0,1.859,1.0,2.036,8.544,1.0,8.012,1.0,0.0,2.0,0.0,14.252,1.0,0.0,0.0,1.149,0.0,2.302,6.572,0.0,3.0,2.398,4.956,1.0,3.661,0.0,2.803,4.672,0.0,3.193,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,11.772,4.491,0.0,3.429,7.492,1.0,6.415,0.0,0.0,1.02,0.0,1.0,3.433,0.0,0.0,3.625,11.449,4.701,2.651,3.709,0.0,0.0,4.896,2.0,0.0,0.0,0.0,0.0,0.0,1.124,0.0,20.665,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0
HP,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0
AEBP2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.939,0.0,0.0,0.0,0.0
SAFB2,3.606,5.0,0.0,2.0,5.0,4.683,8.0,2.0,0.0,0.0,2.718,0.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,4.0,0.0,1.13,1.0,4.0,2.0,2.0,1.0,1.0,3.0,3.484,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,3.0,4.0,4.0,6.0,1.0,1.0,4.207,4.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,3.0,2.0,2.0
SCRN2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CYB5RL,0.0,0.0,6.399,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.548,0.0,4.131,0.0,4.976,4.017,0.0,3.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.803,0.0,2.0,1.0,0.0,0.0,6.118,0.0,0.0,0.0,0.0,1.258,0.0,2.0,0.0,0.0,0.0,1.0
THOC3,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.954,13.0,7.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.905,0.0,8.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0
FXYD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ATP6V0E2,0.0,5.0,2.0,6.0,4.0,2.0,4.0,3.0,1.0,6.0,2.0,1.0,7.0,13.0,8.0,1.0,1.0,4.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,9.0,6.0,2.0,3.0,0.0,11.0,0.0,8.0,6.435,21.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,1.0,6.0,2.0,5.0,2.0,4.0,1.0,27.0,8.0,0.0,16.0,3.0,7.0,8.0,16.0,1.0,4.0,1.0,1.0,0.0,4.0,1.0,0.0,15.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0
SLC12A9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CCNB2,3.0,0.0,4.304,0.0,0.0,4.0,7.0,2.0,5.0,2.0,10.0,0.0,0.0,1.0,1.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,7.0,0.0,1.0,4.0,0.0,3.0,3.0,0.0,6.0,1.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
MT1G,2.0,3.0,12.0,2.0,3.007,17.0,8.0,37.0,1.0,4.0,7.0,11.0,5.0,0.0,3.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,28.0,1.0,12.0,0.0,0.0,4.0,0.0,11.039,6.0,3.0,7.0,0.0,2.0,1.0,4.0,9.257,9.0,42.0,29.0,9.0,10.0,0.0,2.0,12.0,4.0,11.0,13.0,0.0,0.0,8.0,0.0,0.0,39.0,0.0,0.0,3.0,17.0,0.0,1.0,0.0,11.0,0.0,3.0,6.0
KIF20A,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C6orf136,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.143,0.0,6.0,0.0,0.0,0.0,0.429,0.0,0.143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.143,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
SLC2A1,3.0,0.0,2.0,1.0,7.0,2.0,3.0,0.0,7.0,12.0,1.0,8.0,2.0,0.0,0.0,4.0,9.0,4.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,27.0,2.0,0.0,3.0,2.0,1.0,0.0,2.122,8.0,2.0,3.0,0.0,0.0,0.0,3.0,20.0,3.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,37.0,6.0,0.0,0.0,7.0,0.0,9.0,3.0,0.0,5.0,5.0
STBD1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
FUBP3,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
TCP10L,0.0,0.0,2.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.874,0.0,1.0,1.098,0.0,2.773,1.0,0.0,0.0,0.0,0.0,7.271,1.0,0.0,2.264,0.0,0.0,1.37,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,3.517,0.0,0.0,0.0,0.0,0.0,1.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.013,0.0
MT2A,89.566,10.0,83.995,48.0,373.993,42.0,131.0,133.0,24.151,66.0,20.0,209.0,32.0,6.0,106.0,78.0,36.0,102.0,316.0,42.0,367.994,60.0,50.496,9.0,129.0,6.0,189.0,366.0,86.0,328.0,33.0,7.984,18.0,15.0,23.0,49.0,157.0,117.0,90.0,2.0,11.0,46.0,19.0,205.947,15.0,13.0,27.0,10.0,60.0,15.0,27.0,650.0,63.0,61.0,132.0,26.0,32.0,563.0,99.0,85.0,37.0,79.0,149.0,81.837,60.0,308.0,116.0,17.0,173.0,166.996,101.0,29.0,194.0,146.0,50.0,52.0,25.995,32.0,38.0,113.0
MAPK12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S100A2,5.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,34.0,0.0,0.0,2.0,0.0,2.0,1.044,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0
