,live_1,live_2,live_3,live_4,live_5,live_6,live_7,live_8,live_9,live_10,live_11,live_12,live_13,live_14,live_15,live_16,live_17,live_18,live_19,live_20,live_21,live_22,live_23,live_24,live_25,live_26,live_27,live_28,live_29,live_30,live_31,live_32,live_33,live_34,live_35,live_36,live_37,live_38,live_39,live_40,live_41,live_42,live_43,live_44,live_45,live_46,live_47,live_48,live_49,live_50,live_51,live_52,live_53,live_54,live_55,live_56,live_57,live_58,live_59,live_60,live_61,live_62,live_63,live_64,live_65,live_67,live_68,live_69
HCG17,0.596783,0.0,0.6677641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0663194,0.22557816,0.0,0.0,0.0,0.0,0.0,0.09576631,0.0,0.0,2.9266307,0.0,0.21415743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24803853,0.0,0.0,0.7104397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58684266,0.0,0.566449,0.5151918,0.0,0.0,0.0,0.0,1.4998202,0.0,0.0,0.0,0.0,0.0,0.44093913,0.0,0.0,0.0,0.0,0.0
KLK8,1.0114918,0.0,0.0,0.0,0.0,0.0,2.0020957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.278373,0.0,2.079101,0.0,0.0,0.0,0.0,2.3733075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466646,0.0,0.0,0.0,1.9216404,1.1759537,0.0,1.1931163,0.0,0.0,0.0,0.0,0.0,1.1758206,0.0,0.0,0.0,1.5494213,0.0,0.0,2.0028453,0.0,5.081287,0.0,0.0,0.0,0.0,0.0
TGM2,0.0,2.531546,0.0,3.3102891,1.4929396,0.0,0.0,1.2464491,0.19782029,0.0,0.0,0.75510126,0.0,0.0,1.3317825,0.0,0.0,0.5153522,0.0,2.569636,0.0,0.3208476,4.765308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.631346,0.0,2.3549552,1.2569085,0.0,0.0,0.0,3.4912336,0.0,0.0,2.3669555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1623566,0.0,0.0,2.2854009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5982175,0.0,4.1312904,0.0
UBE2C,4.5989633,5.8454432,4.420089,5.908033,7.6998568,1.5897402,3.700784,0.0,6.3456326,3.5521152,7.303391,5.990407,0.0,5.7780375,6.989828,1.0810153,6.236642,5.670226,6.7994514,5.7131953,5.4189587,1.3987229,6.012708,7.0625916,4.1124787,4.187758,7.365506,5.7212076,2.7967074,0.0,5.365328,4.101685,7.512341,3.4066935,5.876922,0.0,0.0,4.1082535,4.471445,0.0,1.3217698,0.0,5.6828127,4.3135524,5.609984,6.9158335,5.712971,3.6967635,6.080897,0.0,0.65026516,3.7399666,5.613478,5.6861906,0.0,4.6448607,7.510593,4.495226,5.5854845,7.479624,5.6561456,5.4642854,5.7419786,3.6928682,4.047143,7.358404,6.24351,4.156114
BCL6,1.4666458,1.8766707,0.0,2.5148373,0.13733228,2.5730698,1.8274442,0.0,2.1966019,0.16573358,1.9957083,0.98337626,0.0,0.0,0.9053987,0.0,0.96913457,2.4927073,1.0171082,0.773117,0.7623297,2.2082899,1.5700362,0.9532855,0.0,0.0,2.0461128,2.2767808,0.3857838,0.0,0.0,0.61019444,1.3084273,1.9373411,0.0,0.0,1.7932558,1.4487612,0.13496329,0.0,2.1898537,4.0869756,0.0,1.7452182,1.2052281,0.78685194,1.0239369,1.7748665,0.0,1.1099066,0.0,0.0,0.74853814,2.1661336,0.0,3.0780015,1.2901484,2.1563756,0.0,2.5563943,1.1713711,2.2498763,1.0639558,1.5575286,1.3907721,0.3864438,1.2109928,0.12436089
EPHA7,1.4441752,0.20750184,0.0,0.0,0.0,0.0,2.2664144,0.0,0.0,0.0,1.4777542,0.0,0.0,0.0,0.0,3.3062327,0.0,2.253476,0.0,0.0,0.0,0.0,0.24549292,0.0,0.0,0.0,1.3965088,0.0,0.19037004,0.0,0.0,0.0,0.0,0.0,0.916345,0.0,0.32900873,0.0,0.46498293,0.0,0.0,2.080781,0.5585127,2.568772,1.0875719,0.0,0.06438289,1.9877647,0.0,3.6741755,2.1735039,0.16299683,1.8155308,0.88416004,1.7600509,2.5122058,0.3727295,1.3869805,0.265863,1.3183241,0.6811501,0.0,1.807642,0.28098637,1.7932787,0.0,0.0,0.06325229
DIO2,0.0,1.2942846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5152982,0.0681462,0.0,0.0,0.0,0.0,0.0,0.0,0.11927625,0.0,0.074333526,0.628152,0.0,0.0,0.10993434,0.0,0.0,0.0,0.0,0.0,0.0,0.07506589,0.0,0.0,0.0,0.0,0.27910754,0.0,0.0,5.91299,0.0,0.0,0.0,0.0,0.0,0.18869013,0.0,0.0,0.0,0.061445292,0.0,0.06256756,0.0,0.22984718,0.0,0.05153526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08380326,0.0,0.87592036,0.0
SPINK4,0.0,0.0,0.0,0.0,3.4718313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2664604,0.0,4.215171,2.8765833,0.0,0.0,0.0,3.24978,0.0,0.0,0.0,0.0,0.0,0.0,3.2224793,0.0,0.0,0.0,0.0,1.124815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.137381,0.0,0.0,0.0,0.0,2.8232079,0.0,0.0,0.0,0.0,2.818823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIP2A-IT1,2.5815508,0.0,0.0,0.0,0.0,0.0,0.0,2.6760812,2.616828,0.0,0.0,1.0916831,0.0,0.0,0.0,2.179666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1169928,0.0,1.1525989,0.0,0.0,1.3510553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9308128,0.0,0.0,0.0,1.0715652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2889942,0.0,0.0,0.0
CCNE2,4.4032574,4.0567636,2.8257143,4.272015,2.6149526,0.0,3.2164786,0.0,3.0551689,2.0122507,2.2285316,2.5122406,0.0,3.110415,2.190227,0.6285816,1.193261,2.1242738,0.0,2.8724442,2.1256301,0.0,4.149252,0.0,2.7022123,3.941194,1.7954202,3.613866,2.6322522,0.0,3.0188298,2.1158104,1.4005774,1.5163711,5.3772707,0.0,0.0,0.0,3.8558967,0.0,0.6076211,0.0,1.0681578,0.8721816,3.9100494,1.6651396,3.0020273,1.7706465,3.6406834,0.0,2.5691698,3.450637,4.4844265,3.3792496,2.268085,4.112322,2.3141744,4.2444706,4.330862,3.0427482,4.385345,4.109602,3.7449872,3.1896424,2.167108,0.0,3.1520586,1.2208482
PTTG1,5.397069,4.234075,5.953385,4.4785314,5.9095287,0.0,1.6593971,0.0,5.9911575,5.4167905,5.522927,5.0184836,0.0,4.1994514,5.6137466,5.494948,4.730794,4.006709,5.5618997,4.471019,5.741066,0.0,4.466294,6.5326915,0.50139636,5.386592,5.984373,3.457892,0.0,0.0,2.8697398,3.3348136,6.038271,5.5069275,3.1979125,5.770175,0.0,5.8320594,5.261611,3.325871,0.0,1.4841022,6.3065786,6.55554,4.1262217,5.6186895,4.219157,4.753388,4.87183,2.7317753,3.4239051,2.2775888,3.7268002,4.787872,0.0,1.8277724,5.757106,3.3346994,2.6407063,5.9287963,3.7399251,4.2156587,3.502248,0.0,5.904724,6.2120643,4.573361,2.8023436
LINC00659,0.0,0.0,0.0,0.0,1.2333117,0.0,3.5725424,2.2109237,1.862571,0.0,0.0,0.0,1.9359341,0.0,0.0,0.0,0.0,1.4053699,0.0,1.4039065,0.0,0.0,0.0,1.818498,0.0,1.4314523,0.0,1.7818513,0.0,0.0,1.9116008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6578734,3.2802985,0.0,3.3199685,1.7697521,0.0,0.0,0.8326809,0.0,0.0,0.0,0.0,0.0,1.4855556,1.7234837,1.1806418,2.5335639,0.0,0.0,2.0526197,0.0,2.247113,0.0,0.0,2.7059586,0.0,0.0,0.0,0.0,0.0
SGK1,2.4781108,0.0,1.9675847,0.0,1.4228467,0.0,4.2570415,2.7464185,0.0,2.9587078,0.0,2.0572004,0.0,0.0,0.0,0.0,0.0,0.0,2.3541243,0.0,0.0,0.0,0.0,0.0,1.9665734,3.3073308,0.0,0.0,0.0,2.6585958,1.7595764,0.0,1.5134879,0.0,0.0,0.0,2.7744787,3.9187696,0.0,3.425431,0.0,0.0,1.5066452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.354431,0.0,3.3753653,2.850864,0.0,3.02376,3.0406559,0.0,0.0,0.0,3.0052133,1.9425944,0.0,1.9212849,0.0,0.0
HLA-DRB1,1.5193781,2.9070444,2.2477205,5.1898055,1.7021492,3.9990196,2.4986136,0.0,1.5283208,0.0,3.0762823,2.7729683,2.8562171,3.9157033,3.448487,3.6288102,2.7277145,0.0,3.5536127,0.0,0.0,0.8628887,1.535163,0.0,3.7232091,3.7070253,2.4884737,4.609637,3.031168,0.0,2.6774733,0.0,1.6499428,2.602183,1.6719749,3.9835846,1.8101351,3.1053047,3.655573,0.0,2.9970639,2.2611442,0.0,2.161403,2.2473595,4.357605,0.0,0.0,3.6197798,3.7911775,3.8692226,2.1115727,0.5661306,0.0,0.41172403,0.0,4.0491066,4.4519124,5.3042097,4.8390985,5.577424,5.5174384,4.3973746,0.0,0.0,4.303142,2.9125202,3.1185336
PLK1,2.3640566,3.7256343,2.371611,3.8476007,6.3091817,0.25896192,2.306942,0.3612216,6.093867,1.8799345,5.849932,4.383459,1.6118984,3.8489738,6.1122627,0.0,4.8718467,4.2763457,5.357587,4.2268806,5.963778,0.0,3.240824,6.4153123,3.0127525,1.6082199,6.092006,4.680603,1.8621767,0.0,3.4658377,2.0405793,6.7040544,1.7789637,4.0065193,4.4731517,0.0,2.1897223,3.105311,0.0,0.0,0.0,6.249568,3.8741207,3.2846112,5.6471257,4.357004,0.0,4.3241777,0.0,0.0,1.9975959,3.87705,4.1534834,0.0,0.0,6.2605476,0.0,2.4011846,6.194037,3.6598573,3.315795,2.3109562,2.4180145,5.3679295,6.47093,4.08885,1.9029884
CALB1,0.16405669,0.5703344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.866367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42839068,0.0,0.0,0.0,0.0,1.0555501,0.0,0.0,0.0,1.6390094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41777822,0.0,0.31151938,0.0,0.0,0.0,0.0,0.0,0.93640685,0.0,0.0,0.0,0.0,0.0,1.7482249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30888626
CPEB4,1.034861,0.17056958,0.0,0.0,1.2550715,0.5537093,0.35603732,1.0334203,0.76269954,0.18055478,0.70957017,0.5743944,1.205814,0.3993505,0.77694064,0.95347065,0.87999463,0.63197774,0.8263263,0.3882986,0.92230046,0.0,1.5440353,0.0,0.118941,0.72121567,0.36872834,0.0,0.8431105,1.9155811,0.0,0.0,0.0,0.87784415,0.59212875,0.0,1.3322192,0.90182585,0.820819,1.6674601,1.6020314,0.32871076,0.56603545,0.30799088,0.0,0.0,0.7472101,0.0,0.0,0.73462117,1.2468406,0.0,0.0,0.30406272,1.5680451,1.2919801,0.29236534,1.1036954,0.9660633,1.1045475,0.67424744,0.98392713,0.0,0.16066094,0.70752454,0.0,0.7243596,0.1358286
CRISPLD2,0.0,1.6195002,2.30784,0.0,2.5523837,2.307857,0.19540448,1.2691653,0.5262495,0.0,3.0114098,0.9005308,0.0,1.4001575,2.8254948,0.13152313,1.8942955,1.5322773,0.0,1.6943854,0.40242139,0.16908745,3.0284455,0.09987482,0.22856468,0.0,2.8207774,1.2902883,1.8105671,4.583808,2.6891115,0.0,2.5786853,0.16953915,1.9481688,0.0,2.761416,0.5180271,0.22455171,0.0,2.7622654,0.0,1.6405158,2.3033113,0.0,0.16961364,0.2564774,1.1645188,0.0,1.7564062,0.4845384,0.0,2.3266692,1.5099673,3.0832984,2.8512692,2.0933428,1.7945268,0.0,0.95744723,1.260957,1.6001307,0.37866563,0.7724613,0.3569086,0.0,1.1488489,0.09130676
CIART,1.585902,0.0,1.653536,1.2351208,1.5611094,0.0,0.0,2.9986339,1.0479636,3.250947,1.737254,1.9109247,0.0,0.0,2.542163,2.3514729,0.0,0.0,2.4574225,1.1498429,0.0,2.7207355,2.9186854,2.250492,0.0,0.9461713,2.428965,1.54343,1.4942225,2.6783066,0.40729785,0.0,2.5820224,2.854859,0.0,0.45814544,2.514541,4.0361886,0.0,3.003836,0.0,0.0,1.4241017,1.8175474,0.0,3.1461318,0.0,3.5704215,0.94717157,0.0,2.25876,0.0,0.0,1.6118454,2.2200305,2.3720524,2.378782,2.1599422,0.0,1.953904,0.0,0.0,0.0,3.0826235,0.0,4.15155,2.5171998,0.63082105
ENSG00000286691,0.0,0.734665,0.89797324,0.0,1.7079984,0.0,0.0,0.0,0.0,0.0,1.0640635,0.4264567,0.45557934,0.0,0.38716686,3.614011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4344539,0.0,1.4088517,1.5895714,0.0,0.46586227,0.4923877,0.0,0.0,0.0,0.0,0.0,0.52847826,0.0,0.0,0.0,0.0,2.0661066,0.0,0.0,0.0,0.0,0.42784727,1.901858,0.0,0.0,0.0,0.0,0.0,0.0,0.58044976,0.0,0.0,1.6080528,0.0,0.0,0.0,0.0,0.0,0.50014627,2.2066271,0.0,0.0,0.0,0.0
CALCR,2.5527308,0.0,0.0,2.1137583,0.0,1.533603,3.3448062,0.2366754,0.0,1.9406917,1.1034503,2.2097104,1.5335921,0.0,0.90503985,0.0,0.0,0.0,1.4929935,2.9450505,0.0,0.0,0.0,0.0,0.4331334,1.2406634,0.87750244,2.2256715,0.0,3.6240673,2.315419,1.9341561,3.160216,3.3927047,3.1431103,0.65930206,1.5757514,1.7722077,0.0,4.4046316,0.0,0.0,1.7933266,0.0,4.0769362,0.0,2.8133404,2.7692313,0.0,0.0,1.8859569,2.7041056,2.328568,0.0,3.5055897,2.0669684,0.0,2.8599925,2.9768734,0.0,1.2254971,1.1250467,4.627982,0.5590245,0.0,0.0,0.0,0.6938862
TARP,0.0,1.6200205,0.3064489,0.23321208,0.0,0.85164326,0.5119838,2.4264414,0.0,0.0,3.6278117,0.0,0.2749481,0.0,1.8485607,0.0,3.4399967,0.76600194,0.0,0.24708056,0.0,0.0,0.0,0.5349485,2.113234,0.0,0.0,0.46697214,1.2686354,0.0,0.50324285,0.0,0.5283362,0.25579172,0.4651711,0.38095126,0.27569863,0.0,3.1251621,0.0,2.0179956,0.6053648,0.5220128,0.0,1.640977,0.0,0.26687133,0.0,0.0,0.0,0.0,0.0,0.2507176,3.5657213,0.32275528,0.0,0.21107352,0.0,0.0,0.0,0.74755096,0.0,0.0,0.31511495,0.0,0.0,0.0,0.42848587
XRCC6,5.22533,5.2686057,5.8535514,5.4677157,5.66932,5.106106,4.841803,5.14701,5.566583,5.2873073,5.6571765,5.7546325,4.3521647,5.6986513,5.834944,5.3223095,4.8579683,5.56142,5.204532,5.583688,5.459248,4.695551,5.6244197,5.694042,3.1617687,5.497164,5.6385465,5.2779303,5.217394,4.832202,5.0589657,4.39971,5.492879,5.4656925,5.4041743,3.6638799,5.397871,5.158262,5.364861,5.1133323,4.9766173,4.900112,5.397647,5.1306424,5.2120776,5.338329,5.7460976,5.3210373,5.31132,4.6215377,4.98659,4.980542,5.055488,5.8051624,4.886463,5.398456,5.47939,5.115531,5.0931687,5.39878,5.6242347,5.465805,5.392544,4.9402018,5.520151,5.480535,5.6299915,4.457375
UPF1,0.21613654,0.39620417,0.4992447,0.35353455,0.07841214,1.2143205,1.0012083,0.57774997,1.0728661,0.63502824,0.33866602,1.2670578,0.0,0.8649392,0.39123443,1.0602677,1.1938988,1.3260757,1.283445,1.0104916,0.6122015,0.0,0.9032578,0.89087605,1.527729,0.60751927,0.34803757,0.33712864,0.6271647,0.0,0.3674218,1.4527823,0.8369285,0.0,0.7440837,1.3288473,1.1032926,1.6573203,0.9217107,1.2450602,0.68955314,1.692588,1.2584724,1.8592919,1.4120342,1.4280082,0.0,1.4595205,1.7613337,1.4092904,1.1828791,1.2882051,1.0500394,1.1284987,0.09828585,0.0,1.087301,0.68989146,0.6947283,0.34498638,0.82172847,1.3659842,1.223385,1.3173999,1.0578277,0.0,0.0,0.0
ENSG00000244791,0.0,0.0,0.33862832,0.0,0.30599105,0.70703274,0.0,0.0,0.5330784,0.39514768,0.69440025,0.0,0.0,0.0,0.0,0.36124617,0.0,0.0,0.32861823,0.50651395,0.0,0.0,0.0,0.0,0.0,0.29545546,0.0,0.0,0.32039264,0.0,0.0,0.0,0.34381792,0.2950246,2.7406068,0.0,0.26234034,0.0,0.0,0.0,0.0,0.0,0.0,0.36329383,0.0,0.5178247,0.0,0.0,0.0,0.6696159,0.9710502,0.0,0.0,0.0,0.0,0.9917803,0.48744395,0.0,0.5850669,0.30489108,0.0,0.37323073,0.34690383,0.0,0.0,0.0,0.0,0.0
KCNK12,0.0,0.6316474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1514894,0.0,0.0,0.8982746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3111928,0.0,1.0182126,0.0,0.99814934,0.0,0.0,0.0,2.6610863,0.33719283,0.28926077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2335736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0060978
EGR1,3.0869234,3.886646,3.7362764,3.8940527,2.2083197,5.1322412,4.2145233,3.0950923,0.25023946,4.5974145,2.006135,1.4596702,3.8984222,2.4899054,3.1745608,3.202496,3.1799922,2.965723,2.9258668,2.3422706,0.6607023,4.410926,0.59455025,0.0,1.2870499,3.5080497,3.065876,0.995076,3.998424,4.5887737,3.7917147,2.8276973,1.6382118,4.631377,4.0016074,1.3154721,0.90521234,3.7872996,3.4660778,5.0252056,3.3007176,3.0468254,2.7728107,2.6795921,4.0517926,3.0438826,3.729376,3.744621,4.177241,4.980904,3.4532914,3.5926707,3.3452306,3.1383104,2.977188,4.3645406,3.0653603,4.3725247,3.850602,3.6219473,0.8695614,2.0571284,4.6597943,4.4081674,2.582788,2.970454,4.0077014,0.13479328
ACHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2581784,0.0,0.0,0.7665296,0.0,0.9212776,0.0,0.64485824,1.0517384,0.0,0.0,0.9779185,0.0,0.616837,0.0,0.0,0.0,0.0,0.0,0.194307,2.5165899,0.0,1.527396,0.0,0.8813763,0.0,3.290724,0.0,1.0029625,0.0,0.0,1.2035521,0.0,0.0,0.3819996,2.6040752,1.3478312,0.0,0.374489,0.0,0.0,0.0,1.577322,0.0,0.0,1.2176371,0.0,0.0,0.0,0.0,0.0,0.0,0.37375283,0.0
SULT2B1,3.9816792,3.2066302,1.2279853,3.4483523,4.0330095,4.009881,1.4565578,3.5972586,4.7087297,4.4922533,4.6247463,4.5012627,5.3163924,4.3042173,4.998605,3.7056313,4.083609,2.3421266,4.0317864,3.719933,5.3404703,2.3623219,3.798457,4.0431333,2.7427447,4.8021646,3.5677443,4.2706375,3.3830621,3.0359418,4.287233,2.031721,3.335327,3.2127082,4.1044927,3.600996,0.0,4.252702,3.199767,4.0186462,1.6384249,3.626054,5.1153455,2.2393312,4.676264,4.2202697,4.5701337,3.6049447,3.7379746,2.562324,3.09935,4.1888895,3.435751,3.5710495,2.259751,2.6098814,5.233977,4.514239,3.4646423,4.3696866,4.919711,3.5430465,4.5242815,3.5658977,4.280271,4.063852,2.0986185,1.6586545
PCBP1,4.013671,4.092302,4.6329446,3.0096986,3.8371882,4.1895885,4.2921963,4.059889,4.814415,4.3495946,4.4972086,4.6392856,3.6766639,5.003547,4.212575,3.795432,4.780599,4.4003067,4.6869125,4.56261,4.396316,4.40088,3.7443087,4.7620425,4.405643,4.506079,4.270913,4.2907476,4.3998237,4.184234,3.934731,3.874134,3.7451375,4.473854,4.636902,4.5618215,3.748633,4.619508,4.4894395,4.075045,4.581197,3.7040389,4.3505836,4.242651,5.0012965,4.7441316,4.7879057,4.849208,4.6962585,4.6524706,4.504771,5.177314,4.568591,4.524548,4.312211,4.197085,4.3981376,4.8572187,4.419443,4.5374045,3.9390543,3.6185715,4.1649933,4.47077,4.68148,4.0316534,4.3471537,3.1536963
FANCB,1.9617244,2.4197183,3.6983635,2.0614657,0.7774783,0.132065,0.0,0.098689534,1.7288418,0.94600326,2.4165225,1.6765321,0.0,2.6135666,1.5465882,0.0,1.626587,1.7652646,0.0,0.0,2.3863904,0.0,2.8376071,2.6597838,0.0,0.0,3.3327744,2.7666702,0.0,0.0,2.38734,0.75461936,1.9764843,0.0,2.909464,0.11572122,0.0,0.0,3.966973,0.0,3.0224457,0.08307658,2.411829,0.0,3.6801121,2.45076,2.3272932,2.3097818,3.2158146,3.3855808,0.08666694,0.0,3.4895508,3.6392956,0.0,2.5744398,2.7769332,2.2727213,2.4845679,2.306259,1.8498844,3.5354033,2.736403,0.0,0.0,0.2976231,2.2537272,0.27383268
LMNTD1,0.0,0.39249006,0.0,0.18785304,0.0,0.0,0.72816616,0.0,0.22104008,0.0,0.28818977,0.0,0.0,0.0,0.0,0.0,0.2822862,0.0,0.18510611,0.0,0.21528114,0.034931835,2.917203,1.4564966,0.0,0.15404372,0.8003803,0.0,0.5061771,0.44717154,0.0,0.28715655,0.5523916,0.0,0.37738058,0.0,0.23574747,0.5080411,0.0,0.6329269,0.37162223,0.3397655,0.19125856,0.4706842,0.0,0.17633429,0.0,0.8369243,0.16519107,0.22603422,0.22717753,0.0,0.5239551,0.44495767,0.06441132,0.5569386,0.0,0.24311998,0.0,0.0,0.0,0.21578695,0.0,0.2001102,0.38995653,0.0,0.17751597,0.0
RNASE4,0.0,1.6929772,0.0,1.9756452,1.1844391,0.0,0.0,0.0,2.1759992,0.0,1.6503006,1.6650155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2490864,0.0,0.0,1.7032995,0.0,2.2047818,1.8218267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.621697,2.1192918,0.0,0.0,2.1572318,0.0,0.0,0.0,0.0,1.9408783,0.0,0.0,0.0,0.0,0.0,0.5641101,2.013019,0.0,0.0,2.1510456,0.0,2.6399398,4.2299185,0.0,0.0,0.0,0.690775,0.0,0.0,0.0,0.31827253
NECTIN1-DT,0.0,0.0,2.9646325,0.0,0.0,0.0,0.0,0.0,3.3806443,0.0,2.1430657,2.0775604,0.0,3.743254,2.2878788,0.0,0.0,2.8728564,0.0,1.6214528,1.9306629,0.0,0.0,0.0,0.0,2.2579901,0.0,2.750665,0.0,0.0,2.1780765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3847883,2.5441346,0.0,0.0,0.0,0.0,3.3695838,0.0,2.1221895,0.0,0.0,2.5279374,0.0,2.2255738,2.910473,0.0,0.0,0.0,2.2601929,0.0,0.0,2.7155464,0.0
HCK,1.0736872,0.0,1.3119768,2.2895231,3.0677998,0.6655503,2.0153167,2.5331488,0.0,2.2294636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5410299,0.0,0.0,0.0,0.0,1.5207475,0.7441017,0.3565677,0.0,0.0,3.1144493,0.0,0.21639436,0.0,2.4989634,0.0,0.0,0.0,0.0,0.0,0.0,3.503851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5269885,2.1397297,2.2173066,1.141348,1.3911576,2.1518679,0.0,1.6247561,2.1447175,0.0,0.0,1.3995109,0.0,3.3390396,0.0,0.0,0.0,0.0
TPX2,3.3651717,4.045973,3.660126,4.189786,5.526775,0.191006,2.7021613,1.8997144,5.4178505,3.06458,4.6329665,3.5611067,2.1299953,3.7966611,4.9006405,0.90775496,3.4293973,4.361654,4.5622425,4.344488,4.579679,0.15226544,3.9759805,5.687206,2.0057704,2.8174765,5.33332,3.7052393,2.1033652,0.0,3.0855227,2.3650682,5.556842,2.1684058,3.5297709,3.657637,1.3312416,3.9752097,2.7444677,2.6681244,2.3092794,0.6439465,5.1150293,4.5935717,3.9752135,4.20523,3.9491606,1.8751068,4.3425207,2.6762917,1.8124517,3.0740504,4.045113,4.5364795,0.0,3.383248,5.341147,2.8236294,3.1340878,5.3545303,4.151932,3.8756437,3.952489,3.0418792,5.161116,5.4803815,4.351451,1.6499375
EXOSC5,4.151141,4.4770904,3.9904141,4.3381243,4.0677414,4.6314945,3.6377988,4.721754,4.1941886,4.51412,4.2182713,3.976763,3.6649878,4.128565,4.2530413,4.0578423,3.0669298,4.791325,3.950524,4.588432,3.3732924,4.425481,4.4249125,4.378615,3.1332076,4.376356,3.8271844,4.627697,3.7733371,3.6687758,4.119243,3.0147579,3.928626,4.8273563,3.0371134,3.7727516,4.501512,3.724852,4.6027794,4.2689795,3.860362,3.8015528,4.3304033,3.62499,4.8640904,4.437381,4.205946,4.53403,3.4878979,3.9581194,4.347743,4.308687,3.7332907,4.4366865,3.0480375,4.4215646,4.4829025,3.6325886,5.109131,3.7030044,4.163443,3.4797742,4.392662,5.0122275,4.34139,4.9468956,4.8051324,4.430963
GNL3,3.7078977,3.4688237,3.0679696,3.890307,3.8387692,3.5811203,3.7086048,3.6965847,4.8013606,3.745693,3.898156,4.265737,3.0466146,4.5324945,4.065628,3.8037748,3.8373182,3.619263,3.4910114,3.7096977,4.210583,3.954249,3.6792932,4.147167,2.6310256,3.8401065,4.3771296,4.349779,4.390852,4.4011474,3.8210735,2.9359815,4.3370333,3.9429643,3.9105256,2.9571586,4.1408215,3.2725694,4.102674,4.114061,4.2226963,3.7954397,4.2820606,3.4358773,3.694569,3.8467078,3.4814355,4.511458,3.0849333,3.9646816,3.7784095,3.479457,3.214219,3.8851633,3.8552942,3.7637663,4.103619,3.6597283,4.468873,4.0293903,2.477628,2.6393652,4.183416,3.5581222,3.8188696,4.4322443,4.103552,4.40992
CD24,5.9372,6.6474133,5.9958344,4.4958677,6.887878,6.4548283,5.601038,5.6453648,5.6057787,5.6023045,6.3877387,4.741761,6.0617037,6.5327764,5.9738173,6.81338,5.553067,4.512073,5.055034,5.295371,5.930274,6.0963926,7.409085,6.0037317,4.830808,5.540174,5.492508,5.6239514,6.1339097,5.9895825,5.1752443,3.8693848,5.4306207,5.6423535,4.750994,5.1654496,4.522006,5.53143,5.6271873,5.3020725,5.7144856,5.816713,5.8142047,6.030681,4.103495,5.760844,5.9277406,5.172332,3.873916,6.9146967,5.784726,4.887205,4.9067893,5.5658627,4.8214846,5.8890395,5.7740035,5.542366,4.9986167,5.8742304,5.041591,4.11553,5.4589167,5.0829134,6.2073994,4.5068593,5.874281,4.131617
