,UMI_200_Bc67_Bc01,UMI_200_Bc67_Bc02,UMI_200_Bc67_Bc03,UMI_200_Bc67_Bc04,UMI_200_Bc67_Bc05,UMI_200_Bc67_Bc06,UMI_200_Bc67_Bc07,UMI_200_Bc67_Bc08,UMI_200_Bc67_Bc09,UMI_200_Bc67_Bc10,UMI_200_Bc67_Bc11,UMI_200_Bc67_Bc12,UMI_200_Bc67_Bc13,UMI_200_Bc67_Bc14,UMI_200_Bc67_Bc15,UMI_200_Bc67_Bc16,UMI_200_Bc68_Bc01,UMI_200_Bc68_Bc02,UMI_200_Bc68_Bc03,UMI_200_Bc68_Bc04,UMI_200_Bc68_Bc05,UMI_200_Bc68_Bc06,UMI_200_Bc68_Bc07,UMI_200_Bc68_Bc08,UMI_200_Bc68_Bc09,UMI_200_Bc68_Bc10,UMI_200_Bc68_Bc11,UMI_200_Bc68_Bc12,UMI_200_Bc68_Bc13,UMI_200_Bc68_Bc14,UMI_200_Bc68_Bc15,UMI_200_Bc68_Bc16,UMI_200_Bc69_Bc01,UMI_200_Bc69_Bc02,UMI_200_Bc69_Bc03,UMI_200_Bc69_Bc04,UMI_200_Bc69_Bc05,UMI_200_Bc69_Bc06,UMI_200_Bc69_Bc07,UMI_200_Bc69_Bc08,UMI_200_Bc69_Bc09,UMI_200_Bc69_Bc10,UMI_200_Bc69_Bc11,UMI_200_Bc69_Bc12,UMI_200_Bc69_Bc13,UMI_200_Bc69_Bc14,UMI_200_Bc69_Bc15,UMI_200_Bc69_Bc16,UMI_200_Bc70_Bc01,UMI_200_Bc70_Bc02,UMI_200_Bc70_Bc03,UMI_200_Bc70_Bc04,UMI_200_Bc70_Bc05,UMI_200_Bc70_Bc06,UMI_200_Bc70_Bc07,UMI_200_Bc70_Bc08,UMI_200_Bc70_Bc09,UMI_200_Bc70_Bc10,UMI_200_Bc70_Bc11,UMI_200_Bc70_Bc12,UMI_200_Bc70_Bc13,UMI_200_Bc70_Bc14,UMI_200_Bc70_Bc15,UMI_200_Bc70_Bc16,UMI_200_Bc71_Bc01,UMI_200_Bc71_Bc02,UMI_200_Bc71_Bc03,UMI_200_Bc71_Bc04,UMI_200_Bc71_Bc05,UMI_200_Bc71_Bc06,UMI_200_Bc71_Bc07,UMI_200_Bc71_Bc08,UMI_200_Bc71_Bc09,UMI_200_Bc71_Bc10,UMI_200_Bc71_Bc11,UMI_200_Bc71_Bc12,UMI_200_Bc71_Bc13,UMI_200_Bc71_Bc14,UMI_200_Bc71_Bc15,UMI_200_Bc71_Bc16,UMI_200_Bc72_Bc01,UMI_200_Bc72_Bc02,UMI_200_Bc72_Bc03,UMI_200_Bc72_Bc04,UMI_200_Bc72_Bc05,UMI_200_Bc72_Bc06,UMI_200_Bc72_Bc07,UMI_200_Bc72_Bc08,UMI_200_Bc72_Bc09,UMI_200_Bc72_Bc10,UMI_200_Bc72_Bc11,UMI_200_Bc72_Bc12,UMI_200_Bc72_Bc13,UMI_200_Bc72_Bc14,UMI_200_Bc72_Bc15,UMI_200_Bc72_Bc16
AP1M2,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPAR2,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTTG1,17.248,14.173,67.089,23.904,80.605,19.018,31.561,31.234,15.289,30.081,28.274,53.66,69.255,2.947,27.295,19.783,10.0,18.767,21.797,16.0,101.202,28.0,11.0,2.009,0.0,10.725,12.136,4.328,6.0,3.069,17.631,11.0,102.145,12.471,80.757,32.815,90.368,20.741,110.611,7.76,40.589,31.131,37.27,27.674,15.287,17.0,18.143,4.748,28.351,18.257,25.069,19.103,101.787,18.542,57.645,11.753,8.257,28.479,65.271,14.772,21.08,22.647,15.054,19.947,33.338,53.043,39.176,78.168,110.992,9.768,118.113,14.074,4.962,40.205,60.04,34.995,50.711,4.436,41.273,8.729,26.753,11.543,48.283,23.047,123.244,14.622,52.427,25.03,8.768,48.331,44.463,69.38,10.889,5.431,12.025,9.722
MTURN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSA,7.009,20.193,4.725,4.033,2.13,2.011,2.002,6.281,4.164,8.009,3.027,4.0,8.741,4.0,1.0,4.001,2.0,3.0,0.0,2.0,0.0,1.0,1.0,1.036,1.0,4.0,1.0,5.0,5.0,2.0,0.0,1.008,7.407,1.395,1.009,3.013,0.0,0.0,10.004,3.034,3.0,1.0,2.0,9.857,2.001,1.06,1.0,2.0,3.0,6.154,12.0,7.003,1.0,7.012,2.348,3.0,0.0,7.821,0.0,13.0,5.905,6.496,5.687,0.0,6.57,4.159,2.0,5.095,3.0,0.0,6.879,21.0,0.0,3.462,3.0,10.501,4.177,8.0,0.0,0.0,2.028,14.898,6.354,17.084,6.0,0.0,3.0,4.0,1.003,3.036,5.0,1.012,4.0,5.008,1.492,0.0
CALB1,60.947,3.037,5.416,17.927,6.519,13.327,16.849,44.644,9.017,6.342,3.455,13.792,63.893,32.073,10.675,16.705,13.003,5.0,2.007,11.909,2.0,4.0,3.185,10.001,2.0,3.208,4.001,27.0,15.595,3.025,3.0,11.615,66.606,4.039,14.221,15.729,9.084,28.019,173.839,32.672,7.507,12.066,3.084,24.104,11.7,53.767,12.702,15.647,40.612,10.265,5.184,12.58,13.811,14.571,27.905,151.249,67.78,6.37,3.018,16.419,13.849,36.499,69.439,149.621,36.689,5.763,30.249,14.257,8.436,14.253,72.45,78.555,14.143,4.985,3.1,10.697,14.945,171.125,14.815,12.51,154.039,9.84,2.027,61.308,82.116,105.17,27.076,20.029,7.471,20.645,14.218,12.963,25.437,23.455,11.473,18.131
HMBS,30.28,14.569,4.144,4.502,37.474,27.574,29.496,29.075,41.831,18.147,80.475,10.077,44.329,6.0,23.674,58.135,28.938,2.0,6.0,7.921,44.733,27.247,29.17,14.978,5.0,10.28,15.978,2.0,4.0,3.882,7.0,1.0,34.433,13.928,6.0,33.822,65.422,22.471,31.931,45.168,48.462,75.273,33.026,20.573,34.447,6.232,25.914,8.256,84.996,28.551,11.0,4.01,66.387,28.23,24.016,17.877,27.422,41.177,29.486,10.142,33.958,41.796,11.846,11.075,74.367,16.245,16.269,12.449,51.526,11.486,30.351,12.37,20.095,24.102,42.159,10.984,15.03,10.051,32.065,4.358,184.965,74.561,6.279,10.182,163.288,27.603,47.175,50.73,85.124,19.59,41.457,24.035,19.028,7.887,11.823,9.542
COL8A1,6.213,10.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.463,5.351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.463,0.0,0.0,0.0,0.0,0.0,5.179,0.0,0.0,8.839,0.0,0.0,0.0,4.739,0.0,0.0,0.0,0.0,17.18,5.686,4.599,0.0,0.0,0.0,0.0,0.0,1.97,0.0,2.373,0.0,6.224,0.0,0.0,3.535,0.0,4.172,0.0,0.0,0.0,0.0,0.0,2.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.841,0.0,3.064,0.0,0.0,0.0,0.0,16.781,0.0,0.0,0.0,2.745,9.214,0.0,0.0,5.648,0.0,0.0,0.0,2.253,1.154,0.0,0.0
PLK1,10.256,8.585,51.866,14.426,34.719,3.438,13.754,9.306,10.034,6.71,15.263,8.133,83.944,1.001,6.198,8.534,14.045,6.0,4.0,1.0,32.706,9.833,9.97,1.0,1.0,5.201,3.083,0.0,1.003,2.0,3.0,14.0,93.029,5.446,50.746,11.01,26.32,1.007,96.57,9.337,45.021,9.031,33.704,17.121,15.713,12.902,3.004,10.093,17.812,7.207,14.628,10.217,85.447,4.951,33.525,0.0,5.654,12.639,41.965,5.501,13.71,13.83,4.0,13.91,13.664,39.785,12.666,67.996,39.573,4.358,104.047,4.464,2.064,11.025,24.401,3.964,23.442,0.0,7.015,11.02,21.653,2.638,37.217,5.669,80.015,2.137,35.928,9.677,6.053,16.479,19.235,50.032,9.357,2.203,1.002,5.614
CPEB4,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.0,1.0,1.023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.002,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.001,0.0,5.0,3.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
CYTH1,2.009,5.0,3.0,5.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.04,0.0,2.009,6.002,1.0,0.0,8.419,1.046,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.825,3.004,1.0,0.0,0.0,2.006,2.0,7.0,6.0,5.0,0.0,0.0,0.0,8.3,0.0,0.0,5.874,5.0,3.0,3.0,0.0,3.0,1.078,0.0,4.0,1.0,0.0,1.0,2.0,7.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,2.026,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
XRCC6,8.703,10.761,24.639,23.121,15.804,12.3,13.384,43.605,13.347,15.871,26.094,21.248,35.202,12.36,10.779,20.505,17.028,3.0,7.0,6.134,9.105,9.974,8.081,6.0,0.0,4.0,5.923,1.0,4.078,6.0,4.0,3.0,32.492,5.448,17.184,28.02,36.098,6.151,35.009,34.169,15.514,20.898,18.182,20.645,23.268,7.498,10.497,3.139,32.848,10.0,9.87,10.497,43.259,20.248,26.896,12.719,4.0,28.95,9.091,20.872,20.29,20.706,14.055,16.908,33.296,14.872,15.019,24.718,35.323,10.144,18.036,19.192,5.001,23.535,36.052,20.546,19.428,3.964,14.52,7.021,29.255,12.672,13.312,45.383,41.003,19.005,32.039,35.263,5.013,21.0,22.443,25.829,17.327,11.09,4.74,2.013
UPF1,2.0,0.0,3.0,2.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,2.0,1.005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.015,0.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,6.011,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.089,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0
FICD,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.219,5.913,3.557,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,5.155,0.0,0.0,3.519,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.062,0.0,0.0,3.041,0.0,0.0,0.0,1.0,0.0,2.0
FTL,642.409,422.406,475.283,547.475,507.338,439.112,498.689,508.228,295.651,532.825,484.933,288.752,628.669,295.116,291.041,329.249,287.238,112.184,184.374,158.137,388.898,209.616,175.239,162.806,68.716,169.515,140.65,130.592,243.383,81.325,105.634,81.284,662.618,230.622,549.707,409.845,595.757,547.995,617.847,393.644,351.2,486.925,606.032,513.594,395.984,369.737,275.708,122.047,610.637,424.701,650.004,249.214,663.758,544.686,480.06,516.894,239.637,579.861,412.479,535.647,443.219,526.069,342.609,407.902,560.092,365.629,573.904,451.652,533.693,275.804,485.28,601.826,118.675,415.47,517.57,426.136,356.716,427.632,369.516,119.62,800.692,722.879,432.014,542.963,832.947,511.231,547.222,515.37,276.011,361.936,433.232,442.215,283.387,211.861,176.856,131.921
NXF2B,1.0,1.008,0.0,2.001,7.139,0.0,1.0,6.0,0.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.021,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,8.006,1.091,3.0,2.179,0.0,0.0,5.017,0.5,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,10.0,1.0,3.151,0.0,1.002,0.503,0.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,4.671,5.0,0.0,4.068,10.0,1.116,1.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,5.0,6.486,0.0,0.0,1.029,4.0,1.013,0.0,0.5,0.0,0.5,0.0,0.0
EGR1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.029,4.028,3.376,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.533,2.0,3.0,3.001,0.0,0.0,4.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.24,3.0,2.0,1.048,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.405,0.0,0.0,0.0,1.0,3.056,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0
IL2RG,1.01,0.0,0.0,7.062,9.774,1.0,0.0,8.0,1.0,1.477,0.0,4.756,0.0,4.003,0.0,8.063,0.0,0.0,0.0,1.0,1.255,0.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,10.0,1.202,0.0,1.0,5.0,6.0,3.0,2.056,2.12,1.0,5.021,1.0,3.0,3.0,1.008,1.0,7.12,3.0,2.0,0.0,2.004,3.0,0.0,3.143,11.357,0.0,6.043,0.0,0.0,1.006,0.0,12.36,8.303,3.0,0.0,4.002,1.0,0.0,1.223,3.587,20.978,5.0,1.0,0.0,0.0,0.0,0.0,2.7,4.0,0.0,0.0,1.001,1.063,3.151,2.0,0.0,8.208,0.0,0.0,0.0,0.0
COL28A1,0.0,3.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.883,0.0,5.947,3.703,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.099,0.0,0.0,0.0,1.002,2.357,0.0,0.0,0.0,2.013,0.0,8.594,0.0,0.0,0.0,3.012,2.178,11.322,0.0,2.926,0.0,1.736,0.0,1.632,0.0,1.746,0.0,0.0,0.0,0.0,0.0,0.0,2.83,3.742,0.0,0.0,0.0,0.0,1.245,1.0,3.171,0.0,0.0,3.582,0.0,0.0,0.0,0.0,0.0,0.0,3.369,0.0,0.0,0.0,15.996,4.519,16.78,0.0,0.0,3.563,0.0,0.0,0.0,0.0,0.0,1.121,0.0,0.0,0.0
SYTL2,0.0,0.0,16.596,0.0,0.0,0.0,0.0,2.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.642,2.222,0.0,8.266,0.0,0.0,0.0,3.015,0.0,0.0,0.0,0.0,3.502,2.457,0.0,3.783,5.687,0.0,0.0,0.0,0.0,9.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.035,0.0,0.0,6.531,0.0,0.0,13.693,0.0,0.0,0.0,0.0,0.0,0.0,66.447,0.0,0.0,0.0,0.0,0.0,0.0,6.568,0.0,0.0,0.0,7.105,0.0,0.0,0.0,0.0,0.0,0.0,2.374,25.179,0.0,6.163,2.189,0.0,0.0,20.077,5.359,2.0,0.0,0.0,4.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNMT,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.448,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RSAD1,3.0,8.178,1.0,1.0,7.015,1.132,1.005,0.0,2.001,2.0,0.0,0.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,1.0,1.002,1.0,3.004,1.0,3.0,1.0,2.168,5.0,1.002,0.0,0.0,5.173,1.0,3.0,1.0,2.0,1.0,2.0,4.003,2.049,0.0,0.0,1.0,1.0,0.0,2.0,1.001,0.0,0.0,2.0,0.0,0.0,0.0,4.0,6.189,1.002,4.0,3.0,6.017,1.0,1.0,0.0,0.0,1.0,1.0,0.0
TSHR,0.0,0.0,2.284,0.0,0.0,0.0,0.0,1.139,2.381,0.0,0.0,1.756,0.0,0.0,0.0,1.088,1.113,4.823,0.0,0.0,0.0,1.244,0.0,0.0,0.0,0.0,0.0,2.0,1.123,0.0,0.0,0.0,0.0,0.0,1.329,0.0,0.0,1.358,6.459,1.386,0.0,2.48,0.0,2.867,0.0,1.333,0.0,0.0,2.442,1.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.483,0.0,0.0,0.0,0.0,0.0,0.0,2.073,1.36,2.352,0.0,0.0,0.0,5.797,0.0,0.0,1.114,0.0,0.0,2.39,1.238,0.0,0.0,0.0,0.0,0.0,0.0,3.189,2.969,3.394,1.115,0.0,1.405,1.371,0.0,0.0,0.0,0.0,0.0
PCBP1,36.683,21.498,28.448,32.774,19.856,13.499,22.646,47.424,17.864,28.514,32.116,13.911,48.361,11.454,26.497,21.155,27.435,8.0,9.0,10.215,4.0,17.131,11.0,5.0,2.981,6.206,10.601,2.0,4.0,7.0,3.006,6.006,36.146,4.032,41.993,38.167,37.549,23.315,43.586,32.047,29.279,42.599,44.246,30.259,18.789,20.839,19.166,4.225,43.196,10.634,14.95,13.202,37.977,38.523,48.249,27.78,20.0,60.47,38.834,20.692,33.391,50.459,32.431,22.0,56.515,33.712,38.74,43.096,17.684,10.123,46.707,33.251,7.637,22.369,32.232,32.409,21.463,25.362,32.921,7.872,59.702,35.063,28.84,34.554,38.657,35.803,40.107,27.703,24.884,17.792,31.152,57.041,13.153,4.173,7.356,6.99
TMEM181,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.039,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.094,0.0,0.0,3.0,2.029,0.0,2.023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.168,0.0,0.0,2.109,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.021,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,1.512,1.0,0.0,4.0,0.0,1.004,0.0,0.0,0.0,0.0
SNRPN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.103,22.0,2.294,0.0,16.958,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.237,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYZ,7.948,250.01,16.424,11.218,13.095,19.063,13.356,14.024,8.0,3.35,1.96,3.0,5.647,7.017,30.651,8.836,8.0,6.533,7.017,1.0,0.0,9.131,3.0,6.885,1.0,0.0,3.0,0.0,1.0,2.005,4.0,0.0,4.207,33.552,36.0,23.456,11.163,174.149,19.126,7.013,1.03,7.067,0.0,3.182,7.879,85.061,6.331,2.027,8.928,35.561,9.528,5.617,7.108,36.395,17.877,29.562,15.688,7.637,14.935,14.109,21.694,18.07,69.0,16.0,9.469,30.157,11.0,2.235,4.453,17.098,39.396,51.787,1.0,3.322,9.934,9.2,6.623,21.884,9.375,1.149,43.273,41.019,2.27,4.909,8.959,15.605,18.129,13.113,4.139,2.147,2.833,4.09,3.895,13.272,12.591,4.0
ARHGAP19,0.0,0.0,4.0,7.369,0.0,1.0,0.876,1.434,0.0,1.061,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.897,1.0,2.588,0.0,1.34,0.0,1.34,0.0,2.005,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.071,0.0,0.0,2.0,0.0,2.05,1.079,1.0,2.0,0.0,1.34,0.0,1.004,3.295,0.0,3.308,0.0,0.0,1.0,0.0,0.0,0.0,2.306,0.0,0.0,0.0,1.007,0.0,6.0,0.0,0.0,5.005,4.384,0.0,2.837,0.0,0.0,0.0,5.628,0.0,0.0,0.0,0.0,0.0
EXOSC5,2.088,0.0,8.0,8.299,5.112,7.034,4.0,9.557,0.0,11.442,8.493,2.0,6.0,0.0,4.0,20.04,0.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,5.0,2.0,1.0,0.0,4.0,1.0,3.0,6.049,4.0,3.005,6.308,8.512,3.0,5.0,13.569,10.0,10.0,11.882,12.666,7.983,3.0,11.0,4.0,10.0,1.057,6.0,5.0,14.156,7.187,7.014,14.281,0.0,11.475,3.075,6.148,13.293,26.367,1.028,10.398,6.382,5.021,9.025,9.006,7.554,2.012,7.75,10.0,4.0,11.995,7.006,6.0,16.792,6.0,5.0,2.0,10.856,3.0,5.0,12.047,14.0,7.06,12.052,8.552,7.893,11.0,5.015,8.0,3.009,3.0,4.012,3.063
GNL3,11.0,1.0,4.103,6.442,5.948,1.41,0.0,3.019,2.001,5.173,15.0,3.808,17.0,5.961,5.0,12.297,2.746,1.0,1.0,6.911,1.0,5.0,2.0,2.0,3.0,3.0,4.0,0.0,3.0,0.0,1.464,0.0,2.994,3.0,3.0,12.344,14.17,3.0,10.153,8.776,8.677,9.0,15.0,12.497,9.944,5.0,3.0,2.427,11.223,2.017,2.0,8.035,16.482,10.517,8.0,4.039,2.404,13.0,4.124,2.0,12.498,9.005,9.489,9.0,12.387,2.0,4.002,14.8,17.76,3.0,19.045,3.006,3.0,10.0,4.0,2.003,15.897,2.032,5.171,2.011,13.65,1.0,2.0,10.118,28.039,6.06,9.602,15.851,18.737,6.0,6.121,12.0,1.057,3.465,4.002,3.005
CD24,75.06,1.005,3.066,0.0,1.018,0.0,0.0,0.0,0.0,1.0,0.0,13.129,0.0,1.0,1.037,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,15.059,1.0,1.0,0.0,0.0,1.0,0.0,2.209,1.0,0.0,2.005,10.914,0.0,0.0,1.0,0.0,16.27,17.425,11.757,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.004,133.627,2.003,0.0,9.004,0.0,17.558,2.0,0.0,2.001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.791,0.0,1.0,0.0,0.0,63.472,0.0,3.0,2.074,1.0,0.0,0.0,0.0,3.0,0.0,2.0,21.85,0.0,0.0,1.0,0.0
