	Gene1	Gene2	EdgeWeight
615	Ldha	Cfl1	16.78962796597471
614	Wdr36	Cdh6	16.78962796597471
613	Ptma	Lars2	16.78962796597471
611	Calr	Trir	16.78962796597471
610	Hells	Atp6v1b2	16.78962796597471
609	Rrp15	Gm40841	16.78962796597471
608	Rps24	Gys1	16.78962796597471
607	Trir	Patj	16.78962796597471
606	Trir	Calr	16.78962796597471
605	Rps13	Mrpl19	16.78962796597471
604	Igf2bp2	Peli2	16.78962796597471
638	Tufm	Cenps	16.78962796597471
619	Rae1	Hgf	16.78962796597471
612	Calr	Slc25a4	16.78962796597471
621	Gtf2f1	Pparg	16.78962796597471
630	Park7	Utp14b	16.78962796597471
622	Rps8	Atp5pb	16.78962796597471
636	Top2a	Kirrel3	16.78962796597471
635	Top2a	Egfr	16.78962796597471
634	Srp68	Mrps35	16.78962796597471
633	Rpl8	Trir	16.78962796597471
632	Slc25a4	Calr	16.78962796597471
631	Slc25a5	Rps13	16.78962796597471
637	Rpl14	Lrrc4c	16.78962796597471
629	Drg1	Lgr6	16.78962796597471
628	Snrpd1	Tmx4	16.78962796597471
627	Gapdh	Cfl1	16.78962796597471
626	Cox4i1	Rps3	16.78962796597471
625	Mthfd1l	A630089N07Rik	16.78962796597471
624	Mrpl28	Tvp23b	16.78962796597471
623	Mrpl28	Yju2	16.78962796597471
727	Eif3j1	Gfra1	15.725541944504988
735	Mrpl28	Slirp	15.725541944504988
734	Msh2	Rfc2	15.725541944504988
733	Tubb2a	Fn1	15.725541944504988
732	Atp5pb	Mir6236	15.725541944504988
731	Mtrf1l	Glt28d2	15.725541944504988
730	Mars1	Ptcd1	15.725541944504988
729	Srp19	Rpl36a	15.725541944504988
728	Mrto4	Ccser1	15.725541944504988
724	Mettl1	Mindy2	15.725541944504988
726	Ptma	Khdc4	15.725541944504988
725	Rps24	Slx4ip	15.725541944504988
737	Rfc2	Snrpc	15.725541944504988
723	Uhmk1	Pacrg	15.725541944504988
722	Rpl34	Tsix	15.725541944504988
721	Slc25a5	Rpl7a	15.725541944504988
720	Tra2b	Galnt18	15.725541944504988
719	Rpl7a	Slc25a5	15.725541944504988
736	Mrpl19	Atp5d	15.725541944504988
754	Papolg	Purg	15.725541944504988
738	Rfc2	Msh2	15.725541944504988
747	Rfc2	Sub1	15.725541944504988
755	Sub1	Mrrf	15.725541944504988
753	Fn1	Ggact	15.725541944504988
752	Rps27l	Igfbp2	15.725541944504988
751	Rpl34	Nhp2	15.725541944504988
750	Dlat	Rps17	15.725541944504988
749	Fam50a	Pdhx	15.725541944504988
748	Drg1	Lingo2	15.725541944504988
717	Mars1	Cmss1	15.725541944504988
739	Nav3	Tmtc2	15.725541944504988
746	Gtpbp1	Rgs20	15.725541944504988
745	Tars2	B230362B09Rik	15.725541944504988
744	Drg1	Ccser1	15.725541944504988
743	Rbm4b	Fbxl20	15.725541944504988
742	Rrp36	Cwc15	15.725541944504988
741	Rps29	Rpl12	15.725541944504988
740	Rpl8	Cfl1	15.725541944504988
718	Ptcd1	Ddx59	15.725541944504988
686	Hdgf	Rps4x	15.725541944504988
716	Mrpl2	Zfp820	15.725541944504988
696	Pdcd4	Tvp23b	15.725541944504988
694	Mrpl2	Akap12	15.725541944504988
693	Eefsec	Pepd	15.725541944504988
692	Eif5a	Slc25a5	15.725541944504988
691	Ybx1	Robo2	15.725541944504988
690	Cpsf3	Nhp2	15.725541944504988
689	Rnmt	Gigyf1	15.725541944504988
688	Acat1	Mir22hg	15.725541944504988
687	Zc3h12a	Palld	15.725541944504988
685	Prpf38a	Tars2	15.725541944504988
683	Rrp15	Strbp	15.725541944504988
682	Rrp15	Snrpb	15.725541944504988
681	Rps29	Fam50a	15.725541944504988
680	Arpc1b	Rack1	15.725541944504988
679	Rps13	Cdk2ap1	15.725541944504988
678	Fam50a	Rps29	15.725541944504988
677	Igf2bp2	Patj	15.725541944504988
715	Mthfd1l	Bmpr1b	15.725541944504988
695	Rbm14	Gys1	15.725541944504988
684	Srp68	Sub1	15.725541944504988
697	Gigyf1	Rnmt	15.725541944504988
707	Rps27l	Rpl9	15.725541944504988
714	Hspa5	Top2a	15.725541944504988
698	Rps4x	Hdgf	15.725541944504988
713	Mrto4	Larp1b	15.725541944504988
712	Yars	Junb	15.725541944504988
711	Rbm4b	Gm20521	15.725541944504988
709	Mrps35	Srp68	15.725541944504988
708	Top2a	Hspa5	15.725541944504988
710	Acat1	Wdhd1	15.725541944504988
705	Hells	Wwox	15.725541944504988
704	Adarb1	Gulp1	15.725541944504988
703	Rpl27	Hmga1b	15.725541944504988
702	Uba52	Hspb1	15.725541944504988
701	Igf2bp2	Cdh11	15.725541944504988
706	Calr	Col4a5	15.725541944504988
700	Slc25a5	Eif5a	15.725541944504988
699	Tra2b	Nrg1	15.725541944504988
828	Mars1	Kcnq1ot1	14.675594066196457
823	Rps5	Rpl8	14.675594066196457
820	Rrp36	Patj	14.675594066196457
821	Strbp	Supv3l1	14.675594066196457
822	Hnrnph3	Tars2	14.675594066196457
826	Eefsec	Gbe1	14.675594066196457
824	Snrpf	Gm20342	14.675594066196457
825	Yju2	Mettl1	14.675594066196457
827	Mrpl1	Ppm1d	14.675594066196457
818	Spout1	Lsg1	14.675594066196457
819	Eif3j1	Dusp10	14.675594066196457
809	Rnmt	Adam12	14.675594066196457
817	Fn1	Tubb2a	14.675594066196457
816	Arpc1b	Rps15a	14.675594066196457
815	Gapdh	Txn2	14.675594066196457
814	Rbm20	Lama2	14.675594066196457
812	Gcn1	Errfi1	14.675594066196457
811	Mrto4	Mrpl28	14.675594066196457
810	Purg	Sec63	14.675594066196457
808	Glyr1	Cdkn1a	14.675594066196457
807	Ldha	Id3	14.675594066196457
830	Hells	Wdpcp	14.675594066196457
829	Mki67	Kirrel3	14.675594066196457
849	Acat1	Tfb1m	14.675594066196457
831	Mkrn2	Utp14b	14.675594066196457
844	Snrpf	Zfp36l1	14.675594066196457
854	Enox1	Isy1	14.675594066196457
853	Isy1	Enox1	14.675594066196457
852	Dtd2	Cox19	14.675594066196457
851	Hells	Zfp367	14.675594066196457
850	Nhp2	Atp5pb	14.675594066196457
805	Khdc4	Ptma	14.675594066196457
848	Rps17	Dlat	14.675594066196457
847	Rps4x	Rack1	14.675594066196457
846	Sdad1	B230362B09Rik	14.675594066196457
845	Rpl13a	Ubc	14.675594066196457
843	Lsg1	Msh4	14.675594066196457
832	Exosc2	Nhp2	14.675594066196457
842	Mkrn2	Scaf1	14.675594066196457
841	Sec63	Ptgs2	14.675594066196457
840	Enox1	Slit2	14.675594066196457
839	Slc25a4	Rps3	14.675594066196457
838	Gigyf1	Txn2	14.675594066196457
837	Mcm5	Nav3	14.675594066196457
836	Gcn1	Pdgfc	14.675594066196457
835	Rps3	Slc25a4	14.675594066196457
834	Rps29	Scaf1	14.675594066196457
833	Cwc15	Rrp36	14.675594066196457
806	Rack1	Rps26	14.675594066196457
813	Srp19	Prdx4	14.675594066196457
804	Sdad1	Mir22hg	14.675594066196457
767	Mrps35	Utp25	14.675594066196457
777	Gigyf1	Naa60	14.675594066196457
776	Ptcd1	Fxr2	14.675594066196457
775	Samhd1	Ccdc163	14.675594066196457
774	Nasp	Efcab11	14.675594066196457
773	Purg	Kirrel3	14.675594066196457
772	Nhp2	Cpsf3	14.675594066196457
771	Nhp2	Pwp2	14.675594066196457
770	Msh2	Nusap1	14.675594066196457
769	Hic2	Hmga1b	14.675594066196457
768	Supv3l1	Strbp	14.675594066196457
765	Utp14b	Park7	14.675594066196457
779	Slc25a5	Ldha	14.675594066196457
764	Ldha	Slc25a5	14.675594066196457
763	Nsa2	Nrg1	14.675594066196457
762	Wdr36	Snx25	14.675594066196457
761	Rack1	Arpc1b	14.675594066196457
760	Tet2	Spice1	14.675594066196457
759	Rps27l	Ccdc73	14.675594066196457
758	Rps27l	Fam50a	14.675594066196457
757	Nudt21	Mdm2	14.675594066196457
756	Pcbp3	Lsg1	14.675594066196457
803	Nudt21	Ccbe1	14.675594066196457
778	Rbm41	Akap12	14.675594066196457
766	Glyr1	Efcab11	14.675594066196457
780	Rpl5	Calr	14.675594066196457
792	Hdgf	Rack1	14.675594066196457
802	Rps26	Rack1	14.675594066196457
781	Rpl9	Rps27l	14.675594066196457
801	Rpl34	Tars2	14.675594066196457
800	Slc25a4	Rps24	14.675594066196457
799	Rbm20	Ryr3	14.675594066196457
798	Hspa5	Adam12	14.675594066196457
796	Phb	Spryd3	14.675594066196457
795	Snrpf	Utp14b	14.675594066196457
794	Msh2	Hic2	14.675594066196457
793	Hic2	Efcab11	14.675594066196457
797	Snrpc	Rfc2	14.675594066196457
790	Thoc2l	Nsun6	14.675594066196457
789	Tpi1	Chchd4	14.675594066196457
788	Tfb1m	Sinhcaf	14.675594066196457
787	Calr	Rpl5	14.675594066196457
786	Rps24	Slc25a4	14.675594066196457
785	Rps29	Pdlim5	14.675594066196457
784	Mettl1	Vps18	14.675594066196457
791	Rack1	Hdgf	14.675594066196457
783	Nsun6	Thoc2l	14.675594066196457
782	Uhmk1	Calr	14.675594066196457
936	Mrpl37	Cdk2ap1	13.640278321516789
930	Pus7l	Rrp15	13.640278321516789
926	Mrpl28	Tead2	13.640278321516789
927	Tra2b	Neat1	13.640278321516789
928	Sod1	Prdx4	13.640278321516789
929	Tpt1	Grik2	13.640278321516789
934	Wdr36	Wwox	13.640278321516789
931	Pcbp3	Crim1	13.640278321516789
932	Rpl23	Rpl36a	13.640278321516789
933	Rps27a	Ryr3	13.640278321516789
935	Nhp2	Exosc2	13.640278321516789
924	Purg	Adam12	13.640278321516789
925	Mrto4	Mkrn2	13.640278321516789
914	Khdrbs3	Npas3	13.640278321516789
923	Ppie	Selenoo	13.640278321516789
922	Mrps6	Nusap1	13.640278321516789
921	Spout1	Npas3	13.640278321516789
920	Mkrn2	Mrto4	13.640278321516789
919	Adarb1	Ccn1	13.640278321516789
918	Rpl8	Rps5	13.640278321516789
917	Rpl5	Eif3j1	13.640278321516789
916	Mtif3	Spice1	13.640278321516789
915	Park7	Msh2	13.640278321516789
913	Ptcd1	Mars1	13.640278321516789
912	Mrpl1	Vps18	13.640278321516789
938	Rpl36a	Rpl23	13.640278321516789
937	Hspa5	Ngf	13.640278321516789
963	Eef1g	Prrc1	13.640278321516789
939	Nav3	Egfr	13.640278321516789
953	Top2a	Sdad1	13.640278321516789
910	Prorp	Mtfr1	13.640278321516789
965	Pdcd4	Cavin2	13.640278321516789
964	Rpl22l1	Supv3l1	13.640278321516789
962	Pgk1	Mrpl1	13.640278321516789
961	Rack1	Id3	13.640278321516789
959	Park7	Nsun6	13.640278321516789
958	Papolg	Samhd1	13.640278321516789
957	Rbm4b	Hic2	13.640278321516789
956	Nhp2	Tmed8	13.640278321516789
955	Hic2	Rbm4b	13.640278321516789
954	Cpsf3	Pus7l	13.640278321516789
952	Rack1	Rps4x	13.640278321516789
940	Spout1	Lars2	13.640278321516789
951	Sdad1	Top2a	13.640278321516789
950	Sumo2	Tnc	13.640278321516789
949	Utp6	Ldha	13.640278321516789
948	Mrpl1	Pgk1	13.640278321516789
947	Mrpl12	Tead2	13.640278321516789
946	Isy1	Prpf40b	13.640278321516789
945	Mrpl21	Rnmt	13.640278321516789
944	Mrpl37	Purg	13.640278321516789
943	Rnmt	Mrpl21	13.640278321516789
942	Hmgn1	Rpl14	13.640278321516789
941	Rpl14	Hmgn1	13.640278321516789
911	Rpl36a	Mecom	13.640278321516789
960	Drg2	Mrpl37	13.640278321516789
909	Prpf38a	Dhx35	13.640278321516789
881	Calr	Uhmk1	13.640278321516789
879	Rpl34	Tead2	13.640278321516789
878	Rrp9	Cwc15	13.640278321516789
877	Rpl5	Rack1	13.640278321516789
876	Enox1	Cdip1	13.640278321516789
875	Sumo2	Clpp	13.640278321516789
874	Hspb1	Yju2	13.640278321516789
873	Cwc15	Mcoln1	13.640278321516789
872	Snrpf	Pdhx	13.640278321516789
871	Mrpl37	Mcoln1	13.640278321516789
870	Mrpl37	Tceal9	13.640278321516789
869	Purg	Lars2	13.640278321516789
868	Tubb2a	Mcoln1	13.640278321516789
867	Acat1	Fbxl20	13.640278321516789
865	Scaf1	Mkrn2	13.640278321516789
864	Lyar	Wwox	13.640278321516789
863	Nudt21	Plcb1	13.640278321516789
862	Rps27a	Amot	13.640278321516789
861	Anp32b	Brip1os	13.640278321516789
855	Dcp1b	Slc35b3	13.640278321516789
860	Wrap53	Glt28d2	13.640278321516789
859	Trir	Cdh6	13.640278321516789
858	Adarb1	Gask1b	13.640278321516789
857	Fxr2	Ptcd1	13.640278321516789
856	Trmt1l	Fxr2	13.640278321516789
908	Lyar	Tmtc2	13.640278321516789
880	Adarb1	Prkg1	13.640278321516789
866	Supv3l1	Gm20342	13.640278321516789
882	Calr	Pcdh7	13.640278321516789
896	Mthfd1l	Efna5	13.640278321516789
883	Spout1	Snrpf	13.640278321516789
907	Mkrn2	Mtfr1	13.640278321516789
906	Heatr3	Adarb1	13.640278321516789
905	Adarb1	Heatr3	13.640278321516789
904	Adarb1	Fhl1	13.640278321516789
903	Mki67	Lima1	13.640278321516789
902	Lima1	Peg3	13.640278321516789
900	Mcm5	Piezo2	13.640278321516789
899	Mcm3	Nasp	13.640278321516789
898	Rfc2	Zfp367	13.640278321516789
897	Mrpl2	Mcoln1	13.640278321516789
901	Lima1	Mki67	13.640278321516789
888	Cmss1	Mars1	13.640278321516789
894	Mrpl28	Hacd3	13.640278321516789
893	Mrpl21	Prdx4	13.640278321516789
892	Hspb1	Uba52	13.640278321516789
891	Nasp	Mcm3	13.640278321516789
890	Nasp	Top2a	13.640278321516789
889	Mrps15	Drg1	13.640278321516789
887	Rpl18	Eif5a	13.640278321516789
886	Utp14b	Snrpf	13.640278321516789
885	Rack1	Rpl5	13.640278321516789
895	Hspa5	Plk2	13.640278321516789
884	Thoc2l	Rps13	13.640278321516789
1049	Hic2	F3	12.620096492548496
1051	Rbm20	Bmpr1b	12.620096492548496
1050	Hspb1	Gm4117	12.620096492548496
1060	Cfl1	Rpl5	12.620096492548496
1053	Rpl5	Cfl1	12.620096492548496
1048	Cfl1	Egfr	12.620096492548496
1052	Khdrbs3	Zfp36l1	12.620096492548496
1059	Thoc1	Drg1	12.620096492548496
1054	Mettl1	Supv3l1	12.620096492548496
1055	Trir	Gfra1	12.620096492548496
1056	Mrrf	Spryd3	12.620096492548496
1057	Lsg1	Dusp10	12.620096492548496
1058	Nkap	Msrb3	12.620096492548496
1046	Mrps35	Naa60	12.620096492548496
1047	Rnmt	Adamts6	12.620096492548496
1032	Mrpl28	Mrto4	12.620096492548496
1045	Rps3	Arpc1b	12.620096492548496
1044	Lsg1	Spout1	12.620096492548496
1043	Eif3j1	Rpl5	12.620096492548496
1042	Tars2	Hnrnph3	12.620096492548496
1041	Nsun6	Rrp36	12.620096492548496
1040	Arpc1b	Rps3	12.620096492548496
1038	Cdk11b	Sod1	12.620096492548496
1037	Tpt1	Plk2	12.620096492548496
1036	Tra2b	Purg	12.620096492548496
1035	Srp19	Rfc2	12.620096492548496
1034	Cpsf3	Purg	12.620096492548496
1033	Hspa5	Sumo2	12.620096492548496
1031	Mrps35	Apobec3	12.620096492548496
1062	Mrpl37	Drg2	12.620096492548496
1061	Purg	Slit2	12.620096492548496
1089	Hmgn1	Id3	12.620096492548496
1063	Ybx1	Slc25a4	12.620096492548496
1079	Srp68	Sod1	12.620096492548496
1092	Pus7l	Cpsf3	12.620096492548496
1091	Rpl13a	Gsdme	12.620096492548496
1090	Yju2	Mrpl28	12.620096492548496
1029	Sec63	Purg	12.620096492548496
1088	Rpl22l1	Gm49356	12.620096492548496
1087	Enox1	Brinp3	12.620096492548496
1086	Atp5pb	Nhp2	12.620096492548496
1085	Samhd1	Papolg	12.620096492548496
1084	Nav3	E2f2	12.620096492548496
1083	Prorp	Spice1	12.620096492548496
1082	Nsun6	Park7	12.620096492548496
1081	Sod1	Srp68	12.620096492548496
1080	Utp14b	Mir6236	12.620096492548496
1078	Srp68	Ccbe1	12.620096492548496
1064	Hdac1	Cwc15	12.620096492548496
1077	Sub1	Rfc2	12.620096492548496
1076	Ldha	Utp6	12.620096492548496
1075	Rack1	Rpl8	12.620096492548496
1074	Adarb1	Car8	12.620096492548496
1073	Igf2bp2	Col8a1	12.620096492548496
1072	Mrpl28	Mrrf	12.620096492548496
1071	Mrps15	Spout1	12.620096492548496
1070	Purg	Crebrf	12.620096492548496
1069	Rpl22l1	Rbm4b	12.620096492548496
1068	Rpl22l1	Cpsf3	12.620096492548496
1067	Prpf40b	Isy1	12.620096492548496
1066	Slc25a4	Ybx1	12.620096492548496
1065	Drg1	Thoc1	12.620096492548496
1030	Srp68	Gtpbp1	12.620096492548496
1039	Mtrf1l	Purg	12.620096492548496
1028	Sec63	Adam12	12.620096492548496
996	Sumo2	Wrap53	12.620096492548496
994	Rfc2	Hells	12.620096492548496
993	Mthfd1l	Col12a1	12.620096492548496
992	Srp19	Dhx35	12.620096492548496
991	Pgk1	Mtfr1	12.620096492548496
990	Nasp	Kcnq1ot1	12.620096492548496
989	Nasp	Rpl13a	12.620096492548496
988	Cwc15	Zfp217	12.620096492548496
987	Papolg	Rps13	12.620096492548496
986	Msh2	Sinhcaf	12.620096492548496
985	Mrps28	Bcl6	12.620096492548496
984	Rnmt	Utp6	12.620096492548496
983	Hnrnph3	Ppp1r18	12.620096492548496
982	Prkra	Larp1b	12.620096492548496
981	Top2a	Ryr3	12.620096492548496
980	Tars2	Prpf38a	12.620096492548496
978	Thoc2l	Mcm5	12.620096492548496
977	Spout1	Gorab	12.620096492548496
976	Spout1	Slc35b3	12.620096492548496
975	Hells	Rfc2	12.620096492548496
974	Gtpbp1	Srp68	12.620096492548496
973	Apobec3	Ercc8	12.620096492548496
972	Fxr2	Trmt1l	12.620096492548496
971	Sub1	Srp68	12.620096492548496
970	Mtrf1l	Naa60	12.620096492548496
969	Pus7l	Zfp438	12.620096492548496
968	Rpl34	Purg	12.620096492548496
967	Fam50a	Rps27l	12.620096492548496
966	Rps17	Sub1	12.620096492548496
1027	Prdx4	Srp19	12.620096492548496
995	Mcm5	Msh2	12.620096492548496
979	Khdc4	Papolg	12.620096492548496
997	Pus7l	Slirp	12.620096492548496
1013	Purg	Mettl1	12.620096492548496
1026	Drg1	Mrps15	12.620096492548496
998	Prdx4	Hoxa5	12.620096492548496
1025	Rbm14	Mrps28	12.620096492548496
1024	Gapdh	Slc25a5	12.620096492548496
1023	Mrpl2	Mrps35	12.620096492548496
1022	Mrpl1	Ccdc73	12.620096492548496
1021	Eif5a	Rpl23	12.620096492548496
1020	Ybx1	Arpc1b	12.620096492548496
1019	Mthfd1l	Ppm1d	12.620096492548496
1018	Mthfd1l	Cpsf3	12.620096492548496
1017	Mrpl21	Rfc2	12.620096492548496
1016	Gcn1	Snx25	12.620096492548496
1014	Mrto4	Nod2	12.620096492548496
1015	Cwc15	Rrp9	12.620096492548496
1012	Ppie	Mrps35	12.620096492548496
1006	Top2a	Nasp	12.620096492548496
999	Prdx4	Mrpl21	12.620096492548496
1000	Mex3b	Mir22hg	12.620096492548496
1001	Mtrf1l	Utp14b	12.620096492548496
1002	Rps29	Col12a1	12.620096492548496
1003	Anp32b	Immp2l	12.620096492548496
1005	Rps27l	Rrp36	12.620096492548496
1004	Csnk2a1	Efcab11	12.620096492548496
1007	Rps3	Hdgf	12.620096492548496
1008	Hdgf	Rps3	12.620096492548496
1009	Mrps6	Aspm	12.620096492548496
1010	Larp1b	Mrto4	12.620096492548496
1011	Larp1b	Egr1	12.620096492548496
1191	Gapdh	Rps5	11.615592817691008
1190	Magohb	Ggact	11.615592817691008
1192	Prpf40b	Mtfr1	11.615592817691008
1193	Prdx4	Rps27l	11.615592817691008
1197	Rps27a	Zfp367	11.615592817691008
1194	Uba52	Tceal9	11.615592817691008
1195	Uba52	Ggact	11.615592817691008
1196	Mettl1	Pcyt2	11.615592817691008
1205	Yars	Utp3	11.615592817691008
1198	Rrp15	Prkg1	11.615592817691008
1199	Mkrn2	Nsa2	11.615592817691008
1201	Mrps6	Top2a	11.615592817691008
1202	Supv3l1	Nudt21	11.615592817691008
1203	Mrps28	Nudt21	11.615592817691008
1204	Msh2	Tmed8	11.615592817691008
1188	Prorp	Txn2	11.615592817691008
1206	Nasp	Wdhd1	11.615592817691008
1189	Rps5	Gapdh	11.615592817691008
1174	Hspa5	Rgs20	11.615592817691008
1187	Zc3h12a	Gulp1	11.615592817691008
1186	Mrps6	Nmnat2	11.615592817691008
1208	Mthfd1l	Creb5	11.615592817691008
1171	Purg	Cpsf3	11.615592817691008
1172	Snrpf	Mkrn2	11.615592817691008
1173	Snrpf	Adamtsl3	11.615592817691008
1175	Srp19	Areg	11.615592817691008
1176	Mrpl9	Mrpl19	11.615592817691008
1177	Mars1	Rps15a	11.615592817691008
1178	Mcm5	Thoc2l	11.615592817691008
1179	Sod1	Cdk11b	11.615592817691008
1180	Enox1	Fbxl20	11.615592817691008
1181	Prdx4	Lsg1	11.615592817691008
1182	Mettl1	Yju2	11.615592817691008
1183	Sec63	Slit2	11.615592817691008
1184	Zfp36l1	Khdrbs3	11.615592817691008
1185	Prpf38a	Zfp217	11.615592817691008
1207	Pgk1	Slit2	11.615592817691008
1239	Hspa5	Hells	11.615592817691008
1209	Dcaf13	Purg	11.615592817691008
1228	Drg1	Rbm14	11.615592817691008
1230	Rpl34	Mtrf1l	11.615592817691008
1231	Mrrf	Spice1	11.615592817691008
1232	Rps27l	Mrpl37	11.615592817691008
1233	Ddx59	Clpp	11.615592817691008
1234	Poldip3	Lockd	11.615592817691008
1235	Tra2b	Adam12	11.615592817691008
1236	Slc25a4	Rpl5	11.615592817691008
1237	Hells	Hspa5	11.615592817691008
1238	Larp1b	Pgk1	11.615592817691008
1240	Calr	Nox4	11.615592817691008
1241	Rack1	Gapdh	11.615592817691008
1242	Fn1	Brinp3	11.615592817691008
1243	Supv3l1	Rpl22l1	11.615592817691008
1244	Eif4e2	Pparg	11.615592817691008
1169	Purg	Tra2b	11.615592817691008
1229	Rpl5	Slc25a4	11.615592817691008
1227	Khdrbs3	Rpl18	11.615592817691008
1210	Uba52	Mrto4	11.615592817691008
1226	Hspb1	Mtfr1	11.615592817691008
1211	Rrp15	Areg	11.615592817691008
1212	Mrrf	Sub1	11.615592817691008
1213	Sdad1	Gbe1	11.615592817691008
1214	Top2a	Nmnat2	11.615592817691008
1215	Atp5pb	Ubc	11.615592817691008
1216	Strbp	Nup54	11.615592817691008
1217	Scaf1	Rps29	11.615592817691008
1218	Purg	Mrpl37	11.615592817691008
1219	Mrto4	Ifi211	11.615592817691008
1220	Nup54	Atp6v1b2	11.615592817691008
1221	Rpl8	Rack1	11.615592817691008
1222	Rps13	Rfc2	11.615592817691008
1223	Rrp15	Pdhx	11.615592817691008
1224	Rae1	Gsdme	11.615592817691008
1225	Purg	Dcaf13	11.615592817691008
1170	Purg	Zfp367	11.615592817691008
1200	Nsa2	Mkrn2	11.615592817691008
1168	Rps8	Rps18	11.615592817691008
1120	Rbm4b	Lrrc4	11.615592817691008
1113	Utp6	Rnmt	11.615592817691008
1114	Glyr1	Wdhd1	11.615592817691008
1115	Rps5	Slc25a5	11.615592817691008
1116	Cfl1	Atp5pb	11.615592817691008
1117	Hic2	Mindy2	11.615592817691008
1118	Msh2	Tsix	11.615592817691008
1119	Msh2	Gm40841	11.615592817691008
1121	Papolg	Rpl27	11.615592817691008
1130	Eif5a	Slc25a4	11.615592817691008
1122	Mrpl37	Yju2	11.615592817691008
1123	Snrpb	Rrp15	11.615592817691008
1124	Nasp	Efna5	11.615592817691008
1125	Smn1	Rpl12	11.615592817691008
1126	Mrpl21	Ercc8	11.615592817691008
1127	Yju2	Hspb1	11.615592817691008
1128	Hspa5	Gm4117	11.615592817691008
1112	Exosc2	Gm40841	11.615592817691008
1111	Rpl12	Smn1	11.615592817691008
1110	Utp14a	Poldip3	11.615592817691008
1109	Zfp36l1	Rae1	11.615592817691008
1094	Mki67	Nmnat2	11.615592817691008
1095	Mki67	Enox1	11.615592817691008
1096	Rps17	Sema6a	11.615592817691008
1097	Igf2bp2	Fbxl7	11.615592817691008
1098	Pwp1	Fbxl20	11.615592817691008
1099	Rpl27	Papolg	11.615592817691008
1100	Rpl27	Il13ra1	11.615592817691008
1101	Arpc1b	Id3	11.615592817691008
1102	Adarb1	Nkain2	11.615592817691008
1103	Wrap53	Sumo2	11.615592817691008
1104	Apobec3	Mrps35	11.615592817691008
1105	Ptma	Mir6236	11.615592817691008
1106	Lsg1	Pcbp3	11.615592817691008
1107	Top2a	Msrb3	11.615592817691008
1108	Atp5pb	Cfl1	11.615592817691008
1129	Mthfd1l	Igfbp2	11.615592817691008
1167	Mrps35	Ppie	11.615592817691008
1131	Poldip3	Utp14a	11.615592817691008
1159	Slc25a5	Gapdh	11.615592817691008
1151	Papolg	Khdc4	11.615592817691008
1152	Yju2	Ifi211	11.615592817691008
1153	Hspa5	Lockd	11.615592817691008
1154	Cpsf3	Mthfd1l	11.615592817691008
1155	Cpsf3	Coq2	11.615592817691008
1156	Eif5a	Rpl18	11.615592817691008
1157	Rfc2	Mrpl21	11.615592817691008
1160	Mki67	Fam120c	11.615592817691008
1149	Hic2	Rfc2	11.615592817691008
1161	Rps18	Rps8	11.615592817691008
1162	Mtrf1l	Gorab	11.615592817691008
1163	Fxr2	Slx4ip	11.615592817691008
1164	Dhx35	Prpf38a	11.615592817691008
1165	Rps15a	Mars1	11.615592817691008
1166	Fam120c	Mki67	11.615592817691008
1132	Tra2b	Tmeff2	11.615592817691008
1150	Msh2	Park7	11.615592817691008
1158	Nav3	Slc8a1	11.615592817691008
1148	Mrps28	Rbm14	11.615592817691008
1139	Fxr2	Papolg	11.615592817691008
1147	Mrps28	Tmed8	11.615592817691008
1133	Slc25a5	Rps5	11.615592817691008
1134	Slc25a4	Eif5a	11.615592817691008
1135	Igf2bp2	Car8	11.615592817691008
1136	Igf2bp2	Adamts1	11.615592817691008
1137	Rps13	Thoc2l	11.615592817691008
1138	Arpc1b	Ybx1	11.615592817691008
1093	Lima1	Setbp1	11.615592817691008
1140	Mettl1	Purg	11.615592817691008
1141	Adarb1	Junb	11.615592817691008
1142	Wrap53	Park7	11.615592817691008
1143	Hells	Efcab11	11.615592817691008
1144	Khdc4	Pparg	11.615592817691008
1145	Strbp	Ptcd1	11.615592817691008
1146	Prorp	Vps18	11.615592817691008
1352	Rps27l	Prdx4	10.627345705796268
1359	Tubb2a	Thbs1	10.627345705796268
1353	Ldha	Rps8	10.627345705796268
1354	Top2a	Mrps6	10.627345705796268
1355	Rpl14	Gapdh	10.627345705796268
1356	Utp3	Yars	10.627345705796268
1357	Glyr1	Wwox	10.627345705796268
1358	Rps8	Ldha	10.627345705796268
1367	Rpl34	Rbm41	10.627345705796268
1360	Hic2	Lrrc4	10.627345705796268
1361	Rfc2	Rps13	10.627345705796268
1362	Gapdh	Rpl14	10.627345705796268
1363	Nav3	Ccbe1	10.627345705796268
1364	Sod1	Utp3	10.627345705796268
1365	Tpt1	Fn1	10.627345705796268
1366	Rps17	Rnf150	10.627345705796268
1368	Trir	Cdh11	10.627345705796268
1350	Nudt21	Mrps28	10.627345705796268
1351	Mrrf	Mrpl19	10.627345705796268
1332	Msh2	Fbxl7	10.627345705796268
1349	Nudt21	Supv3l1	10.627345705796268
1338	Rbm14	Rrp15	10.627345705796268
1330	Tufm	Il13ra1	10.627345705796268
1331	Supv3l1	Amot	10.627345705796268
1370	Spout1	Mrps15	10.627345705796268
1333	Purg	Mtrf1l	10.627345705796268
1334	Papolg	Pwp2	10.627345705796268
1335	Papolg	Rbm41	10.627345705796268
1336	Gcn1	Tceal9	10.627345705796268
1337	Rbm20	Brinp3	10.627345705796268
