,A10,A2,A3,A4,A5,A6,A7,A8,A9,B1,B2,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,C9,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8
PTGFRN,0.765628,0.678719,1.401471,21.406467,0.771691,6.131863,0.271599,6.045168,0.950094,1.168897,1.228071,3.139013,6.289454,1.565852,5.36709,0.680305,4.434383,0.324048,0.669182,9.485286,0.605296,14.627518,1.001449,2.865627,0.974552,7.923458,8.68348,0.651098,12.741202,0.628602,0.951462,0.0,0.451065,0.24728,0.963979,0.687083,1.073698,0.567596,5.411709,0.555393,3.477758,0.415994,0.283352,0.299637,1.311901,1.475845,5.176425,4.364306,0.235031,15.884202,0.868761,0.97738,0.575643,3.535364,0.247642,0.770244,2.973065,0.314759,0.65749,0.715556,18.062784,8.802017,2.45272,7.427637,0.672932,5.115017,7.059175,0.887733,0.692878
SDR39U1,2.193339,0.0,0.34575,0.0,2.845574,0.289815,5.09982,0.162643,0.985519,1.925496,0.987625,0.0,0.0,0.917797,0.736802,1.757886,1.428412,3.246153,2.306881,29.434713,0.778011,0.0,2.311135,0.587965,0.794884,6.82024,2.519216,0.880029,1.461621,0.256653,2.265406,0.0,2.789897,2.298053,0.0,2.454673,0.0,0.734544,0.0,3.479458,1.226994,0.278852,1.060596,12.14766,1.158208,0.871982,0.0,0.0,2.647165,0.486087,0.563203,1.355359,1.933393,4.028376,0.324318,1.398826,3.050598,0.953045,1.672634,2.169268,1.142018,0.0,0.0,0.0,1.141441,0.0,2.848925,2.821934,0.0
AHSP,0.54784,0.0,0.0,0.0,0.0,0.0,0.557336,1.197914,0.0,0.0,0.0,3.17587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545132,0.0,0.685602,0.0,8.121717,0.0,0.0,0.0,1.14296,0.0,0.0,3.040666,0.0,0.0,9.127187,0.635687,0.0,0.0,0.0,0.0,15.079914,0.0,0.0,2.738615,0.0,0.0,0.619459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.234017,0.0,1.26564,0.0,0.615454,0.0,0.0,16.00019,0.0,0.0,0.0,0.0,0.568625,0.0
CAV2,6.716715,3.768051,9.973351,10.325718,13.101982,8.700464,5.308634,16.210815,29.41029,8.193776,13.687079,4.332286,8.352596,15.145474,17.28287,5.75294,9.476524,10.74496,4.264404,7.307768,8.315612,5.999139,14.480126,5.227863,0.519497,7.391335,3.564908,3.172272,3.271681,5.640132,7.810118,10.179206,2.106138,9.384914,2.103472,11.575265,5.929468,8.0899,10.695262,8.095033,9.619291,15.676946,5.913542,10.170538,6.739232,10.561835,5.534769,4.710779,2.060068,12.107821,15.756078,221.11049,12.724924,3.279754,4.237386,7.665757,7.100919,2.731967,9.032,7.204165,2.575995,6.461243,3.36593,5.120313,5.359857,1.28231,2.007421,6.802063,2.686307
LINC01666,2.555351,0.0,3.242226,0.0,1.759615,0.0,0.0,0.0,2.132924,0.0,6.716659,0.0,0.0,0.0,1.975181,1.826459,0.0,0.0,4.045617,2.105442,0.0,0.0,17.268242,8.029353,1.52055,8.801319,0.0,0.0,8.624994,9.053432,4.409886,0.0,13.451441,0.0,0.0,0.0,0.0,0.0,3.780953,0.0,3.830601,0.0,8.355094,4.524331,0.0,0.0,3.556878,0.0,3.886315,0.429069,2.042751,0.0,0.0,0.0,4.19364,0.0,4.570552,1.021105,10.062323,6.222406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.997353,5.613483
UCHL5,31.369421,29.248121,35.720886,24.998991,33.29109,27.602303,16.454844,41.73053,28.854753,20.881863,11.088357,14.302201,29.515772,54.874043,25.709475,36.450565,20.122341,27.375042,37.05864,32.787834,49.991898,17.244453,14.326541,27.659151,27.113848,49.852203,34.9793,28.866365,29.931606,18.70145,29.510792,20.22626,23.320711,27.124756,12.602327,21.585842,43.790276,27.41645,16.77547,42.746655,29.372314,26.975954,23.213121,53.610184,18.861492,36.0581,20.325394,29.437624,18.778906,33.01117,47.68828,24.931171,36.83485,30.398552,33.30035,34.33898,46.986465,21.193335,22.256384,31.81736,60.56771,23.84274,17.81678,47.34069,21.467283,24.935331,20.724432,28.432398,24.15317
PDE4D,0.0,0.0,0.0,0.0,0.0,8.208411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.744705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.615641,0.0,0.0,0.0,0.0,0.0,0.195848,0.0,0.0,3.689335,0.0,0.0,0.204317,0.0,0.0,0.0,0.0
DDX24,21.250711,8.135885,24.22909,7.790062,22.368874,7.739157,12.758051,32.205074,11.373349,21.770493,2.388005,18.197388,25.339445,30.950989,24.202185,17.902136,36.5549,16.64346,6.436398,14.075354,11.850938,14.419211,10.51728,18.232517,11.004126,16.23956,14.935645,13.091401,30.118044,5.271297,19.643545,17.307646,12.594852,13.749005,15.397665,9.64474,13.944664,10.765479,22.202374,8.896897,16.770603,13.304059,11.900232,16.47667,23.949703,15.83571,5.451296,14.765758,13.792135,13.193356,22.01065,48.837128,23.445452,14.78647,11.176976,13.548226,11.95505,16.855764,19.440863,15.208599,36.699436,3.849657,9.204677,17.845303,6.026606,0.0,15.145715,25.587725,7.626334
IMMP1L,13.475693,18.561165,26.605585,16.742138,7.957552,9.215773,24.49838,0.0,7.265934,8.538129,11.132859,56.739613,10.258936,11.118715,0.0,8.427728,0.536899,4.665244,8.581584,4.599898,5.486938,0.0,6.50441,0.679865,6.468984,5.494596,26.33796,25.555634,9.647551,10.03699,22.340197,3.456304,3.98348,8.796846,3.572289,5.984603,2.140919,11.341714,1.040618,3.761855,1.251789,0.0,6.029409,12.612895,1.249493,18.36229,2.708066,9.264086,4.916751,5.973513,16.025164,6.857861,18.883446,0.0,17.670023,0.0,6.952998,0.0,11.717418,2.128225,0.0,3.631325,3.744374,7.487284,1.982051,6.984189,2.039858,5.607597,3.570719
LINC01224,0.0,0.0,0.0,0.0,0.446903,0.0,0.0,0.551815,0.0,0.392038,0.590182,1.437781,0.174264,0.0,0.0,0.0,0.0,0.0,0.507995,0.0,0.0,0.677257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223561,0.0,0.514537,0.0,0.0,0.628259,0.0,0.0,1.249992,0.0,0.0,0.0,5.245081,0.0,0.191354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882639,9.405709,0.31367,0.0,0.0,0.0,0.0,0.0,0.400554,0.0
ST7-OT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23782,0.0,0.0,0.0,0.0,1.149552,0.0,0.0,0.962612,0.0,5.192042,0.0,0.0,0.0,8.083333,0.0,0.0,1.234767,0.0,0.0,0.0,0.0,0.0,0.0,1.211667,1.59822,2.232612,0.0,0.0,0.0,1.144841,0.0,0.0,0.0,1.322712,0.0,0.0,0.0,0.0,0.0,16.999268,0.0,0.0,0.0,0.0,0.0,0.79612,0.0,4.167678,0.61797,0.0,0.0
PRR9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260113,0.0,0.0,0.0,0.0,0.296643,0.0,0.0,0.0,34.316917,0.0,0.0,0.0,0.0,0.319416,0.277137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989516,0.0,0.0,0.0,0.0,0.0
CHN2,0.0,0.0,7.60084,0.0,0.0,2.600895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.199222,0.0,0.0,0.0,4.179966,0.0,0.300332,0.0,0.51711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528404,0.150581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183651,0.0,5.466,0.0,0.0,0.0
EPS15-AS1,0.0,4.136233,0.0,0.0,0.0,0.0,0.0,2.509521,5.846162,0.0,0.0,0.0,6.044204,0.0,0.0,0.0,0.0,0.0,4.888625,4.794695,0.0,0.0,0.0,0.0,4.20435,2.349047,0.0,0.0,0.0,0.0,0.0,0.0,1.557286,27.874657,13.11614,0.0,4.275708,1.224141,0.0,1.295067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298503,0.0,2.651654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCSK6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.852569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.426493,0.0,0.0,1.073091,0.0,0.0,0.0,0.0,1.034193,0.0,2.079378,0.0,0.0,0.0,0.0,0.0,4.688902,0.0,0.0,0.0,0.0,4.872623,0.0,0.812706,0.0,0.0,0.0
H2BC1,8.181375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.033487,4.908621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.871022,0.0,0.0,0.0,0.0,0.0,0.0,1.014725,41.581253,0.0,0.0,0.0,0.0,0.0,8.85941,0.0,0.0,0.0,35.84993,8.466052,0.0,0.0,0.0,0.0,45.435925,0.0,66.417465,0.0,0.0,0.0,39.70278,106.09036,0.0,0.0,0.0,0.0,0.0,1.59755,0.0,50.0727,7.931824,0.0,0.0,0.0
SSB,74.82684,12.912288,129.12624,70.8259,118.99323,82.27142,88.41377,67.86466,78.70978,65.74059,52.771965,62.142433,119.90644,103.799934,79.98227,77.18463,106.53178,94.87585,54.123672,146.89359,94.37608,95.41949,79.89839,96.561035,78.13722,89.805824,66.446915,50.787315,99.54006,76.5051,116.2352,107.86269,84.546486,83.16226,66.84169,71.553474,77.0622,78.59808,86.5017,63.970547,92.58117,86.19233,93.46781,93.303406,57.755054,92.594345,64.301796,87.85168,139.25873,98.002426,84.39605,125.11089,76.26076,86.14679,105.01713,105.63574,79.66205,68.549706,91.2325,80.88221,114.38157,49.468456,50.390903,80.92153,53.91208,92.134964,71.28283,107.68885,64.1789
PABPN1,68.35498,15.862633,34.91106,32.702644,79.56096,37.241764,17.663681,50.063423,37.490524,76.126434,15.0536,22.121553,44.74368,45.17374,24.641808,83.90737,45.280636,34.441257,36.704792,24.195274,13.035498,47.073376,18.656654,53.803455,40.196342,67.38648,27.3723,28.27836,84.33017,39.83427,77.46663,16.870314,30.884546,60.604637,29.029613,14.209019,51.460464,51.18665,50.97216,55.18044,50.00033,44.412815,37.670418,44.027794,54.508087,59.447876,22.812675,47.15234,50.92212,56.40696,26.235447,19.054157,69.72938,60.900333,32.26899,8.254526,48.113808,45.841427,40.424713,53.573765,71.8945,23.928686,32.16232,72.70586,25.468695,0.0,80.09454,28.946953,55.722492
LINC00173,0.89778,0.0,0.668384,0.0,0.0,1.091808,0.0,0.0,0.669434,0.0,0.0,0.0,0.578185,0.0,0.0,0.0,12.417217,0.0,0.0,1.24633,0.960221,0.0,0.0,1.11381,0.546277,0.513369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625769,0.0,0.0,0.0,0.0,0.0,2.29108,0.0,0.605408,0.0,0.564372,1.216693,0.0,1.303468,0.0,0.0,0.0,0.0,11.815524,0.613972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559776,0.0
ZC3H11A,18.011904,26.679825,16.406258,7.616304,25.337914,28.454168,9.036861,23.574776,10.010609,18.70465,14.589043,12.546431,14.477703,22.04052,3.310359,12.429905,14.954595,42.135193,23.73395,16.956144,4.952238,22.336885,21.915033,10.46004,8.167247,14.214784,12.919644,5.600825,25.912271,29.29878,11.488262,40.997326,8.677465,10.072194,36.960033,11.254593,22.097145,16.073492,14.336389,33.2363,33.19224,6.253782,10.37438,9.271479,6.869561,12.003592,22.157734,21.032747,22.928213,9.611319,24.29769,9.128053,16.894567,13.144497,12.751526,13.035851,20.832087,15.315583,6.212419,8.768633,44.039665,7.681655,16.63776,18.111103,9.120845,39.865696,10.906641,12.931538,11.58119
P2RX6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102024,0.0,0.0,0.259455,0.0,0.64803,0.0,24.475208,0.0,0.786386,0.0,0.0,0.266465,0.0,0.624235,0.0,0.189616,0.0,0.0,0.0,0.0,0.123794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131141,0.0,0.0,0.0,0.0,1.488613,0.0,0.433841,0.459056,0.0,0.0,0.0,0.0,0.0,0.0
AKAP1,3.741244,2.471574,16.885672,4.416743,5.994694,4.406631,10.261582,1.242806,13.970491,13.012352,3.020063,10.559971,3.209466,2.675053,8.113846,5.339604,1.963345,10.346466,12.022465,9.777712,8.188725,2.124453,10.643738,8.730805,3.180156,3.248552,3.087152,2.678064,6.54813,3.956062,1.692716,11.661688,16.622595,16.44789,1.834418,8.844136,6.516195,11.720863,8.904711,1.051081,3.047038,13.64484,3.452959,2.698461,4.029987,8.251112,9.870141,7.920769,3.333329,4.00918,6.052825,2.604976,2.695263,3.348368,4.004813,4.314297,6.133647,4.131841,4.742102,11.642527,16.306486,0.860687,6.046908,3.6242,1.432364,4.473696,2.984862,7.614938,4.064086
LINC02886,0.0,0.0,0.0,16.396097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680996,7.238246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.699056,0.0,0.0,0.0,0.0,0.0,0.0,1.720507,0.0,1.520365,1.90566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.169355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126443,0.0,0.0,0.0,0.0
TMCC1,0.050666,0.348397,0.0,0.804192,0.0,0.830591,0.225749,0.227781,3.264821,4.460681,2.959972,0.0,0.097434,2.548669,2.59495,1.242228,1.723998,3.937458,0.158169,1.002044,0.0,0.633448,0.0,0.098436,2.528619,1.964288,0.312952,0.0,0.120096,20.792295,0.246892,0.0,0.0,0.0,6.108448,0.0,0.0,0.140859,0.10573,0.330528,1.377538,0.0,11.009749,0.733835,0.0,0.151927,0.94077,0.0,4.072797,3.331746,1.538945,0.123969,0.647133,0.0597,2.217188,0.0,0.0,0.264008,1.342615,2.047949,0.0,0.852517,0.0,0.0,0.043724,0.0,0.0,3.466357,0.0
ZEB2,13.998903,10.894934,28.378191,5.725187,5.640137,14.38443,8.372199,15.546101,22.952717,21.601204,1.608142,6.511334,33.469654,17.725101,34.70269,22.135052,19.681042,8.508557,17.88195,15.575521,7.537332,25.168991,16.37482,24.76621,17.066784,14.383991,76.15594,10.206622,15.51713,7.654274,11.739439,18.513613,12.136832,39.37666,10.264407,26.126608,43.579296,17.53322,50.054173,9.705489,23.271431,38.483917,26.471313,83.58741,8.671439,18.81663,8.587732,13.154913,25.30611,19.581133,8.048677,13.678554,15.167382,11.662939,33.095062,8.855749,19.757963,6.541,14.689723,9.99586,66.69207,11.705475,7.540271,9.028069,4.853059,6.096371,9.42698,11.366813,16.818928
STARD4,5.045768,11.052446,1.542532,7.172713,1.125849,0.840309,2.961625,4.896551,2.833758,9.589204,2.374911,28.106585,5.129655,2.076739,2.799476,4.831719,9.676794,13.542708,4.064299,4.476685,9.259886,2.709929,4.812776,3.248112,4.235489,6.954307,2.179385,1.335013,7.987081,2.485356,10.57215,8.737877,21.505863,0.0,34.59894,7.803459,5.390525,2.015883,2.413729,20.860584,4.179146,5.888596,10.829007,12.26753,0.0,5.574812,1.613342,5.909257,12.427294,3.84054,2.399051,29.027767,10.834698,2.170138,6.76217,3.158658,2.491163,7.138851,0.180569,5.439116,7.702039,1.644696,1.182945,0.522799,3.514439,13.898966,6.012126,12.18823,9.496935
CHN1,0.0,0.0,0.638973,0.0,0.0,0.0,0.350348,0.0,0.0,0.0,0.0,2.478762,0.0,0.0,0.0,0.0,10.409032,1.481723,0.0,0.0,0.0,0.274449,0.847561,0.0,2.337793,0.0,0.0,0.0,1.641991,0.365516,0.0,0.0,0.0,6.21744,0.0,0.0,0.0,0.533805,0.0,0.0,1.084844,0.0,0.0,0.0,0.0,0.282514,0.0,0.915239,0.0,0.0,0.0,0.0,0.761977,0.696605,0.0,0.0,0.0,0.782761,0.0,0.0,0.0,0.0,0.0,1.325198,0.0,0.0,2.170247,0.0,0.0
MRPL16,43.396408,32.425793,28.586117,48.58411,21.788671,56.93094,8.841624,42.97037,11.738894,33.633556,13.392763,24.022837,22.024288,38.252262,39.167397,49.242744,29.863827,28.66531,32.81237,20.355799,13.024449,35.31412,21.87189,30.08476,14.002444,34.227978,36.30179,12.187172,43.58516,67.72411,15.626683,25.515615,30.70103,31.554068,21.128712,31.886633,23.102266,24.3322,25.395737,53.14111,62.08452,22.636627,53.898182,54.030445,51.444893,66.39131,42.329144,16.26546,28.811817,27.155935,202.28218,13.015127,78.03781,31.772804,14.213349,29.207766,68.68812,23.991829,30.62305,40.74936,121.43827,8.371255,24.219006,16.072382,15.006009,12.320362,56.25088,21.404373,56.546955
CDC37L1-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.665519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.784579,0.0,0.0,0.0,6.203344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31078,9.548355,0.0,0.0,0.0,0.0,0.0,0.0,10.418691,0.0,0.0,0.0,0.0,0.0,0.0,0.888658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83187,0.0,0.0,0.0,0.0,2.933401,0.0,0.0,0.0,0.0,0.0,0.0
MYB,18.547085,8.517416,13.611135,13.795974,11.24785,20.354967,13.162964,11.928438,26.70256,11.123757,45.3605,12.232972,40.719894,32.642597,32.620235,5.840717,34.076683,26.488405,91.069275,44.82096,16.912199,14.650649,39.46387,19.27259,46.526,20.270403,40.7306,17.872866,18.128483,17.410957,39.271427,14.916453,18.732998,3.709476,53.35255,32.257896,28.957733,15.418753,7.269381,51.26424,18.186703,7.102492,28.45339,2.807942,13.149746,17.925795,19.567759,7.355266,16.209497,49.436092,13.340344,13.865585,45.42186,39.45161,22.565506,2.315703,54.54736,5.52724,15.601705,21.031734,52.5106,46.61771,6.688631,8.177288,6.631124,5.30892,34.153103,4.270594,34.773415
SLCO2B1,4.544745,3.895476,2.00255,0.0,0.0,0.0,0.0,4.590558,0.0,7.71518,0.0,3.598206,0.571353,4.931557,0.35391,0.0,0.169702,1.31525,5.504449,0.0,0.0,0.212459,0.0,2.391243,9.14722,1.832445,27.797686,0.177422,1.126683,9.111494,0.0,0.055861,15.992908,2.872279,3.551338,5.724047,4.365897,0.177254,0.136095,0.0,0.0,0.081482,0.0,3.06427,3.202791,4.871061,0.0,5.1913,0.0,0.048802,17.172447,0.489499,2.319511,0.0,0.0,2.130885,10.220808,14.641092,0.0,3.210158,0.604552,0.043569,8.003381,0.0,1.628304,0.0,0.0,3.003668,3.350519
CA1,2.6288,3.960528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.744929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567023,3.877132,8.941711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.905394,0.0,0.0,2.287722,0.0,1.38421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02163,0.958475,0.40273,16.918833,5.030192,0.0,0.0,0.0,0.0,0.0,5.132798,0.0,0.0,2.641544,0.0,1.688915,5.011008,4.231996,0.0,0.0,2.978737,0.770574,14.008992,0.0,1.630408,1.336477,0.0,0.0,7.049389,0.0,4.452018,1.411212,10.211298,6.545319,0.0,0.0,9.544174,4.419148,1.29527,3.323344,0.0,1.553933,0.0,10.29871,4.137119,5.093033,0.0,0.663565,2.700561,0.0,0.0,0.0,0.0,0.0,0.0,0.439555,0.0,0.0,3.705956,2.417297,0.0,0.0,0.816085,0.0,0.722257,0.0,0.0,0.0,0.0,2.722637
H4C4,22.252323,1.605483,1.908623,14.338109,72.16028,37.415684,39.36632,26.675678,117.99425,81.48815,33.81903,23.314404,66.85842,30.510567,41.25505,25.039177,6.891544,170.33836,6.329095,25.301447,46.364143,11.332206,152.17557,10.123529,1.522113,52.84971,25.532833,12.060546,28.163467,10.116438,13.006436,41.74906,33.324463,32.40173,62.27587,37.9529,19.593813,68.50998,35.00268,96.29513,30.98039,31.285147,17.123522,15.598401,3.845963,63.0292,13.511228,11.901166,21.513418,30.605104,94.33762,77.49347,16.990744,15.734053,28.021362,4.265335,90.410995,0.0,65.55968,34.50319,85.42361,2.648318,7.959313,0.0,48.440422,13.815919,68.36105,0.0,14.158611
HSD11B1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.996041,8.710985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033737,0.0,0.0,0.0,0.0,4.536011,0.0,2.028703,3.321253,4.422251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METAP1,9.768093,3.677963,15.537092,12.174751,9.611085,19.219387,8.184903,30.42277,14.578474,8.340042,5.110354,24.186949,25.135073,8.889599,24.196009,41.81515,6.990589,19.39992,11.529728,12.548631,10.472385,8.728273,10.054349,6.843153,14.894051,14.476342,8.985037,9.881941,11.178428,11.712474,9.92244,11.154412,8.952115,15.843665,14.306044,16.983536,14.666783,7.682507,10.720185,31.467138,23.784859,14.636622,15.847874,7.541838,41.78318,21.32346,12.877161,8.775006,12.605914,29.75759,8.12038,5.701161,17.9423,12.437279,27.544983,29.320887,16.366323,26.715767,21.42055,14.672607,98.03721,6.312628,2.411834,11.136582,10.425012,1.812772,11.54327,14.743328,14.618451
LCP2,0.0,8.70124,2.281168,0.0,0.0,0.0,0.0,0.513536,6.949184,2.219765,11.368141,0.39923,25.292831,5.553179,6.174027,3.253131,0.0,0.0,8.983121,2.322079,1.913784,0.178466,7.253806,14.051902,3.926082,0.0,14.11832,1.499547,6.018195,0.0,9.003649,0.0,0.0,0.0,0.0,0.0,1.209274,8.328211,9.110683,12.887539,12.251123,0.0,0.569998,0.0,0.0,10.478853,1.699111,0.521506,1.186813,4.343691,7.671265,7.642316,0.0,3.964062,1.10589,0.0,3.268019,0.0,0.0,4.821223,1.854093,10.567685,2.709384,1.110544,0.0,25.076164,6.35738,0.0,7.109128
HBA1,96.93387,97.34257,269.34106,56.284317,88.46195,7.755362,35.76668,255.45792,16.556925,12.451895,0.0,182.80176,27.127956,129.78131,107.57544,183.18198,28.701988,323.42282,1.619551,19.842102,57.403896,150.2063,9.884387,65.79143,23.689514,167.63976,134.66566,115.85092,98.017944,198.1163,103.104996,161.09164,293.46396,194.50621,12.084956,75.39921,118.47676,31.532677,100.03235,0.0,163.66344,147.61646,192.69923,206.87646,27.886936,104.930534,8.973878,216.94081,14.047188,48.368866,323.34952,48.85977,148.61899,35.12502,57.478325,140.80261,52.92128,315.5881,63.39016,180.11855,18.631468,14.449035,6.736163,282.2105,79.47247,20.739735,63.19657,316.36652,46.81154
CASQ1,0.808801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.036096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.491952,0.0,0.0,0.0,0.0,0.0,0.0,0.91252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.353148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343712,0.0
COL1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.218052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.227709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.778737,0.0,0.0,0.0,0.0,1.902426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.487649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203079,1.353102,0.514108,0.0,0.0,0.0,0.0
CEP112,1.072855,0.0,0.0,0.0,0.0,3.153005,0.0,0.0,3.647256,0.0,0.0,0.0,1.387222,0.178934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.842618,0.0,0.0,0.0,0.0,1.773524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776539,0.0,0.0,2.18655,0.0,0.0,0.0,0.0,0.0,14.831646,1.392372,0.307204,0.746421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317457,0.0
H3C1,0.0,0.0,0.0,4.3528,7.870101,0.0,0.66663,0.835422,8.880569,8.904247,7.949367,0.0,6.326045,0.0,1.582986,0.0,6.770607,4.586263,5.677808,0.866507,1.385164,6.065176,1.928062,3.247542,0.0,1.654475,1.005892,0.0,0.922674,1.435291,4.656726,0.0,11.844912,0.804603,11.475368,7.529578,6.840516,4.842678,14.745971,7.315826,3.676778,0.0,3.749667,1.909853,0.0,10.544184,0.0,4.963804,0.0,5.447811,0.0,1.085277,6.033496,1.821327,12.254341,0.0,0.918531,0.805878,27.80209,28.301256,51.91129,1.972288,2.180433,1.013359,0.0,0.0,8.188073,0.0,0.0
SMC2-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.462005,0.066565,0.0,0.0,0.0,0.0,0.360073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30984,0.0,0.11553,0.067563,0.0,0.0,0.0,0.0,0.0,0.282624,0.061295,0.0,0.0,0.141978,0.0,0.0,0.0,10.465527,0.0,0.057195,0.0,0.0,0.105248,0.0,0.0,0.0,0.0,0.0,0.062466,0.0,0.0,0.067616,0.0,0.190392,0.0,0.0,3.712451,0.0,0.0,0.0,0.0,0.0
