Gene stable ID	Gene Name	NCBI gene (formerly Entrezgene) accession	NCBI gene (formerly Entrezgene) ID	Type
AT1G10530	AT1G10530	AT1G10530	837594	protein_coding
AT2G25830	AT2G25830	AT2G25830	817125	protein_coding
AT3G01460	MBD9	MBD9	821132	protein_coding
AT3G44280	AT3G44280	AT3G44280	823553	protein_coding
AT4G01280	AT4G01280	AT4G01280	827903	protein_coding
AT5G38750	AT5G38750	AT5G38750	833866	protein_coding
AT3G58430	AT3G58430	AT3G58430	825012	protein_coding
AT4G20590	AT4G20580	AT4G20580	827806	protein_coding
AT2G39435	TRM18	TRM18	6241019	protein_coding
AT5G56850	AT5G56850	AT5G56850	835787	protein_coding
AT1G24090	AT1G24090	AT1G24090	839020	protein_coding
AT1G09640	AT1G09640	AT1G09640	837491	protein_coding
AT5G54970	AT5G54970	AT5G54970	835588	protein_coding
AT3G60220	ATL4	ATL4	825192	protein_coding
AT2G03240	AT2G03240	AT2G03240	814853	protein_coding
AT1G14080	FUT6	FUT6	837968	protein_coding
AT1G78760	AT1G78760	AT1G78760	844212	protein_coding
AT1G44542	AT1G44542	AT1G44542	841032	protein_coding
AT1G49350	AT1G49350	AT1G49350	841358	protein_coding
AT3G62220	AT3G62220	AT3G62220	825395	protein_coding
AT1G47240	NRAMP2	NRAMP2	841127	protein_coding
AT3G48410	AT3G48410	AT3G48410	823999	protein_coding
AT2G04378	AT2G04378	AT2G04378	6241027	protein_coding
AT3G28850	AT3G28850	AT3G28850	822517	protein_coding
AT5G46610	AT5G46610	AT5G46610	834704	protein_coding
AT4G23070	RBL7	RBL7	828406	protein_coding
AT2G31210	AT2G31210	AT2G31210	817677	protein_coding
AT5G60340	AAK6	AAK6	836156	protein_coding
AT1G28430	CYP705A24	CYP705A24	839741	protein_coding
AT1G12190	AT1G12190	AT1G12190	837772	protein_coding
AT2G47880	AT2G47880	AT2G47880	819400	protein_coding
AT2G07560	HA6	HA6	815329	protein_coding
AT1G66610	AT1G66610	AT1G66610	842979	protein_coding
AT5G46930	AT5G46930	AT5G46930	834739	protein_coding
AT2G28140	AT2G28140	AT2G28140	817360	protein_coding
AT3G17150	AT3G17150	AT3G17150	820972	protein_coding
AT1G16022	AT1G16022	AT1G16022	6241110	protein_coding
AT3G58290	AT3G58290	AT3G58290	824998	protein_coding
AT5G64380	AT5G64380	AT5G64380	836559	protein_coding
AT1G13370	AT1G13370	AT1G13370	837897	protein_coding
AT5G37480	AT5G37480	AT5G37480	833726	protein_coding
AT2G07631	AT2G07631	AT2G07631	28717816	protein_coding
AT1G21370	AT1G21370	AT1G21370	838736	protein_coding
AT4G16070	AT4G16070	AT4G16070	827292	protein_coding
AT1G21590	AT1G21590	AT1G21590	838760	protein_coding
AT4G14430	IBR10	IBR10	827088	protein_coding
AT3G62180	AT3G62180	AT3G62180	825391	protein_coding
AT4G37450	AGP18	AGP18	829900	protein_coding
AT2G18320	AT2G18320	AT2G18320	816347	protein_coding
AT1G50390	AT1G50390	AT1G50390	841461	protein_coding
AT3G14480	AT3G14480	AT3G14480	820671	protein_coding
AT5G08550	ILP1	ILP1	830755	protein_coding
AT3G18620	AT3G18620	AT3G18620	821393	protein_coding
AT4G37560	AT4G37560	AT4G37560	829911	protein_coding
AT1G60870	MEE9	MEE9	842379	protein_coding
AT3G03560	AT3G03560	AT3G03560	821235	protein_coding
AT1G69870	NRT1.7	NRT1.7	843323	protein_coding
AT1G18610	AT1G18610	AT1G18610	838442	protein_coding
AT2G02080	IDD4	IDD4	814739	protein_coding
AT5G04290	KTF1	KTF1	830308	protein_coding
AT4G31780	MGD1	MGD1	829306	protein_coding
AT1G13890	SNAP30	SNAP30	837948	protein_coding
AT1G24260	SEP3	SEP3	839040	protein_coding
AT2G39910	AT2G39910	AT2G39910	818578	protein_coding
AT3G15358	AT3G15358	AT3G15358	2745884	protein_coding
AT3G09310	AT3G09310	AT3G09310	820087	protein_coding
AT5G56320	EXPA14	EXPA14	835731	protein_coding
AT2G39090	APC7	APC7	818495	protein_coding
AT2G35620	FEI2	FEI2	818130	protein_coding
AT1G64140	AT1G64140	AT1G64140	842718	protein_coding
AT3G10110	MEE67	MEE67	820172	protein_coding
AT2G23670	YCF37	YCF37	816898	protein_coding
AT3G26500	PIRL2	PIRL2	822257	protein_coding
AT5G06790	AT5G06790	AT5G06790	830569	protein_coding
AT1G02290	AT1G02290	AT1G02290	839255	protein_coding
AT4G04985	AT4G04985	AT4G04985	825840	protein_coding
AT1G26740	AT1G26740	AT1G26740	839215	protein_coding
AT1G20460	AT1G20460	AT1G20460	838634	protein_coding
AT5G41180	AT5G41180	AT5G41180	834120	protein_coding
AT4G39560	AT4G39560	AT4G39560	830110	protein_coding
AT4G06598	AT4G06598	AT4G06598	3770020	protein_coding
AT3G13760	AT3G13760	AT3G13760	820585	protein_coding
AT1G11500	AT1G11500	AT1G11500	837693	protein_coding
AT5G11910	AT5G11910	AT5G11910	831064	protein_coding
AT3G62690	ATL5	ATL5	825443	protein_coding
AT3G50620	AT3G50620	AT3G50620	824225	protein_coding
AT3G46860	AT3G46860	AT3G46860	823839	protein_coding
AT1G75040	PR5	PR5	843842	protein_coding
AT1G07985	AT1G07985	AT1G07985	2745747	protein_coding
AT4G32970	AT4G32970	AT4G32970	829434	protein_coding
AT3G04200	AT3G04200	AT3G04200	819575	protein_coding
AT1G74035	AT1G74035	AT1G74035	28717422	protein_coding
AT5G66390	AT5G66390	AT5G66390	836771	protein_coding
AT2G17190	AT2G17190	AT2G17190	816224	protein_coding
AT4G12050	AT4G12050	AT4G12050	826813	protein_coding
AT3G11680	AT3G11680	AT3G11680	820340	protein_coding
AT2G15400	NRPE3B	NRPE3B	816032	protein_coding
AT5G38050	AT5G38050	AT5G38050	833785	protein_coding
AT1G15510	ECB2	ECB2	838121	protein_coding
AT1G07040	AT1G07040	AT1G07040	837215	protein_coding
AT1G71170	AT1G71170	AT1G71170	843457	protein_coding
AT1G63470	AT1G63470	AT1G63470	842653	protein_coding
AT1G13640	AT1G13640	AT1G13640	837925	protein_coding
AT3G29230	AT3G29230	AT3G29230	822578	protein_coding
AT2G43330	INT1	INT1	818934	protein_coding
AT1G35516	AT1G35516	AT1G35516	5007770	protein_coding
AT3G52610	AT3G52610	AT3G52610	824427	protein_coding
AT5G43990	SUVR2	SUVR2	834422	protein_coding
AT5G57330	AT5G57330	AT5G57330	835838	protein_coding
AT4G16210	ECHIA	ECHIA	827314	protein_coding
AT4G09930	AT4G09930	AT4G09930	826582	protein_coding
AT5G52680	AT5G52680	AT5G52680	835345	protein_coding
AT5G36250	PP2C74	PP2C74	833622	protein_coding
AT3G48720	DCF	DCF	824033	protein_coding
AT1G22210	TPPC	TPPC	838826	protein_coding
AT4G33030	SQD1	SQD1	829440	protein_coding
AT2G11623	AT2G11623	AT2G11623	815636	protein_coding
AT5G38220	AT5G38220	AT5G38220	833804	protein_coding
AT1G33230	AT1G33230	AT1G33230	840217	protein_coding
AT5G42650	AOS	AOS	834273	protein_coding
AT5G07930	MCT2	MCT2	830687	protein_coding
AT4G16650	AT4G16650	AT4G16650	827366	protein_coding
AT5G28920	AT5G28920	AT5G28920	833015	protein_coding
AT5G01850	AT5G01850	AT5G01850	831760	protein_coding
AT1G18050	AT1G18050	AT1G18050	838385	protein_coding
AT2G43370	AT2G43370	AT2G43370	818938	protein_coding
AT5G46870	AT5G46870	AT5G46870	834731	protein_coding
AT5G47830	AT5G47830	AT5G47830	834834	protein_coding
AT2G04230	AT2G04230	AT2G04230	814960	protein_coding
AT3G18660	PGSIP1	PGSIP1	821397	protein_coding
AT2G37650	AT2G37650	AT2G37650	818342	protein_coding
AT1G79340	MC4	MC4	844272	protein_coding
AT5G53410	AT5G53410	AT5G53410	835422	protein_coding
AT3G62499	AT3G62499	AT3G62499	6241001	protein_coding
AT2G31141	AT2G31141	AT2G31141	6240467	protein_coding
AT1G57680	Cand1	Cand1	842144	protein_coding
AT4G13885	AT4G13885	AT4G13885	827023	protein_coding
AT2G18970	AT2G18970	AT2G18970	816414	protein_coding
AT5G01730	SCAR4	SCAR4	831687	protein_coding
AT2G20208	LCR60	LCR60	3767924	protein_coding
AT1G29140	AT1G29140	AT1G29140	839788	protein_coding
AT1G55110	IDD7	IDD7	841954	protein_coding
AT4G08685	SAH7	SAH7	826435	protein_coding
AT3G58100	PDCB5	PDCB5	824979	protein_coding
AT3G22060	AT3G22060	AT3G22060	821768	protein_coding
AT3G10915	AT3G10915	AT3G10915	820262	protein_coding
AT1G67775	CLE8	CLE8	3767662	protein_coding
AT4G10115	SCRL20	SCRL20	3770425	protein_coding
AT3G62360	AT3G62360	AT3G62360	825409	protein_coding
AT5G10200	AT5G10200	AT5G10200	830884	protein_coding
AT3G29570	AT3G29570	AT3G29570	822617	protein_coding
AT1G57730	AT1G57730	AT1G57730	842148	protein_coding
AT4G05020	NDB2	NDB2	825844	protein_coding
AT2G30380	AT2G30380	AT2G30380	28718318	protein_coding
AT3G62980	TIR1	TIR1	825473	protein_coding
AT1G64550	ABCF3	ABCF3	842763	protein_coding
AT5G02660	AT5G02660	AT5G02660	831187	protein_coding
AT4G01671	AT4G01671	AT4G01671	6240720	protein_coding
AT1G68710	AT1G68710	AT1G68710	843201	protein_coding
AT3G49100	AT3G49100	AT3G49100	824071	protein_coding
AT5G25310	AT5G25310	AT5G25310	832603	protein_coding
AT1G79270	ECT8	ECT8	844267	protein_coding
AT3G28770	AT3G28770	AT3G28770	822509	protein_coding
AT3G17320	FOA1	FOA1	820995	protein_coding
AT5G37370	ATSRL1	ATSRL1	833711	protein_coding
AT1G67310	AT1G67310	AT1G67310	843051	protein_coding
AT1G65610	KOR2	KOR2	842872	protein_coding
AT1G53880	AT1G53880	AT1G53880	841825	protein_coding
AT4G37370	CYP81D8	CYP81D8	829891	protein_coding
AT1G64380	AT1G64380	AT1G64380	842745	protein_coding
AT3G61280	AT3G61280	AT3G61280	825300	protein_coding
AT1G27920	MAP65-8	MAP65-8	839685	protein_coding
AT3G01750	AT3G01750	AT3G01750	821087	protein_coding
AT1G07220	AT1G07220	AT1G07220	837233	protein_coding
AT1G14130	AT1G14130	AT1G14130	837972	protein_coding
AT2G34440	AGL29	AGL29	818007	protein_coding
AT1G55040	AT1G55040	AT1G55040	841947	protein_coding
AT1G35630	AT1G35630	AT1G35630	840463	protein_coding
AT3G44115	AT3G44115	AT3G44115	823532	protein_coding
AT1G53860	AT1G53860	AT1G53860	841823	protein_coding
AT3G10460	AT3G10460	AT3G10460	820210	protein_coding
AT3G26710	CCB1	CCB1	822283	protein_coding
AT1G71010	FAB1C	FAB1C	843440	protein_coding
AT5G24313	AT5G24313	AT5G24313	832499	protein_coding
AT5G37220	AT5G37220	AT5G37220	833696	protein_coding
AT1G56240	PP2-B13	PP2-B13	842077	protein_coding
AT5G63460	AT5G63460	AT5G63460	836465	protein_coding
AT4G26790	AT4G26790	AT4G26790	828786	protein_coding
AT2G04870	AT2G04870	AT2G04870	815034	protein_coding
AT2G01905	CYCJ18	CYCJ18	3768365	protein_coding
ATMG00060	ATMG00060			pseudogene
AT5G52150	AT5G52150	AT5G52150	835291	protein_coding
AT1G20630	CAT1	CAT1	838652	protein_coding
AT3G29360	UGD2	UGD2	822594	protein_coding
AT2G46430	CNGC3	CNGC3	819251	protein_coding
AT1G54217	AT1G54217	AT1G54217	2745829	protein_coding
AT1G44920	AT1G44920	AT1G44920	841058	protein_coding
AT3G18070	BGLU43	BGLU43	821332	protein_coding
AT1G63970	ISPF	ISPF	842700	protein_coding
AT1G26945	KDR	KDR	839585	protein_coding
AT1G67870	AT1G67870	AT1G67870	843115	protein_coding
AT1G62850	AT1G62850	AT1G62850	842585	protein_coding
AT1G50520	CYP705A27	CYP705A27	841474	protein_coding
AT5G06270	AT5G06270	AT5G06270	830515	protein_coding
AT2G14288	AT2G14288	AT2G14288	6241204	protein_coding
AT1G31500	AT1G31500	AT1G31500	840040	protein_coding
AT1G15820	LHCB6	LHCB6	838151	protein_coding
AT1G72690	AT1G72690	AT1G72690	843601	protein_coding
AT1G29030	AT1G29030	AT1G29030	839777	protein_coding
AT3G45577	AT3G45577	AT3G45577	3769654	protein_coding
AT3G24800	PRT1	PRT1	822078	protein_coding
ATCG00630	psaJ			protein_coding
AT5G20930	TSL	TSL	832217	protein_coding
AT4G22400	AT4G22400	AT4G22400	828335	protein_coding
AT2G41460	ARP	ARP	818744	protein_coding
AT1G75160	AT1G75160	AT1G75160	843853	protein_coding
AT5G15220	AT5G15220	AT5G15220	831374	protein_coding
AT3G22810	AT3G22810	AT3G22810	821852	protein_coding
AT3G59330	AT3G59330	AT3G59330	825102	protein_coding
AT4G01970	STS	STS	828186	protein_coding
AT1G26090	AT1G26090	AT1G26090	839150	protein_coding
AT4G39140	AT4G39140	AT4G39140	830069	protein_coding
AT4G28280	LLG3	LLG3	828943	protein_coding
AT1G59660	AT1G59660	AT1G59660	842256	protein_coding
AT4G14050	AT4G14050	AT4G14050	827041	protein_coding
AT3G18960	AT3G18960	AT3G18960	821429	protein_coding
AT5G46790	PYL1	PYL1	834722	protein_coding
AT5G20460	AT5G20460	AT5G20460	832168	protein_coding
AT5G19040	IPT5	IPT5	832023	protein_coding
AT5G58360	OFP3	OFP3	835948	protein_coding
AT1G52460	AT1G52460	AT1G52460	841677	protein_coding
AT4G30760	AT4G30760	AT4G30760	829199	protein_coding
AT3G29636	AT3G29636	AT3G29636	822635	protein_coding
AT3G12810	PIE1	PIE1	820463	protein_coding
AT2G42500	PP2A-3	PP2A-3	818850	protein_coding
AT2G32240	AT2G32240	AT2G32240	817784	protein_coding
AT1G10720	AT1G10720	AT1G10720	837615	protein_coding
AT5G66840	AT5G66840	AT5G66840	836818	protein_coding
AT5G13520	AT5G13520	AT5G13520	831196	protein_coding
AT4G18480	CHLI1	CHLI1	827580	protein_coding
AT3G27080	TOM20-3	TOM20-3	822326	protein_coding
AT5G53637	AT5G53637	AT5G53637	835445	protein_coding
AT5G49400	AT5G49400	AT5G49400	835000	protein_coding
AT4G17695	KAN3	KAN3	827490	protein_coding
AT3G02100	AT3G02100	AT3G02100	820287	protein_coding
AT4G15415	ATB' GAMMA	ATB' GAMMA	827211	protein_coding
AT4G11653	RALFL29	RALFL29	5008133	protein_coding
AT5G59720	HSP18.2	HSP18.2	836093	protein_coding
AT4G16360	AT4G16360			pseudogene
ATMG00160	cox2			protein_coding
AT3G25585	AAPT2	AAPT2	825529	protein_coding
AT1G67670	AT1G67670	AT1G67670	843092	protein_coding
AT5G55330	AT5G55330	AT5G55330	835626	protein_coding
AT5G44220	AT5G44220	AT5G44220	834445	protein_coding
AT4G14750	IQD19	IQD19	827130	protein_coding
AT2G47650	UXS4	UXS4	819378	protein_coding
AT1G11410	AT1G11410	AT1G11410	837683	protein_coding
AT4G31615	AT4G31615	AT4G31615	829289	protein_coding
AT3G57260	BGL2	BGL2	824893	protein_coding
AT5G07730	AT5G07730	AT5G07730	830666	protein_coding
AT5G50530	AT5G50530	AT5G50530	835121	protein_coding
AT5G40420	OLEO2	OLEO2	834040	protein_coding
AT4G24810	AT4G24810	AT4G24810	828584	protein_coding
AT1G19025	AT1G19025	AT1G19025	838484	protein_coding
AT4G20530	AT4G20530	AT4G20530	827801	protein_coding
AT1G80050	APT2	APT2	844345	protein_coding
AT3G28920	HB34	HB34	822527	protein_coding
AT3G22590	PHP	PHP	821831	protein_coding
AT1G50320	THX	THX	841454	protein_coding
AT3G14930	HEME1	HEME1	820722	protein_coding
AT1G77330	AT1G77330	AT1G77330	844069	protein_coding
AT1G50090	BCAT7	BCAT7	841432	protein_coding
AT5G11590	TINY2	TINY2	831031	protein_coding
AT4G18197	PUP7	PUP7	3770303	protein_coding
AT4G08530	AT4G08530	AT4G08530	826412	protein_coding
AT4G34330	AT4G34330	AT4G34330	829583	protein_coding
AT1G16650	AT1G16650	AT1G16650	838234	protein_coding
AT3G26250	AT3G26250	AT3G26250	822227	protein_coding
AT5G66300	NAC105	NAC105	836762	protein_coding
AT3G45690	AT3G45690	AT3G45690	823711	protein_coding
AT3G42473	LCR47	LCR47	3769457	protein_coding
AT2G46308	AT2G46308	AT2G46308	6240567	protein_coding
AT5G55740	CRR21	CRR21	835668	protein_coding
AT1G50830	AT1G50830	AT1G50830	841505	protein_coding
AT5G40550	SGF29b	SGF29b	834053	protein_coding
AT5G23380	AT5G23380	AT5G23380	832402	protein_coding
AT4G36520	AT4G36520	AT4G36520	829804	protein_coding
AT4G04910	NSF	NSF	825830	protein_coding
AT5G24470	PRR5	PRR5	832518	protein_coding
AT1G02410	AT1G02410	AT1G02410	839364	protein_coding
AT4G32540	YUC1	YUC1	829389	protein_coding
AT3G06778	AT3G06778	AT3G06778	5007987	protein_coding
AT1G04420	AT1G04420	AT1G04420	839524	protein_coding
AT5G57370	MSF19.3			protein_coding
AT4G36210	AT4G36210	AT4G36210	829778	protein_coding
AT4G04030	OFP9	OFP9	825715	protein_coding
AT3G50480	HR4	HR4	824212	protein_coding
AT3G29791	AT3G29791	AT3G29791	822691	protein_coding
AT1G05190	emb2394	emb2394	839273	protein_coding
AT1G60660	CB5LP	CB5LP	842360	protein_coding
AT1G13950	ELF5A-1	ELF5A-1	837955	protein_coding
AT2G36970	AT2G36970	AT2G36970	818271	protein_coding
AT5G03740	HD2C	HD2C	831733	protein_coding
AT5G50670	SPL13B	SPL13B	835138	protein_coding
AT1G23147	RALFL3	RALFL3	5007718	protein_coding
AT4G36060	bHLH11	bHLH11	829762	protein_coding
AT5G07280	EMS1	EMS1	830619	protein_coding
AT1G17460	TRFL3	TRFL3	838319	protein_coding
AT3G51240	F3H	F3H	824287	protein_coding
AT5G50950	FUM2	FUM2	835168	protein_coding
AT1G02110	AT1G02110	AT1G02110	839234	protein_coding
AT2G37630	AS1	AS1	818340	protein_coding
AT1G32990	PRPL11	PRPL11	840194	protein_coding
AT5G65900	AT5G65900	AT5G65900	836719	protein_coding
AT1G22380	UGT85A3	UGT85A3	838845	protein_coding
AT3G51330	AT3G51330	AT3G51330	824296	protein_coding
AT3G53830	AT3G53830	AT3G53830	824550	protein_coding
AT4G36080	AT4G36080	AT4G36080	829764	protein_coding
AT4G33860	AT4G33860	AT4G33860	829528	protein_coding
AT1G61300	AT1G61300	AT1G61300	842424	protein_coding
AT1G15840	AT1G15840	AT1G15840	838154	protein_coding
AT5G22830	MGT10	MGT10	832346	protein_coding
AT4G24000	CSLG2	CSLG2	828500	protein_coding
AT1G15440	PWP2	PWP2	838115	protein_coding
AT2G27790	AT2G27790	AT2G27790	817326	protein_coding
AT2G17420	NTRA	NTRA	816248	protein_coding
AT2G02250	PP2-B2	PP2-B2	814756	protein_coding
AT5G65440	AT5G65440	AT5G65440	836669	protein_coding
AT1G49650	AT1G49650	AT1G49650	841389	protein_coding
AT5G14970	AT5G14970	AT5G14970	831349	protein_coding
AT4G25870	AT4G25870	AT4G25870	828693	protein_coding
AT2G45590	AT2G45590	AT2G45590	819167	protein_coding
AT2G03180	AT2G03180	AT2G03180	814847	protein_coding
AT1G18850	AT1G18850	AT1G18850	838466	protein_coding
AT3G09630	AT3G09630	AT3G09630	820120	protein_coding
AT1G34150	AT1G34150	AT1G34150	840314	protein_coding
AT1G13320	PP2AA3	PP2AA3	837892	protein_coding
AT1G13820	AT1G13820	AT1G13820	837943	protein_coding
AT1G15880	GOS11	GOS11	838158	protein_coding
AT3G50830	COR413-PM2	COR413-PM2	824247	protein_coding
AT2G29410	MTPB1	MTPB1	817490	protein_coding
AT1G80810	AT1G80810	AT1G80810	844420	protein_coding
AT1G54957	AT1G54957	AT1G54957	28717357	protein_coding
AT1G65310	XTH17	XTH17	842839	protein_coding
ATCG01060	psaC			protein_coding
AT5G43920	AT5G43920	AT5G43920	834414	protein_coding
AT3G15770	AT3G15770	AT3G15770	820820	protein_coding
AT2G33570	GALS1	GALS1	817922	protein_coding
AT2G41590	AT2G41590	AT2G41590	818757	protein_coding
AT3G25220	FKBP15-1	FKBP15-1	822115	protein_coding
AT5G41170	AT5G41170	AT5G41170	834119	protein_coding
AT3G17655	AT3G17655	AT3G17655	28719278	protein_coding
AT5G54700	AT5G54700	AT5G54700	835559	protein_coding
AT2G34320	AT2G34320	AT2G34320	817994	protein_coding
AT4G38760	AT4G38760	AT4G38760	830031	protein_coding
AT2G39930	ISA1	ISA1	818580	protein_coding
AT5G03650	SBE2.2	SBE2.2	831769	protein_coding
AT5G42390	SPP	SPP	834245	protein_coding
AT4G02390	PARP2	PARP2	828049	protein_coding
AT1G20010	TUB5	TUB5	838590	protein_coding
ATCG01280	ycf2			protein_coding
AT5G43810	AGO10	AGO10	834403	protein_coding
AT5G35380	AT5G35380	AT5G35380	833499	protein_coding
AT2G18500	OFP7	OFP7	816365	protein_coding
AT3G21490	AT3G21490	AT3G21490	821703	protein_coding
AT5G67120	AT5G67120	AT5G67120	836847	protein_coding
AT4G31180	AT4G31180	AT4G31180	829246	protein_coding
AT4G20947	AT4G20947	AT4G20947	28720162	protein_coding
AT1G52570	PLDALPHA2	PLDALPHA2	841689	protein_coding
AT5G44740	POLH	POLH	834503	protein_coding
AT4G36920	AP2	AP2	829845	protein_coding
AT4G12960	GILT	GILT	826908	protein_coding
AT5G40450	AT5G40450	AT5G40450	834043	protein_coding
AT1G33520	MOS2	MOS2	840246	protein_coding
AT3G57370	AT3G57370	AT3G57370	824904	protein_coding
AT1G54350	ABCD2	ABCD2	841876	protein_coding
AT2G19530	AT2G19530	AT2G19530	816472	protein_coding
AT1G58160	JAX1	JAX1	842183	protein_coding
AT5G64820	AT5G64820	AT5G64820	836605	protein_coding
AT5G50010	AT5G50010	AT5G50010	835065	protein_coding
AT4G09060	AT4G09060	AT4G09060	826484	protein_coding
AT3G25493	AT3G25493	AT3G25493	28719318	protein_coding
AT5G20680	TBL16	TBL16	832191	protein_coding
AT3G30845	AT3G30845	AT3G30845	822868	protein_coding
AT5G26800	AT5G26800			pseudogene
AT3G23690	AT3G23690	AT3G23690	821950	protein_coding
AT2G33160	AT2G33160	AT2G33160	817877	protein_coding
AT5G60830	bZIP70	bZIP70	836204	protein_coding
AT2G21470	SAE2	SAE2	816686	protein_coding
AT4G18900	AT4G18900	AT4G18900	827624	protein_coding
AT3G16260	TRZ4	TRZ4	820872	protein_coding
AT2G24710	GLR2.3	GLR2.3	817007	protein_coding
AT2G16890	AT2G16890	AT2G16890	816190	protein_coding
AT1G30190	AT1G30190	AT1G30190	839899	protein_coding
AT4G14010	RALFL32	RALFL32	827037	protein_coding
AT3G03800	SYP131	SYP131	821141	protein_coding
AT2G26790	AT2G26790	AT2G26790	817220	protein_coding
AT1G14550	AT1G14550	AT1G14550	838017	protein_coding
AT5G45469	AT5G45469	AT5G45469	6240309	protein_coding
AT4G30074	LCR19	LCR19	3770561	protein_coding
AT3G55610	P5CS2	P5CS2	824727	protein_coding
AT1G62450	AT1G62450	AT1G62450	842543	protein_coding
AT3G20190	PRK4	PRK4	821563	protein_coding
AT2G25600	SPIK	SPIK	817099	protein_coding
AT1G16830	AT1G16830	AT1G16830	838254	protein_coding
AT1G44090	GA20OX5	GA20OX5	841012	protein_coding
AT3G58460	RBL15	RBL15	825015	protein_coding
AT3G03170	AT3G03170	AT3G03170	821064	protein_coding
AT5G54080	HGO	HGO	835494	protein_coding
AT5G47620	AT5G47620	AT5G47620	834812	protein_coding
AT2G23090	AT2G23090	AT2G23090	816839	protein_coding
AT3G47750	ABCA4	ABCA4	823929	protein_coding
AT5G56220	AT5G56220	AT5G56220	835721	protein_coding
AT3G13435	AT3G13435	AT3G13435	820544	protein_coding
AT1G10880	AT1G10880	AT1G10880	28717231	protein_coding
AT2G46520	AT2G46520	AT2G46520	819263	protein_coding
AT1G64633	AT1G64633			protein_coding
AT1G03830	AT1G03830	AT1G03830	839398	protein_coding
AT1G52530	AT1G52530	AT1G52530	841684	protein_coding
AT5G08695	AT5G08695	AT5G08695	6241377	protein_coding
AT2G44581	AT2G44581	AT2G44581	6241397	protein_coding
AT3G12850	AT3G12850	AT3G12850	820467	protein_coding
AT4G17370	AT4G17370	AT4G17370	827449	protein_coding
AT5G65460	KAC2	KAC2	836671	protein_coding
AT2G19180	AT2G19180	AT2G19180	816435	protein_coding
AT5G22785	AT5G22785	AT5G22785	28721187	protein_coding
AT4G37670	NAGS2	NAGS2	829921	protein_coding
AT2G26690	AT2G26690	AT2G26690	817210	protein_coding
AT1G63580	AT1G63580	AT1G63580	842663	protein_coding
AT4G16160	ATOEP16-2	ATOEP16-2	827308	protein_coding
AT4G01100	ADNT1	ADNT1	827899	protein_coding
AT1G01600	CYP86A4	CYP86A4	839347	protein_coding
AT5G58030	AT5G58030	AT5G58030	835915	protein_coding
AT4G34630	AT4G34630	AT4G34630	829615	protein_coding
AT4G22650	AT4G22650	AT4G22650	828361	protein_coding
AT1G10210	MPK1	MPK1	837559	protein_coding
AT2G24530	AT2G24530	AT2G24530	816989	protein_coding
AT2G34340	AT2G34340	AT2G34340	817996	protein_coding
AT3G32260	AT3G32260	AT3G32260	822997	protein_coding
AT5G65158	PLAT3	PLAT3	3771559	protein_coding
AT3G12977	AT3G12977	AT3G12977	3768816	protein_coding
