,A10,A2,A3,A4,A5,A6,A7,A8,A9,B1,B2,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,C7,C8,C9,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8
AARS1,1.9388126,0.859684,2.416549,2.7922106,2.179108,1.9835097,2.4070208,2.977408,2.140817,2.9922802,1.6540082,1.8658755,2.2547941,1.8626155,2.223467,2.4534829,2.302081,1.910574,1.796552,2.3196146,1.7119838,2.2333746,1.8425318,2.5732443,2.454532,1.9530706,1.8812522,1.9199625,2.671184,2.385139,2.2457666,2.9291165,2.2525117,2.459711,2.9916103,1.7540183,2.267403,2.0777502,1.9781065,1.896832,2.1727002,1.9031273,2.4648702,2.4767585,1.6335837,1.9468999,2.364452,2.0174446,2.4696693,2.5560694,2.4599848,2.4896688,1.8866206,2.537443,2.4670377,1.8308321,2.3298595,1.6831495,2.7830427,2.0865998,1.8886205,1.1601394,2.173164,2.3584385,1.8981726,0.30683154,2.2830048,2.4324017,1.8092269
GINS3,1.0081357,0.6884607,1.0654116,0.99649096,1.3380296,0.79400605,1.8421632,2.63367,1.6008568,1.1462994,0.0,1.0204842,1.5057573,0.7554142,1.2426344,1.8504088,1.881312,0.2888504,0.69309264,1.8070227,0.98882943,0.7277954,1.327844,1.4692538,1.2756861,2.8466516,1.6975883,0.5017918,1.42239,0.7275718,0.8162582,1.3095926,0.9158222,1.4783125,1.5130789,0.89907986,1.3101118,0.7081298,1.4549154,0.74385834,0.32629347,1.6294202,0.79044175,1.6356679,2.4515612,1.4958391,1.1097959,0.0,1.353827,2.2136037,0.554783,2.0781274,0.440681,0.83595276,0.79839146,1.0403354,1.5724357,0.9058399,1.3500926,0.96051466,5.0623393,0.23868692,1.7820878,0.93810076,0.9301672,1.0840751,0.550447,2.047186,0.6505105
SAFB2,3.4883146,3.0622165,3.3900876,3.152695,3.6417053,3.251106,2.9774258,3.6875434,3.250241,2.7999647,1.8950418,2.9657583,3.508123,3.6906404,3.4477632,3.5861118,3.3070598,2.4186885,2.621178,3.2972183,2.2992566,3.2710047,3.4845846,3.369334,3.3458848,3.1271288,3.3050382,3.4613023,3.8010147,3.1861885,3.0621839,3.0570624,3.2563484,3.6962192,3.284288,3.1764057,2.4325793,3.1305444,3.1920626,2.4833639,2.9257348,3.8205109,3.0038986,3.628419,3.5626588,3.2527347,3.078248,3.5705516,3.1270647,3.25087,2.8785996,2.8319378,2.439957,2.1222441,2.5569203,2.0621665,3.2074986,2.7325878,2.9949198,3.179673,4.0013433,2.6022277,2.5893047,3.5487168,1.8817362,2.9676108,3.4464743,2.6128507,3.0044591
ADD3,1.3376379,0.9331907,0.54841214,0.8660087,0.67611444,0.98799014,1.2734308,2.3013265,2.6326792,0.8137272,1.4120313,1.1150589,1.3219907,1.6492857,2.2813535,0.6127448,1.0139948,0.5101776,2.1417487,1.3979536,1.9952327,1.7450997,1.9599191,0.7504194,2.2937005,2.1512191,1.8441108,1.7899638,2.0950754,1.8954538,1.4425774,1.6229944,1.9225969,2.364031,1.408352,0.68924206,1.3380897,2.4225123,1.9348733,2.3120983,1.9906858,1.0336466,1.9086735,0.7807335,0.0,1.0251986,1.9524237,1.8584999,0.930108,1.9751987,1.2093322,1.8030951,1.0016582,1.9630381,2.3871937,1.2840022,0.0,0.10443749,2.7768085,1.9758488,4.1201663,2.4713023,1.4836425,0.92486346,0.7427513,1.4015073,0.46147108,0.6815623,0.9238727
LINC00608,1.6065941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.485692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10220364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0994143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9018222,0.0,0.0,0.0,0.0,0.08827366,0.0,0.0,0.0,1.2516626
HRAT17,0.0,1.5682807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0975541,2.0781567,0.0,0.0,0.0,2.7082725,0.0,0.0,0.0,0.0,0.0,2.641717,0.0,0.0,2.762553,0.0,1.2919482,1.5420537,1.5991514,2.2523887,0.0,0.0,0.0,2.8132117,0.0,0.0,0.994141,3.1374183,1.6042325,0.6021842,0.0,2.4795692,0.0,0.0,3.0615637,0.5279818,0.0,2.0284214,2.7280548,0.0,1.863839,0.61306554,0.0,2.3598108,1.4610367,0.0,0.0,0.0,0.97757995,0.0,0.0,2.565737,0.0,2.5265083,0.0,0.0,2.7285519,0.0,0.46379566
APOE,0.9151821,0.5747915,1.0288996,2.5384192,0.1670184,3.9459655,2.7338047,0.0,2.7082515,2.9857657,1.8071653,1.0542535,0.0,0.23804636,0.3218777,0.5483584,2.824679,0.5892539,2.5687895,1.7773503,0.42133978,1.1988757,1.4297876,2.7517397,2.2059295,0.0,1.3722808,1.4925364,2.5673275,0.0,1.7742387,3.0699503,0.0,0.0,0.4662309,2.8982391,1.2597445,1.4098868,1.744428,0.0,1.3793654,0.0,3.185939,1.215724,1.719283,1.1598973,2.090556,0.28947273,2.1062362,1.8123138,0.0,2.7813663,1.9685266,1.049442,1.6689639,0.0,2.6957262,1.6925563,2.93629,1.975242,0.48170674,0.4207123,1.2194555,0.8079703,1.6163212,2.0193048,1.5322124,0.0,1.9909136
ACTG1,4.3676596,5.487946,5.2618084,3.6589987,4.846505,4.9092555,4.107916,4.09348,3.797604,4.2186403,4.816733,3.9622953,4.616782,4.565029,4.510811,4.6304016,4.215273,4.873158,4.7955284,4.6288905,4.5063105,4.136444,5.000771,4.424288,5.531164,2.6753898,5.661982,4.435652,4.3468633,3.3835752,4.0884356,4.0318055,5.4790587,4.743916,5.421151,3.8897495,4.818118,4.9619946,4.558169,5.0572643,4.5442896,4.1801476,5.0906034,5.3515964,3.7823253,4.1696377,3.4464269,4.0497074,3.8330095,5.315797,4.4496856,4.9494967,4.8114734,4.5154376,4.5244756,4.191088,2.9565446,3.7275407,4.367266,3.3879402,4.5243835,4.309961,4.0946445,4.0833364,4.2729344,4.279403,5.059719,4.3812866,4.036606
ZNF385D,0.0,1.3517102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21923512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087880835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92997783,0.0,0.0,0.0,0.0,0.0,0.0,0.050683606,0.15801093,2.253207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08581708,0.0,0.059011087,0.0,0.0,0.0,0.0,0.0
DLGAP1-AS4,0.0,0.0,0.0,0.0,0.0,0.24131662,2.5399609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27297622,0.0,0.0,0.0,0.42814788,0.0,0.52784204,0.0,0.0,0.0,0.0,0.0,0.0,0.2988757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24765585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42891726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL2BP,1.242917,1.1087943,1.6968896,1.8702397,1.1668664,1.4117041,0.75129956,1.7283902,1.6278915,2.6936433,0.7342033,2.0484507,1.4228889,0.40330076,1.434787,1.1837032,2.4447465,2.4968858,2.7709534,1.2816361,2.3536804,1.5238839,1.6109442,1.9294785,3.660623,0.6849164,4.006239,0.31554842,1.4489415,1.3970433,1.1553088,1.3233844,1.1278348,0.83201873,3.0339835,0.8677309,2.2993846,1.5351492,1.1206362,0.7807171,1.6341835,2.511808,1.6657411,0.6457416,1.116504,1.2285699,1.5214214,2.3176858,1.7930245,2.2933462,2.0199254,2.958731,2.51139,2.4073312,2.0162685,1.5270041,0.68629074,0.8332873,1.6500872,3.0340698,1.851383,2.354816,1.9097935,2.6066406,0.44444543,0.51378065,1.2829372,0.20090939,1.3028785
AFDN-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886622,0.5205173,0.0,0.2916101,0.0,2.5882666,0.46545896,0.0,0.0,0.0,0.0,0.0,0.33087373,0.0,0.27163425,0.0,0.0,0.0,0.0,0.88055164,0.0,0.0,0.0,1.4238026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9521353,0.0,0.0,0.0,0.0,0.44745636,0.83944726,0.0,0.0,0.0,0.0,0.47692525,0.0,0.0,0.0,0.0,0.0,0.0,0.09726554,0.0,0.0,0.20201144,0.0,0.0,0.097075894,0.424678
FUBP3,2.570346,2.8408165,2.1457791,2.0089927,1.8216124,2.3303125,2.4538116,1.8613794,1.3780863,1.8923769,1.4530035,2.6850286,1.705617,2.4292843,1.5221939,2.261104,2.1921282,2.558231,1.3808689,2.103155,2.0496488,1.7613375,1.8329685,2.9685383,1.2740299,1.985013,2.2607799,2.1879294,2.0019648,2.1430283,2.047363,2.0648742,2.8261173,2.4270265,2.402213,2.344845,2.4660602,1.9639742,1.7036184,1.8251435,2.0721636,1.6705433,1.3786477,1.9088459,0.9387909,1.7007934,1.632296,2.710782,1.9917625,2.2581108,2.0243423,2.5255163,2.3045847,1.5840775,2.6699927,2.045815,1.6819049,1.5583218,1.7223033,3.0581937,2.243394,1.9412453,2.3750966,2.8292234,2.3538315,1.1301165,1.8954167,1.4468813,2.1348283
MT2A,0.0,0.0,0.0,0.0,1.7534539,0.0,0.0,1.6105223,0.0,0.0,0.0,1.2642885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8654826,0.0,0.0,0.0,1.738882,2.5192242,0.9116323,0.7797766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8304339,0.0,0.0,0.0,0.0,2.2313974,0.84022146,0.0,0.0,0.0,0.0,0.8672328,0.0,1.2385371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090195,0.0,0.0,0.7461271,2.0386815,2.8329988,0.0,0.0
ACSL4,1.6115559,1.5509682,2.5250478,0.7658297,0.8691173,3.0033488,1.5669166,1.847321,0.59235233,0.7982065,0.17906709,2.3752556,3.3583007,0.8962072,2.3847828,1.6993695,1.3367997,1.2319963,2.2289016,1.7765158,1.1967487,1.6498147,1.2904011,1.5979255,0.8530246,2.3562195,1.4114734,1.4162611,0.4639887,0.47853586,1.138798,0.7381722,1.5669484,1.137949,0.69596666,0.76340944,1.2241603,1.682931,1.4344889,0.64128214,0.7959059,1.0298455,3.38451,1.7662127,2.15862,1.7726159,1.0409652,2.545714,1.17539,1.4377868,0.68296,1.5887389,0.9167023,2.073097,1.5041314,1.5908864,0.62352806,1.0646931,1.5710073,0.8711574,2.0039194,1.0969125,1.5710537,1.2135795,0.9239918,0.0,1.2476882,1.0702684,1.762317
MEF2C-AS1,0.0,1.0138373,0.0,0.0,1.4236959,2.2869127,0.0,2.111992,0.6798426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61867195,0.0,0.0,0.0,0.0,0.0,1.1488624,0.0,0.0,0.0,0.0,0.0,0.74458337,0.0,0.46601316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98827535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER3,1.1815305,0.0,0.4887033,0.5953105,0.2279846,1.5744768,0.82465166,0.45881563,1.1500738,1.3803012,0.68321705,0.5911294,0.96851003,0.87069696,0.444371,1.934971,1.4859471,1.3222363,0.4604153,0.45791396,0.95111024,0.5948754,1.8350351,1.0816286,2.8698962,0.6093323,1.203568,2.183559,0.81213707,0.0,1.0058923,1.4725322,1.6561078,0.0,4.9277997,0.29400304,0.0,0.7436031,0.71415794,2.0301993,1.7519947,0.82477045,1.3201035,2.0571985,2.159099,0.9879362,0.0,1.1184777,1.3666149,1.2810268,1.8325533,0.0,1.9878438,0.8336827,0.46895996,1.0434829,1.1914634,0.63590306,0.0,1.8208098,1.6153083,0.21977307,1.7460213,1.6491594,0.6446962,0.0,1.7858964,1.0899587,1.515378
TBL1XR1,2.4266686,3.1799688,2.4472806,1.8489695,2.1795764,2.6102154,2.4800916,2.4630256,3.2598226,2.0196676,2.1978595,5.2382154,3.4939125,2.5262582,1.9919841,3.643048,3.2762089,4.4043283,1.7056463,2.7339435,2.2419934,3.618346,2.691876,3.7190318,2.6901793,3.494561,2.701148,1.53873,2.5722997,2.2423468,2.3555927,2.817602,2.6944323,1.7947601,2.8424244,2.5375056,4.024155,3.3724606,2.3640232,2.711867,2.7489362,3.165049,3.8480208,2.95707,3.0944483,2.697596,2.2359033,2.2939644,3.1040163,2.8581018,2.316517,5.2360916,2.4249258,2.537814,2.533107,1.879994,2.6007082,2.636154,2.2501862,2.8357034,3.234259,2.013066,2.829254,2.2776637,2.866407,0.9559025,2.318972,2.6413357,2.6152215
TP63,0.56062156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186352,0.0,1.8229593,0.0,0.60375243,2.0398746,0.7704572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9655259,0.0,0.2195491,0.0,0.5142962,0.0,0.0,0.56846225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0531532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19389269,0.0,0.0,0.0,0.0,0.0,1.9842397,0.0
VCX3B,2.6588356,0.0,0.0,0.0,0.602695,0.0,0.0,0.0,0.0,1.0382216,0.0,0.0,0.2080892,1.110883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.265287,0.0,0.0,0.0,0.0,0.0,1.4757961,2.3269405,0.80674905,1.934101,0.0,0.0,0.0,1.2153919,0.0,0.0,0.0,2.7565815,0.0,0.83150643,0.0,0.0,0.0,1.1346424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0564414,0.0,0.0,0.0,0.3913459,0.0,0.0,0.0,1.8925937
HBG2,5.581971,6.3589234,6.9792514,4.8951693,5.1907845,3.5885797,4.636839,7.1902537,4.7331605,5.3828373,4.1674347,6.882237,4.3868103,6.2689204,5.7419333,5.8518305,3.4551127,7.2288103,3.6147132,4.147954,6.044719,6.603842,4.278252,5.177627,5.1233435,6.297931,7.02426,5.7851887,6.0255156,6.6601157,5.607992,5.77227,7.321413,5.677769,4.399277,5.8488054,6.37001,4.782461,6.184398,3.0731707,6.3478312,6.5134525,7.3886447,5.8020606,4.041535,5.6265464,3.5889835,7.106759,4.414186,5.203144,6.761158,5.7584157,5.6918488,5.4070373,5.5819545,6.499095,5.8616595,7.0150294,3.9492118,6.99449,6.0700126,2.9506936,4.811536,6.6714544,4.6505933,4.3284492,3.4547753,6.914359,4.8653693
CD36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119714506,0.0,0.0,3.0104465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7320674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18305962,0.0,0.0,0.0,0.0,0.0,0.0,0.9736154,0.0,0.48014888,0.0,0.0,0.0,0.0,0.73286057,0.0,1.6523005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL3,0.0,0.0,1.9829203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612889,0.0,0.0,0.0,0.28950042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12116929,0.0,0.0,0.0,0.2803281,0.74614847,0.28324625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTO,1.950182,0.7572641,2.7023742,0.3381751,0.9270352,0.8668584,1.3034034,2.6309547,2.3546212,1.7130996,0.6302356,1.1856022,1.507895,2.1337152,1.1874046,2.3017924,1.6463314,1.6878871,1.4466528,1.3716745,1.7522885,0.9859336,1.1965396,1.4896849,0.34235987,1.0557402,2.2720153,1.3523761,2.040843,1.4061328,1.5029149,2.0528371,2.4175467,1.5994502,1.2075591,1.300602,1.6846017,1.8068911,1.7945857,2.2018073,1.926133,1.70521,1.7254,1.9984024,2.1399405,1.4498465,2.7162368,0.3967257,1.6351273,1.6066473,2.0209138,3.1170619,1.4668487,1.1493045,1.6173888,0.95217896,1.274592,2.5241535,0.94629216,1.7231603,2.3618398,1.055631,1.2438822,1.8666862,1.2423244,0.12524049,1.582757,1.5478795,1.6349353
RBM33-DT,1.4414907,0.0,0.4940076,2.4544992,0.0,0.89111036,2.2809322,0.0,0.8210869,2.4032884,1.4721353,3.6090896,1.5475196,1.1788532,0.44376874,2.5881367,1.525341,1.7576144,0.45808288,1.2882981,1.9008914,2.7130473,1.6130055,0.4798766,0.9332285,1.1089157,0.84393674,2.4035406,1.62134,0.0,1.6197399,0.29453132,1.6301306,3.7034519,1.4142789,0.9349959,1.5010837,2.2661004,2.6888363,1.1766111,1.9014578,1.2012645,1.7645668,1.3486245,1.559494,0.8758553,0.86153334,1.7618582,1.7388783,1.6752264,1.8857877,2.9628057,1.967536,1.6995414,0.0,1.9459677,1.5529379,2.8123217,0.25224632,1.2915561,0.9700889,0.5491163,0.7835261,2.4240758,1.2255507,2.865569,0.0,0.5725737,1.3291998
FTCD,0.0,0.0,0.0,0.21615116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19754098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4516926,0.0,0.0,0.0,0.0,0.0,0.5865348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9746026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10834396,0.0,0.0,0.0,0.21282004,0.0,0.0
LPAR4,0.0,0.0,0.0,0.0,0.0,0.0,1.2806611,1.5462497,0.0,1.5626565,0.0,0.0,0.0,2.3125114,0.0,1.7986428,2.0783658,0.9867567,1.7527026,0.91925913,0.745752,0.0,0.0,1.8269776,1.7761288,0.92047083,1.0014074,1.2750136,0.0,0.0,1.8570272,0.0,0.0,0.0,0.0,1.8779062,0.0,0.0,1.6601325,1.375279,1.7218612,0.8703259,0.91972446,0.0,2.404951,0.0,0.8239908,0.8717907,0.0,1.7588074,1.490615,3.4207323,0.0,1.2906691,0.0,0.0,0.0,1.933246,2.1443582,0.0,0.0,0.7465249,1.8728352,0.0,0.0,2.2550852,1.0899909,0.0,0.0
ABI3BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30609623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823299,0.0,0.09977474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4484622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42045748,0.0,0.0,0.16740502,0.0,0.0,0.0,1.2695285,0.0,0.14498827,0.06834719,0.27684277,0.0,0.0,0.0
SRSF1,4.4041524,3.5681295,4.314732,3.8484771,3.7638621,3.9665744,3.4480798,4.4027686,3.9545362,4.06688,3.5532742,3.6697443,4.249503,4.329364,4.0436907,4.04998,4.0647817,4.182598,4.031489,4.08934,3.8670292,4.0004077,4.2151637,3.9863095,3.6455665,4.1294928,4.3468385,4.3704205,4.506782,4.247441,4.1950636,4.14771,3.9897,3.7751744,3.687924,3.92591,4.078922,3.89074,3.6769469,3.7572165,4.0367723,3.8426967,4.35516,4.276382,3.570007,3.88564,3.1728885,3.6339629,4.0983496,4.039334,4.125661,4.20215,4.088737,3.4803317,4.2519917,3.9361744,4.110089,3.697022,4.704603,4.3344326,5.106182,2.702204,3.7424476,3.9321415,3.6525884,3.8171241,4.025097,4.1249585,4.0442634
RBM5,3.3079164,2.7396824,3.1665468,2.6393406,2.5234835,3.8549283,1.5882616,3.1148884,3.0936992,2.1991944,3.0774703,3.2787905,3.7597876,2.5086837,3.1267934,2.4547598,2.1491156,3.1983368,3.0982914,3.3315642,2.6682432,3.1539657,2.7389386,3.1035664,2.8696573,2.8037803,3.5538812,3.1223886,3.4429648,1.5224535,2.94257,3.408012,2.8192987,3.2181513,3.394003,2.4719305,2.871497,2.4806483,2.640739,3.205944,2.5421896,2.3481765,3.669992,3.7228708,2.5947378,3.5805569,2.9681785,3.1834364,2.27455,3.674656,2.0932581,3.2572305,2.9160287,3.420916,2.3148382,3.5568573,3.693614,3.1246777,2.760896,3.0215175,3.9996915,3.3112125,2.371241,3.354229,2.1853635,2.566571,3.010087,2.4132748,3.3946447
TMEM87B,0.5386793,1.5057225,0.7045652,0.5102845,0.0,0.7215403,1.5004936,3.3213027,2.168527,1.3076594,2.7824569,0.68861896,2.9859886,2.2624748,2.9303534,1.2426395,1.5843952,2.777032,1.6433283,0.9493026,0.08191726,2.013634,0.6894925,2.5129144,1.8826783,1.513391,1.762893,1.7781937,0.8297995,0.84457725,0.5959334,2.5876493,0.8157236,0.0,1.2994808,1.8508478,1.8145659,1.9495596,0.3275396,1.0892926,0.89611375,2.3896031,1.0688305,0.15728661,1.9308714,1.7536663,2.076817,0.512859,1.1295161,0.8441509,1.1340425,0.37028688,0.5784611,0.0,1.0395167,2.1426485,0.6038054,2.0250013,2.191143,0.7433102,1.5806943,1.0612478,1.5260919,1.0194825,0.58611584,0.0,0.53918564,1.0609229,1.0071071
FCGR2A,1.2930691,3.0397594,2.0674381,0.49439192,1.1077911,1.3744786,1.3076091,0.26261118,1.8297931,1.5309776,1.1982437,1.3668061,3.6823144,1.7956467,0.6065201,2.4981363,2.1800323,0.0,2.5748067,0.6422706,1.6764313,2.877901,1.7332581,1.9171333,3.2906113,2.492218,1.8120698,2.2366636,2.0997086,1.1294787,1.2132491,0.29568818,2.4803345,0.0,3.4885871,0.0,0.4545403,2.4258003,2.1797533,3.3367827,1.4915094,1.1552563,2.4354148,1.0763465,1.7416239,1.8377333,2.362961,2.055587,3.420557,2.1284127,2.7683504,3.329563,1.3797072,0.7265022,0.8262207,1.4433393,1.7665986,0.46728742,2.0830302,0.25804648,2.5624967,1.9805968,2.0580292,0.65807474,0.19895166,3.8327765,2.824869,1.4871858,1.9208845
SCG3,0.0,1.05418,1.3623638,0.0,0.0,0.5539633,0.0,0.0,0.0,2.6205552,0.85609263,0.0,1.369225,0.74399567,0.14126168,0.0,0.0,0.0,0.0,0.0,0.0,2.7491562,1.0872321,0.1429317,0.0,0.0,0.0,1.9416105,0.0,0.0,0.8480093,0.0,0.99611396,0.0,0.0,0.0,2.5875108,0.0,0.0,0.37815282,0.63147867,0.0,0.0,0.0,0.0,1.3021507,0.0,0.46177107,0.28214425,2.0329742,0.0,0.7663874,0.13877189,0.0,0.0,0.0,0.19366202,0.0,0.0,0.0,0.0,0.2480102,0.0,0.0,0.0,1.6070818,0.46094522,0.0,0.0
AQR,1.8713661,1.7172606,1.2315416,1.1999289,3.0215695,1.7571449,1.1634161,1.5987724,1.733091,1.5607306,1.4561368,0.78706044,1.3355117,2.2030456,1.2943356,1.2622292,1.153347,2.5296004,1.633681,2.0936375,2.4210413,1.1510612,2.6480265,1.5920665,0.9905025,1.776344,1.5000883,1.2342597,2.05326,2.7397854,1.5999391,2.1736295,1.1464598,1.1624365,1.3346995,1.0795124,1.2773098,2.049961,1.059772,1.5439622,2.663251,0.99366796,1.4273564,1.5881916,2.44685,1.5427772,1.1124896,2.3035288,1.6722132,1.9653214,2.3704214,1.1976509,1.1676053,1.7938164,2.9218585,1.301438,2.7393556,1.7712079,2.306354,1.6402563,3.298354,0.9537006,1.3347039,1.4462585,1.2801229,0.6201345,1.5913322,1.0111353,2.516083
DUOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18717973,0.0,0.0,1.9967738,0.0,0.0,0.0,0.0,1.3366064,0.0,0.0,0.0,2.9544463,0.20849438,0.0,0.0,0.0,2.3806405,0.0,0.38205796,0.0,0.0,0.0,0.0,0.0,0.2013739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1296134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7286779,0.0,0.0,0.0,0.99677855,1.7911173,0.0,0.10394011
NQO2-AS1,0.0,0.0,1.299785,0.0,0.0,0.0,0.0,0.2710602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7781998,0.8660659,0.0,0.0,0.0,0.0,0.0,0.0,0.7490425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2637264,0.5228315,0.0,0.0,1.2212051,2.0828295,1.7734963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5690967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0880003,0.0,0.0,0.0,0.0,0.4998027,0.0,0.0,0.0
CD52,1.5690742,3.9091067,2.868495,3.653953,1.0013301,3.3797913,3.7648814,3.3301134,3.1306605,2.1207056,1.7479429,2.332455,3.363421,2.2397745,0.0,1.897472,4.316686,1.8028622,3.5648613,3.8264163,0.9280402,3.289471,2.3243785,2.618857,4.1129436,2.8705206,3.8567088,2.3878295,2.7980342,3.0494792,1.9590781,2.9129672,3.4563954,2.5660794,4.3764143,3.1386194,2.1785786,3.9681928,3.272812,2.362745,2.0779421,3.055658,3.6590998,1.9884334,3.6349523,1.7641559,2.1540427,2.496636,2.2900836,2.5851638,1.8375647,4.0421686,2.132038,3.9284413,2.7471411,2.0328999,3.6400268,2.575978,3.365321,2.6567795,3.1417854,2.4480522,2.6366336,3.1695719,2.7051425,2.2837405,3.0779138,1.0150785,4.5846996
ANKRD18B,0.0,1.013054,0.0,0.0,0.0,0.0,0.9903624,0.0,0.099946685,0.0,0.0,0.0,0.29057714,0.0,0.24683431,0.0,0.0,0.0,0.6747668,0.45953906,0.0,0.0,2.8522365,0.0,0.0,0.70304304,0.0,0.0,1.1743102,0.59858537,0.3829052,1.2942021,1.0916501,0.29759553,0.0,0.0,1.6014705,0.57772344,0.0,0.34496465,0.0,2.4275818,0.3023953,0.17564179,0.0,2.1657398,0.6271751,0.08660146,0.0,0.09333186,1.6134958,0.7978558,0.71943605,0.0,0.09713306,1.8793684,0.0,0.095472895,0.0,0.15999244,0.0,0.2331327,0.0,0.11332511,0.0,0.0,0.8710402,0.16373914,0.0
